Node1,Node2,Forman-Ricci Curvature
499,867,-9
499,899,-7
511,47,-17
511,526,-15
511,846,-16
511,894,-14
511,913,-12
511,914,-13
511,957,-12
694,364,-15
694,401,-20
694,745,-15
694,798,-15
694,876,-12
823,191,-21
823,369,-28
823,431,-16
823,563,-21
823,604,-18
823,792,-18
823,797,-21
823,831,-21
823,957,-16
823,984,-14
862,128,-15
862,288,-10
862,378,-17
862,633,-16
862,871,-18
7,10,-17
7,223,-21
7,363,-19
7,401,-23
7,768,-24
7,782,-15
7,833,-17
10,107,-17
10,164,-16
10,408,-14
10,416,-16
10,432,-21
10,529,-21
10,724,-21
10,728,-17
10,782,-18
10,816,-14
10,951,-16
223,21,-18
223,41,-25
223,53,-23
223,90,-29
223,168,-21
223,237,-22
223,449,-23
223,456,-19
223,601,-22
223,639,-27
223,651,-26
223,659,-24
223,664,-20
223,931,-22
363,146,-25
363,228,-20
363,437,-21
363,523,-25
363,620,-26
363,654,-15
363,670,-25
363,719,-20
363,846,-22
363,934,-19
363,967,-24
401,203,-22
401,395,-24
401,504,-21
401,533,-26
401,561,-28
401,584,-24
401,621,-20
401,640,-26
401,784,-27
401,854,-20
401,868,-20
401,874,-28
401,877,-33
401,965,-24
768,32,-20
768,39,-23
768,239,-25
768,300,-28
768,338,-24
768,358,-24
768,367,-23
768,397,-23
768,470,-27
768,527,-34
768,593,-26
768,596,-28
768,741,-22
768,769,-27
768,804,-24
768,908,-20
768,978,-33
782,51,-20
782,171,-13
782,337,-15
782,463,-20
782,723,-11
782,742,-16
782,912,-21
833,24,-17
833,127,-18
833,382,-18
833,454,-20
833,486,-16
833,554,-18
833,623,-13
833,691,-19
833,895,-18
833,927,-19
833,950,-26
8,59,-11
8,90,-21
8,290,-14
8,547,-15
8,596,-17
8,661,-17
8,999,-12
59,36,-15
59,169,-20
59,302,-11
59,505,-16
59,550,-18
59,611,-18
90,23,-27
90,239,-23
90,297,-30
90,364,-26
90,468,-24
90,486,-21
90,506,-27
90,529,-26
90,774,-20
90,831,-26
90,958,-18
290,424,-20
290,458,-16
290,466,-12
290,573,-16
290,577,-17
290,733,-19
290,749,-18
290,926,-18
547,22,-22
547,120,-16
547,190,-12
547,314,-17
547,370,-24
547,437,-18
547,448,-19
547,672,-19
547,682,-19
547,786,-17
596,61,-18
596,137,-19
596,226,-17
596,248,-22
596,289,-16
596,295,-23
596,465,-18
596,501,-21
596,563,-22
596,645,-24
661,93,-23
661,208,-18
661,238,-25
661,470,-21
661,515,-15
661,606,-18
661,640,-21
661,760,-18
661,794,-19
661,846,-21
661,880,-24
661,926,-21
999,217,-13
999,246,-17
999,452,-20
999,489,-13
999,515,-10
999,560,-17
9,41,-24
9,138,-23
9,197,-26
9,243,-26
9,282,-24
9,413,-26
9,419,-25
9,512,-26
9,772,-25
9,952,-23
9,974,-18
9,979,-24
9,991,-24
41,229,-19
41,234,-21
41,268,-21
41,606,-18
41,700,-17
41,706,-20
41,766,-17
41,774,-16
41,875,-21
138,159,-20
138,245,-25
138,255,-21
138,324,-15
138,380,-23
138,570,-18
138,588,-25
138,796,-21
138,818,-15
138,969,-18
138,988,-13
197,18,-25
197,47,-24
197,303,-22
197,395,-21
197,614,-20
197,702,-18
197,740,-29
197,769,-23
197,814,-17
197,863,-23
197,882,-20
197,931,-21
197,954,-18
243,18,-25
243,27,-26
243,145,-19
243,224,-16
243,280,-23
243,296,-18
243,347,-19
243,399,-19
243,541,-25
243,579,-19
243,722,-25
243,908,-16
243,978,-29
282,79,-29
282,98,-17
282,133,-17
282,295,-23
282,364,-22
282,497,-21
282,593,-20
282,765,-21
282,886,-23
282,925,-23
413,118,-23
413,225,-23
413,276,-18
413,324,-18
413,431,-19
413,443,-19
413,615,-17
413,655,-28
413,676,-19
413,780,-22
413,839,-19
413,861,-20
413,863,-23
413,993,-19
419,119,-19
419,152,-23
419,181,-20
419,194,-19
419,210,-25
419,575,-19
419,584,-20
419,642,-24
419,733,-23
419,835,-27
419,838,-23
419,905,-20
419,943,-19
512,238,-27
512,299,-24
512,304,-21
512,357,-26
512,449,-22
512,574,-18
512,575,-20
512,679,-21
512,703,-25
512,717,-22
512,817,-22
512,820,-25
512,850,-21
772,117,-20
772,132,-25
772,300,-23
772,349,-18
772,432,-23
772,509,-18
772,629,-21
772,647,-21
772,685,-25
772,783,-26
772,859,-26
952,50,-16
952,168,-17
952,232,-19
952,238,-24
952,291,-22
952,299,-21
952,464,-19
952,530,-18
952,608,-20
952,668,-18
952,686,-21
974,79,-23
974,368,-14
974,620,-19
974,666,-14
974,706,-14
974,730,-15
979,121,-19
979,141,-23
979,146,-24
979,203,-17
979,213,-18
979,354,-22
979,386,-14
979,435,-21
979,569,-19
979,854,-15
991,67,-19
991,250,-21
991,367,-17
991,385,-18
991,445,-22
991,528,-19
991,533,-21
991,556,-26
991,599,-17
991,810,-19
991,877,-28
991,987,-18
107,248,-18
107,357,-20
107,379,-17
107,402,-17
107,749,-17
107,802,-18
107,860,-20
107,981,-14
164,61,-13
164,142,-21
164,609,-12
164,671,-21
164,777,-22
164,850,-14
164,923,-15
408,294,-12
408,334,-16
408,531,-11
408,573,-12
416,106,-19
416,117,-14
416,317,-16
416,685,-19
416,755,-15
416,869,-11
432,108,-14
432,154,-21
432,327,-18
432,510,-20
432,524,-19
432,749,-21
432,827,-20
432,944,-23
529,338,-18
529,483,-17
529,516,-19
529,518,-20
529,531,-18
529,555,-16
529,602,-23
529,688,-19
529,699,-23
529,827,-20
529,966,-19
724,46,-20
724,67,-19
724,224,-14
724,345,-16
724,463,-23
724,601,-19
724,711,-28
724,755,-20
724,786,-19
724,893,-22
728,70,-17
728,140,-12
728,205,-19
728,207,-9
728,399,-13
728,427,-9
728,737,-14
728,811,-19
816,48,-13
816,266,-8
816,684,-12
816,760,-11
951,84,-16
951,124,-10
951,231,-12
951,333,-14
951,438,-14
951,828,-17
951,867,-9
11,170,-18
11,200,-17
11,300,-21
11,342,-15
11,367,-16
11,435,-20
11,528,-18
11,682,-20
11,696,-16
11,703,-22
11,986,-17
170,29,-19
170,106,-21
170,278,-12
170,306,-17
170,452,-22
170,527,-25
170,669,-12
170,692,-19
170,767,-14
200,37,-13
200,103,-16
200,502,-16
200,796,-18
200,812,-17
200,815,-16
200,858,-21
200,982,-14
300,61,-18
300,67,-19
300,207,-13
300,237,-19
300,336,-26
300,372,-17
300,491,-18
300,497,-21
300,681,-22
300,828,-22
342,180,-8
342,206,-18
342,225,-15
342,710,-17
342,783,-19
342,978,-21
367,208,-13
367,399,-12
367,524,-14
367,981,-13
435,39,-16
435,53,-19
435,78,-19
435,124,-14
435,154,-20
435,469,-19
435,628,-21
435,634,-15
435,867,-13
435,949,-15
528,230,-15
528,263,-19
528,423,-22
528,543,-17
528,573,-16
528,608,-18
528,959,-15
682,33,-19
682,51,-22
682,144,-18
682,272,-20
682,275,-17
682,322,-17
682,339,-20
682,560,-21
696,20,-14
696,393,-15
696,493,-10
696,503,-15
696,787,-13
696,827,-15
696,891,-11
703,57,-20
703,98,-18
703,314,-20
703,323,-18
703,355,-17
703,453,-21
703,467,-18
703,578,-16
703,835,-27
703,932,-17
703,964,-22
986,20,-15
986,22,-20
986,45,-12
986,92,-11
986,507,-15
986,562,-18
986,919,-15
986,993,-13
12,100,-21
12,118,-22
12,184,-23
12,193,-22
12,216,-26
12,655,-27
12,660,-21
12,687,-20
12,758,-19
12,829,-17
12,858,-26
12,990,-16
100,22,-22
100,84,-19
100,262,-20
100,353,-15
100,516,-17
100,521,-20
100,597,-18
118,13,-19
118,48,-19
118,396,-22
118,496,-19
118,513,-24
118,544,-15
118,554,-18
118,642,-22
118,707,-23
184,66,-20
184,134,-21
184,215,-15
184,241,-21
184,297,-26
184,662,-13
184,804,-18
184,827,-20
184,927,-20
184,959,-18
184,996,-16
193,205,-22
193,327,-17
193,436,-24
193,513,-24
193,522,-18
193,536,-17
193,706,-19
193,794,-18
193,802,-21
193,928,-17
216,28,-22
216,55,-22
216,62,-17
216,137,-22
216,167,-22
216,303,-23
216,322,-21
216,339,-24
216,364,-25
216,463,-26
216,603,-24
216,614,-21
216,627,-20
216,635,-31
216,987,-21
655,180,-18
655,289,-20
655,301,-21
655,314,-23
655,359,-19
655,427,-17
655,445,-26
655,491,-22
655,542,-27
655,567,-23
655,625,-24
655,827,-24
655,878,-21
655,944,-27
660,126,-14
660,302,-15
660,436,-23
660,488,-20
660,550,-22
660,571,-15
660,576,-19
660,733,-20
660,811,-21
660,923,-18
687,104,-17
687,350,-21
687,470,-18
687,527,-25
687,542,-20
687,836,-19
687,856,-13
687,925,-20
758,411,-14
758,588,-22
758,674,-15
758,740,-23
758,858,-21
758,859,-21
758,924,-19
829,65,-12
829,88,-18
829,150,-7
829,227,-10
829,292,-15
858,15,-22
858,109,-22
858,232,-23
858,371,-22
858,390,-28
858,438,-22
858,453,-23
858,471,-22
858,597,-23
858,679,-22
858,926,-24
858,980,-26
990,131,-11
990,206,-17
990,274,-16
990,377,-11
990,454,-14
13,132,-22
13,247,-12
13,248,-20
13,305,-14
13,677,-18
13,680,-18
13,734,-21
13,985,-18
13,997,-15
132,42,-21
132,64,-23
132,106,-26
132,294,-21
132,345,-18
132,364,-24
132,565,-21
132,617,-20
132,650,-25
132,709,-22
132,883,-18
132,889,-21
132,975,-24
247,106,-16
247,228,-11
247,397,-9
248,43,-15
248,366,-19
248,504,-16
248,588,-26
248,614,-18
248,634,-16
248,720,-16
248,936,-20
305,141,-17
305,316,-10
305,317,-15
305,531,-12
305,659,-15
677,163,-19
677,269,-16
677,331,-19
677,454,-19
677,463,-21
677,502,-18
677,614,-16
677,790,-16
677,848,-14
677,884,-13
680,48,-18
680,337,-16
680,343,-16
680,381,-21
680,434,-20
680,477,-15
680,590,-14
680,611,-22
680,647,-18
734,85,-21
734,121,-20
734,238,-26
734,283,-17
734,293,-20
734,505,-23
734,542,-24
734,615,-16
734,637,-16
734,665,-19
734,691,-21
734,738,-21
734,893,-23
985,106,-22
985,144,-17
985,396,-21
985,477,-15
985,653,-18
985,698,-17
985,706,-18
985,708,-13
985,760,-16
985,860,-22
997,28,-14
997,597,-15
997,651,-18
997,726,-14
997,953,-17
997,958,-9
14,169,-22
14,264,-14
14,604,-15
14,746,-10
14,779,-11
14,784,-18
14,798,-18
14,892,-8
169,94,-25
169,106,-28
169,115,-25
169,152,-26
169,563,-26
169,608,-25
169,642,-27
169,659,-25
169,668,-23
169,745,-26
169,783,-29
169,811,-27
169,849,-25
169,865,-19
264,25,-12
264,398,-14
264,420,-13
264,488,-18
264,653,-16
264,803,-14
264,943,-14
264,944,-19
604,461,-12
604,592,-15
604,672,-18
604,785,-18
604,909,-18
604,972,-24
746,249,-18
746,659,-13
746,832,-17
746,980,-15
779,597,-13
779,633,-15
779,733,-15
779,777,-20
779,853,-10
784,67,-19
784,99,-19
784,255,-22
784,274,-23
784,347,-17
784,380,-24
784,550,-24
784,611,-24
784,643,-17
784,653,-20
784,735,-16
798,60,-17
798,80,-19
798,123,-18
798,201,-19
798,455,-22
798,731,-22
798,745,-22
798,752,-18
798,777,-27
798,978,-27
892,261,-9
892,531,-8
15,74,-19
15,80,-16
15,128,-18
15,359,-12
15,588,-23
15,634,-13
15,701,-17
15,838,-19
15,853,-14
74,66,-20
74,306,-20
74,316,-16
74,411,-18
74,662,-13
74,681,-22
74,808,-14
74,832,-25
74,946,-18
74,972,-27
74,987,-18
80,36,-18
80,159,-18
80,369,-26
80,592,-15
80,717,-17
80,811,-20
80,916,-20
80,920,-15
128,36,-20
128,148,-18
128,309,-13
128,425,-17
128,608,-20
128,612,-16
128,617,-17
128,810,-18
128,912,-23
128,950,-26
359,19,-11
359,565,-12
359,699,-16
588,57,-23
588,540,-24
588,651,-27
588,658,-25
588,671,-30
588,778,-19
588,789,-18
588,827,-24
588,828,-26
588,849,-25
588,889,-23
588,891,-20
588,956,-22
634,94,-15
634,239,-13
634,286,-17
701,82,-19
701,99,-17
701,110,-17
701,131,-16
701,141,-21
701,633,-20
701,672,-19
701,755,-18
701,903,-15
838,34,-19
838,146,-24
838,155,-19
838,156,-15
838,233,-18
838,241,-21
838,379,-21
838,527,-28
838,640,-21
838,809,-21
853,524,-14
853,866,-13
853,975,-17
853,978,-22
853,981,-13
853,992,-16
16,25,-6
16,616,-10
16,988,-4
25,47,-16
25,77,-11
25,602,-17
25,738,-14
25,800,-10
616,149,-10
616,158,-17
616,232,-18
616,464,-18
616,513,-23
616,595,-20
616,686,-20
616,875,-19
988,185,-10
988,378,-15
988,891,-8
93,85,-21
93,136,-23
93,261,-20
93,272,-22
93,295,-24
93,482,-19
93,522,-20
93,613,-17
93,712,-19
93,722,-24
93,742,-20
231,47,-17
231,53,-15
231,166,-15
231,271,-14
231,614,-13
231,673,-17
566,97,-14
566,263,-19
566,377,-15
566,455,-19
566,488,-19
566,556,-23
566,561,-20
566,602,-20
18,55,-20
18,89,-15
18,143,-19
18,220,-20
18,285,-17
18,475,-23
18,501,-22
18,686,-23
18,918,-21
18,956,-19
55,399,-14
55,422,-19
55,562,-19
55,671,-23
55,868,-12
55,875,-18
55,919,-16
89,668,-11
89,909,-13
89,996,-8
143,348,-11
143,536,-14
143,578,-11
143,650,-19
143,764,-16
143,834,-12
143,980,-19
220,181,-16
220,424,-20
220,497,-18
220,541,-20
220,546,-17
220,605,-24
220,651,-20
220,705,-16
285,27,-18
285,418,-15
285,577,-14
285,726,-13
285,828,-16
285,879,-20
475,136,-22
475,152,-22
475,385,-18
475,496,-20
475,570,-19
475,573,-19
475,686,-22
475,697,-24
475,836,-22
475,875,-21
475,937,-16
475,971,-17
501,57,-18
501,87,-16
501,284,-18
501,307,-20
501,431,-16
501,521,-21
501,535,-20
501,803,-17
501,897,-22
501,914,-17
686,33,-20
686,269,-18
686,272,-21
686,295,-23
686,339,-21
686,620,-25
686,774,-16
686,794,-19
918,160,-14
918,195,-15
918,302,-15
918,317,-19
918,431,-15
918,630,-21
918,911,-20
918,923,-18
918,927,-18
918,975,-20
956,102,-13
956,157,-12
956,470,-17
956,514,-15
956,807,-14
19,136,-18
19,287,-16
19,304,-15
19,396,-19
19,446,-12
19,506,-19
19,617,-14
19,866,-14
136,111,-19
136,131,-18
136,206,-24
136,465,-18
136,552,-17
136,578,-15
136,748,-15
136,780,-20
136,797,-22
136,813,-23
287,46,-18
287,60,-15
287,82,-19
287,142,-24
287,232,-18
287,251,-19
287,487,-19
287,556,-24
287,676,-15
287,890,-19
304,29,-19
304,244,-16
304,270,-15
304,379,-18
304,497,-18
304,648,-16
304,726,-16
304,959,-15
396,233,-19
396,242,-25
396,424,-24
396,471,-20
396,671,-27
396,673,-23
396,912,-25
396,919,-20
396,989,-23
446,292,-15
446,302,-11
446,580,-16
446,879,-20
506,48,-21
506,70,-22
506,120,-19
506,308,-22
506,426,-21
506,605,-28
506,610,-24
506,642,-24
506,704,-20
506,749,-22
506,765,-22
506,848,-17
617,120,-14
617,308,-17
617,322,-14
617,336,-22
617,341,-18
617,628,-18
866,77,-13
866,139,-15
866,370,-22
866,546,-16
866,670,-20
866,750,-15
866,917,-19
20,27,-21
20,148,-16
20,217,-15
20,279,-15
20,481,-13
20,488,-19
20,832,-22
20,852,-17
27,51,-25
27,225,-23
27,372,-19
27,454,-23
27,487,-23
27,489,-20
27,538,-20
27,824,-16
27,912,-26
27,960,-25
148,28,-16
148,612,-14
148,633,-19
148,806,-15
148,923,-17
148,944,-20
148,953,-19
217,81,-13
217,344,-14
217,368,-16
217,376,-17
217,563,-18
217,657,-23
217,873,-13
279,166,-16
279,219,-13
279,275,-14
279,327,-14
279,417,-13
279,498,-13
279,785,-17
481,34,-13
481,365,-19
481,379,-15
481,538,-12
481,882,-12
481,899,-6
488,39,-17
488,182,-13
488,275,-18
488,333,-19
488,561,-23
488,622,-18
488,644,-22
488,846,-21
488,944,-23
832,83,-24
832,366,-22
832,580,-25
832,733,-25
832,740,-30
832,775,-24
832,786,-22
832,799,-22
832,836,-25
832,909,-24
832,912,-27
832,946,-21
832,950,-30
852,116,-15
852,289,-14
852,492,-17
852,537,-22
852,552,-15
852,610,-21
852,645,-22
852,708,-13
852,778,-13
852,995,-18
21,288,-9
21,403,-15
21,497,-14
21,532,-22
21,962,-9
288,258,-13
288,439,-16
288,587,-15
288,598,-9
288,642,-17
403,29,-22
403,219,-17
403,240,-22
403,321,-16
403,347,-17
403,455,-22
403,723,-14
403,745,-22
403,787,-18
403,820,-23
403,839,-17
403,992,-21
497,222,-18
497,478,-20
497,627,-16
497,894,-18
497,968,-19
532,52,-21
532,82,-28
532,120,-25
532,328,-25
532,365,-32
532,430,-21
532,485,-27
532,498,-24
532,523,-31
532,551,-24
532,657,-34
532,658,-28
532,665,-25
532,692,-29
532,730,-28
532,788,-24
532,928,-25
962,97,-11
