Edge,Ollivier-Ricci Curvature
"('35', '117')",0.07999999999999885
"('35', '130')",0.06190476190476113
"('35', '139')",0.04500000000000015
"('35', '151')",0.08898305084745706
"('35', '155')",0.06465517241379237
"('35', '162')",0.05749999999999933
"('35', '194')",0.04999999999999871
"('35', '195')",0.09210526315789458
"('35', '205')",0.04788461538461464
"('35', '215')",0.0400000000000007
"('35', '222')",0.07074712643677938
"('35', '233')",0.05188679245283001
"('35', '261')",0.049586776859502746
"('35', '266')",0.05999999999999961
"('35', '340')",0.043859649122806155
"('35', '345')",0.0707964601769906
"('35', '350')",0.0545454545454539
"('35', '360')",0.054999999999998606
"('35', '363')",0.07766990291262121
"('35', '375')",0.06796116504854322
"('35', '377')",0.07339449541284337
"('35', '397')",0.04326923076923006
"('35', '435')",0.05045871559632964
"('35', '443')",0.04000000000000015
"('35', '454')",0.0865384615384609
"('35', '463')",0.06435643564356397
"('35', '485')",0.0637254901960782
"('35', '489')",0.061320754716981285
"('35', '491')",0.08252427184465994
"('35', '496')",0.03999999999999837
"('35', '506')",0.049999999999999156
"('35', '512')",0.046494252873562236
"('35', '534')",0.059999999999999276
"('35', '535')",0.054999999999998384
"('35', '537')",0.03499999999999903
"('35', '541')",0.05825242718446577
"('35', '544')",0.05999999999999961
"('35', '562')",0.06372549019607776
"('35', '581')",0.04499999999999982
"('35', '592')",0.05357142857142816
"('35', '599')",0.0601851851851849
"('35', '605')",0.0499999999999986
"('35', '609')",0.0707964601769906
"('35', '631')",0.06862745098039158
"('35', '634')",0.059999999999999165
"('35', '638')",0.0707964601769906
"('35', '641')",0.08000000000000018
"('35', '655')",0.03999999999999937
"('35', '662')",0.05288461538461464
"('35', '680')",0.03549450549450606
"('35', '681')",0.04500000000000026
"('35', '687')",0.05909090909090864
"('35', '689')",0.05500000000000005
"('35', '698')",0.0799999999999983
"('35', '699')",0.05954954954954894
"('35', '701')",0.03999999999999926
"('35', '708')",0.04499999999999904
"('35', '714')",0.0817307692307685
"('35', '717')",0.07425742574257388
"('35', '720')",0.07372549019607755
"('35', '733')",0.06363636363636282
"('35', '736')",0.04999999999999882
"('35', '757')",0.06999999999999895
"('35', '780')",0.05339805825242683
"('35', '786')",0.04411764705882282
"('35', '795')",0.05999999999999883
"('35', '800')",0.059999999999997944
"('35', '817')",0.07499999999999984
"('35', '819')",0.03999999999999759
"('35', '838')",0.041666666666665964
"('35', '846')",0.05500000000000016
"('35', '859')",0.06194690265486669
"('35', '861')",0.05999999999999961
"('35', '881')",0.06499999999999817
"('35', '885')",0.05499999999999905
"('35', '900')",0.08500000000000052
"('35', '913')",0.05000000000000271
"('35', '925')",0.0350000000000007
"('35', '927')",0.06862745098039136
"('35', '933')",0.03211009174311896
"('35', '935')",0.07500000000000229
"('35', '951')",0.05909090909090864
"('35', '955')",0.05288461538461453
"('35', '968')",0.06372549019607787
"('35', '973')",0.062499999999999445
"('35', '981')",0.057017543859648634
"('35', '990')",0.039999999999998925
"('35', '995')",0.062499999999999445
"('35', '997')",0.08260869565217288
"('42', '1')",0.04000000000000048
"('42', '3')",0.06999999999999962
"('42', '16')",0.03097345132743301
"('42', '25')",0.04499999999999782
"('42', '36')",0.0499999999999996
"('42', '55')",0.0327102803738315
"('42', '59')",0.039999999999998925
"('42', '60')",0.04000000000000048
"('42', '63')",0.060000000000000275
"('42', '66')",0.03499999999999981
"('42', '88')",0.06666666666666621
"('42', '98')",0.0882352941176463
"('42', '113')",0.048672566371680825
"('42', '127')",0.07499999999999962
"('42', '136')",0.029999999999999583
"('42', '137')",0.06818181818181768
"('42', '143')",0.07391304347826011
"('42', '145')",0.049999999999999045
"('42', '162')",0.05288461538461464
"('42', '184')",0.06880733944954065
"('42', '186')",0.05000000000000271
"('42', '188')",0.06481481481481477
"('42', '202')",0.06363636363636294
"('42', '205')",0.04807692307692257
"('42', '206')",0.0749999999999994
"('42', '210')",0.054845360824742784
"('42', '223')",0.06489795918367591
"('42', '242')",0.05963302752293509
"('42', '243')",0.05882352941176394
"('42', '285')",0.04761904761904723
"('42', '291')",0.04500000000000015
"('42', '294')",0.053921568627450234
"('42', '316')",0.06190476190476113
"('42', '318')",0.07000000000000006
"('42', '319')",0.0608695652173904
"('42', '330')",0.06930693069306892
"('42', '331')",0.035263157894735775
"('42', '333')",0.03883495145631022
"('42', '334')",0.03999999999999926
"('42', '337')",0.06499999999999884
"('42', '342')",0.06642857142857084
"('42', '354')",0.039999999999999925
"('42', '366')",0.05607476635513997
"('42', '382')",0.06499999999999839
"('42', '386')",0.078431372549019
"('42', '392')",0.04411764705882282
"('42', '403')",0.04910714285714235
"('42', '404')",0.07000000000000006
"('42', '406')",0.05660377358490598
"('42', '416')",0.06465517241379237
"('42', '419')",0.07352941176470529
"('42', '421')",0.039999999999998925
"('42', '465')",0.03508771929824461
"('42', '467')",0.039999999999999036
"('42', '477')",0.057142857142856385
"('42', '493')",0.054999999999999605
"('42', '494')",0.05499999999999816
"('42', '503')",0.05128205128204999
"('42', '570')",0.0420560747663552
"('42', '584')",0.055000000000000715
"('42', '589')",0.04545454545454475
"('42', '604')",0.0414935064935088
"('42', '609')",0.05309734513274278
"('42', '625')",0.0631818181818179
"('42', '631')",0.04411764705882293
"('42', '639')",0.0599999999999995
"('42', '648')",0.07500000000000051
"('42', '685')",0.059405940594059015
"('42', '692')",0.03000000000000036
"('42', '705')",0.04629629629629606
"('42', '716')",0.07752427184465982
"('42', '734')",0.03636363636363593
"('42', '741')",0.05499999999999894
"('42', '746')",0.10499999999999954
"('42', '763')",0.06140350877192935
"('42', '776')",0.053921568627450234
"('42', '779')",0.05045871559632986
"('42', '788')",0.059252873563216846
"('42', '805')",0.05445544554455406
"('42', '821')",0.06500000000000017
"('42', '826')",0.044999999999998486
"('42', '827')",0.065420560747664
"('42', '843')",0.06781553398058204
"('42', '870')",0.04000000000000015
"('42', '873')",0.05479166666666613
"('42', '874')",0.05932203389830393
"('42', '875')",0.06074766355140204
"('42', '877')",0.05500000000000227
"('42', '901')",0.04672897196261672
"('42', '908')",0.06435643564356397
"('42', '909')",0.061403508771928794
"('42', '923')",0.06499999999999861
"('42', '926')",0.0499999999999996
"('42', '930')",0.07142857142857073
"('42', '939')",0.06999999999999873
"('42', '965')",0.06000000000000005
"('42', '967')",0.06730769230769151
"('42', '968')",0.03921568627450922
"('42', '980')",0.0599999999999985
"('47', '11')",0.05752212389380629
"('47', '21')",0.061946902654866465
"('47', '29')",0.039823008849557806
"('47', '37')",0.07522123893805366
"('47', '75')",0.039823008849556585
"('47', '77')",0.048672566371681936
"('47', '79')",0.07964601769911572
"('47', '82')",0.05309734513274267
"('47', '89')",0.05309734513274322
"('47', '104')",0.07522123893805188
"('47', '113')",0.07079646017699048
"('47', '123')",0.04867256637168116
"('47', '126')",0.05309734513274278
"('47', '128')",0.08407079646017823
"('47', '130')",0.08407079646017723
"('47', '136')",0.061946902654866354
"('47', '138')",0.0663716814159262
"('47', '153')",0.06637168141592831
"('47', '172')",0.061946902654867686
"('47', '181')",0.05701754385964852
"('47', '195')",0.05263157894736803
"('47', '198')",0.06637168141592831
"('47', '217')",0.05752212389380429
"('47', '225')",0.0486725663716806
"('47', '251')",0.06637168141593064
"('47', '252')",0.06194690265486713
"('47', '261')",0.06611570247933818
"('47', '265')",0.0575221238938054
"('47', '279')",0.05309734513274311
"('47', '281')",0.0752212389380501
"('47', '285')",0.04867256637168149
"('47', '286')",0.05752212389380551
"('47', '301')",0.04867256637168049
"('47', '317')",0.07079646017698893
"('47', '323')",0.04867256637168105
"('47', '348')",0.03831026397397974
"('47', '363')",0.0486725663716816
"('47', '369')",0.061946902654866465
"('47', '386')",0.07079646017699137
"('47', '392')",0.07522123893805377
"('47', '397')",0.061946902654867464
"('47', '411')",0.04424778761061643
"('47', '415')",0.07079646017699048
"('47', '420')",0.053097345132743445
"('47', '429')",0.05752212389380562
"('47', '450')",0.07079646017699115
"('47', '455')",0.053097345132742446
"('47', '468')",0.053097345132743556
"('47', '472')",0.05982905982905873
"('47', '478')",0.07522123893805122
"('47', '500')",0.07079646017699215
"('47', '507')",0.04472496963387129
"('47', '509')",0.07522123893805066
"('47', '513')",0.044247787610619316
"('47', '517')",0.04424778761061876
"('47', '530')",0.06194690265486624
"('47', '542')",0.04867256637168016
"('47', '543')",0.06637168141592842
"('47', '560')",0.07522123893805066
"('47', '570')",0.06637168141592686
"('47', '577')",0.07079646017699037
"('47', '583')",0.06637168141592853
"('47', '593')",0.039823008849557584
"('47', '599')",0.06194690265486602
"('47', '600')",0.0535269353037201
"('47', '605')",0.03097345132743201
"('47', '612')",0.044247787610618095
"('47', '629')",0.07627118644067699
"('47', '646')",0.05309734513274422
"('47', '658')",0.07964601769911539
"('47', '660')",0.06637168141592731
"('47', '669')",0.05309734513274256
"('47', '672')",0.05752212389380573
"('47', '675')",0.03982300884955736
"('47', '678')",0.08407079646017701
"('47', '681')",0.07522123893805244
"('47', '688')",0.07964601769911517
"('47', '689')",0.057522123893804955
"('47', '692')",0.04424778761061887
"('47', '697')",0.07079646017699115
"('47', '700')",0.07964601769911517
"('47', '719')",0.04867256637168327
"('47', '724')",0.04867256637168105
"('47', '761')",0.044247787610618095
"('47', '778')",0.039823008849556696
"('47', '784')",0.0940170940170929
"('47', '792')",0.053097345132743556
"('47', '798')",0.035398230088496296
"('47', '806')",0.03982300884955736
"('47', '809')",0.053097345132742224
"('47', '831')",0.053097345132745666
"('47', '853')",0.057522123893804844
"('47', '854')",0.07522123893805299
"('47', '856')",0.06086956521739062
"('47', '857')",0.044247787610617095
"('47', '869')",0.07522123893805122
"('47', '883')",0.042372881355931424
"('47', '913')",0.039823008849558805
"('47', '922')",0.06194690265486791
"('47', '933')",0.06620930421368898
"('47', '936')",0.05309734513274256
"('47', '939')",0.07079646017698926
"('47', '947')",0.08407079646017745
"('47', '954')",0.03982300884955592
"('47', '960')",0.06140350877192946
"('47', '964')",0.03539823008849374
"('47', '969')",0.061946902654866354
"('47', '977')",0.04867256637168149
"('47', '981')",0.06578947368421029
"('47', '983')",0.04824561403508709
"('47', '987')",0.061946902654866354
"('47', '993')",0.05752212389380673
"('64', '8')",0.055555555555553915
"('64', '10')",0.050925925925925264
"('64', '31')",0.06944444444444386
"('64', '33')",0.08333333333333237
"('64', '34')",0.0555555555555548
"('64', '38')",0.06018518518518323
"('64', '54')",0.050925925925923377
"('64', '61')",0.0509259259259246
"('64', '67')",0.0509259259259246
"('64', '69')",0.05971277399848596
"('64', '77')",0.07657657657657901
"('64', '78')",0.05555555555555369
"('64', '98')",0.05555555555555525
"('64', '103')",0.049999999999998046
"('64', '104')",0.04166666666666541
"('64', '107')",0.05833333333333168
"('64', '108')",0.055555555555552805
"('64', '110')",0.05701754385964741
"('64', '112')",0.06481481481481377
"('64', '116')",0.055555555555553915
"('64', '163')",0.04629629629629628
"('64', '165')",0.041666666666665186
"('64', '176')",0.05042016806722549
"('64', '198')",0.07870370370370361
"('64', '240')",0.05555555555555569
"('64', '241')",0.04629629629629506
"('64', '244')",0.037037037037036424
"('64', '258')",0.06018518518518512
"('64', '268')",0.04616402116402063
"('64', '278')",0.03703703703703465
"('64', '279')",0.02777777777777779
"('64', '294')",0.03703703703703687
"('64', '296')",0.03703703703703487
"('64', '302')",0.07870370370370194
"('64', '306')",0.050925925925925486
"('64', '323')",0.041666666666665964
"('64', '328')",0.050925925925924376
"('64', '331')",0.06018518518518334
"('64', '337')",0.04629629629629417
"('64', '341')",0.05092592592592382
"('64', '351')",0.05092592592592471
"('64', '359')",0.05092592592592471
"('64', '367')",0.055555555555555025
"('64', '377')",0.05045871559632875
"('64', '388')",0.04629629629629428
"('64', '411')",0.050925925925924265
"('64', '413')",0.06818181818181612
"('64', '436')",0.05555555555555369
"('64', '438')",0.04629629629629606
"('64', '448')",0.06944444444444287
"('64', '453')",0.05045351473922688
"('64', '458')",0.05092592592592493
"('64', '469')",0.04166666666666485
"('64', '472')",0.06837606837606569
"('64', '475')",0.06944444444444431
"('64', '485')",0.08796296296296324
"('64', '520')",0.0646825396825389
"('64', '538')",0.06818181818181668
"('64', '560')",0.07870370370370194
"('64', '562')",0.03703703703703676
"('64', '563')",0.03703703703703498
"('64', '569')",0.05092592592592382
"('64', '595')",0.0555555555555548
"('64', '596')",0.037037037037034204
"('64', '601')",0.050925925925924265
"('64', '603')",0.08796296296296136
"('64', '606')",0.05555555555555458
"('64', '615')",0.05555555555555436
"('64', '623')",0.060185185185182344
"('64', '629')",0.04661016949152441
"('64', '646')",0.04166666666666463
"('64', '676')",0.04629629629629539
"('64', '677')",0.06944444444444253
"('64', '693')",0.0601851851851849
"('64', '697')",0.05555555555555469
"('64', '706')",0.04629629629629395
"('64', '708')",0.05092592592592293
"('64', '713')",0.060185185185184675
"('64', '714')",0.0740740740740734
"('64', '745')",0.050925925925923266
"('64', '755')",0.06018518518518401
"('64', '768')",0.05092592592592349
"('64', '774')",0.06477154724818157
"('64', '782')",0.050925925925925375
"('64', '784')",0.06410256410256177
"('64', '805')",0.0648148148148141
"('64', '807')",0.04629629629629417
"('64', '808')",0.06944444444444386
"('64', '811')",0.06944444444444431
"('64', '819')",0.0555555555555548
"('64', '836')",0.04629629629629661
"('64', '837')",0.06481481481481244
"('64', '857')",0.060185185185183565
"('64', '861')",0.06481481481481188
"('64', '870')",0.05092592592592471
"('64', '895')",0.055555555555555025
"('64', '908')",0.07870370370370361
"('64', '918')",0.023148148148147696
"('64', '920')",0.05555555555555525
"('64', '932')",0.050925925925924265
"('64', '937')",0.04166666666666552
"('64', '963')",0.06481481481481322
"('64', '965')",0.06018518518518312
"('64', '966')",0.0416666666666653
"('64', '968')",0.06018518518518545
"('64', '977')",0.060185185185184786
"('64', '983')",0.05701754385964797
"('115', '14')",0.049549549549552596
"('115', '21')",0.05855855855855774
"('115', '23')",0.07207207207207533
"('115', '33')",0.03603603603603678
"('115', '54')",0.07207207207207411
"('115', '68')",0.04954954954955171
"('115', '69')",0.04954954954955293
"('115', '75')",0.06306306306306597
"('115', '76')",0.04113807685236626
"('115', '84')",0.07207207207207544
"('115', '101')",0.040540540540541126
"('115', '125')",0.06306306306306753
"('115', '129')",0.031531531531535095
"('115', '151')",0.05084745762711862
"('115', '157')",0.06306306306306664
"('115', '159')",0.049549549549552596
"('115', '172')",0.05405405405405539
"('115', '195')",0.06578947368420751
"('115', '216')",0.0540540540540545
"('115', '218')",0.07207207207207245
"('115', '229')",0.06721770314003306
"('115', '234')",0.058558558558557405
"('115', '245')",0.06756756756757132
"('115', '256')",0.06756756756756699
"('115', '280')",0.036036036036038666
"('115', '283')",0.061946902654868685
"('115', '284')",0.07294391165358893
"('115', '285')",0.058558558558559626
"('115', '290')",0.09009009009009339
"('115', '293')",0.045045045045045806
"('115', '294')",0.04504504504504547
"('115', '296')",0.06306306306306508
"('115', '297')",0.04017857142857184
"('115', '308')",0.0765765765765809
"('115', '310')",0.04504504504504403
"('115', '311')",0.031531531531531654
"('115', '332')",0.054054054054057166
"('115', '345')",0.07964601769911539
"('115', '346')",0.04954954954955282
"('115', '368')",0.04504504504504547
"('115', '375')",0.05855855855855796
"('115', '381')",0.06306306306306342
"('115', '387')",0.05405405405405295
"('115', '403')",0.06250000000000011
"('115', '404')",0.054054054054053724
"('115', '416')",0.05584032308170461
"('115', '422')",0.036036036036039554
"('115', '425')",0.04954954954955282
"('115', '429')",0.07207207207207122
"('115', '453')",0.04504504504504803
"('115', '466')",0.07207207207207644
"('115', '469')",0.05855855855856085
"('115', '477')",0.054054054054054945
"('115', '482')",0.054054054054054834
"('115', '505')",0.05405405405405861
"('115', '512')",0.058558558558561624
"('115', '544')",0.04504504504504392
"('115', '547')",0.04954954954955271
"('115', '574')",0.06521739130434956
"('115', '583')",0.07079646017699248
"('115', '589')",0.0765765765765759
"('115', '604')",0.06306306306306553
"('115', '606')",0.054054054054058276
"('115', '614')",0.0495495495495486
"('115', '615')",0.05855855855855918
"('115', '628')",0.0630630630630662
"('115', '648')",0.05855855855855818
"('115', '650')",0.04054054054054157
"('115', '651')",0.08108108108107981
"('115', '658')",0.07657657657657724
"('115', '670')",0.07391304347826244
"('115', '687')",0.09459459459459418
"('115', '693')",0.05405405405405306
"('115', '694')",0.05855855855856151
"('115', '698')",0.04504504504504858
"('115', '702')",0.034782608695654194
"('115', '736')",0.045045045045049026
"('115', '747')",0.06923076923077065
"('115', '765')",0.07017543859648889
"('115', '768')",0.08108108108108414
"('115', '780')",0.07207207207207145
"('115', '787')",0.09459459459459874
"('115', '790')",0.06306306306306675
"('115', '797')",0.06306306306306264
"('115', '808')",0.06306306306306209
"('115', '810')",0.058558558558558516
"('115', '822')",0.05855855855855907
"('115', '825')",0.02702702702702997
"('115', '829')",0.05217391304347907
"('115', '831')",0.05405405405405739
"('115', '838')",0.06250000000000067
"('115', '845')",0.05803571428571519
"('115', '849')",0.09009009009009039
"('115', '855')",0.04054054054054357
"('115', '857')",0.06756756756756988
"('115', '861')",0.0675675675675711
"('115', '862')",0.04504504504504425
"('115', '864')",0.04054054054054301
"('115', '876')",0.04054054054054346
"('115', '882')",0.05405405405405472
"('115', '917')",0.036036036036036445
"('115', '923')",0.04054054054054346
"('115', '926')",0.04954954954954882
"('115', '932')",0.040540540540544234
