Node1,Node2,Bakry-Émery Curvature
3,236,-83.0
3,242,-91.0
3,260,-96.5
3,273,-86.0
3,278,-98.5
3,299,-93.0
3,322,-92.0
3,338,-83.0
3,341,-105.0
3,344,-90.0
3,367,-88.0
3,374,-101.5
3,397,-90.5
3,402,-101.0
3,405,-99.5
3,411,-92.5
3,453,-108.0
3,464,-100.0
3,472,-93.0
3,481,-94.5
3,489,-104.5
3,495,-97.5
3,515,-99.0
3,537,-94.0
3,540,-100.0
3,548,-89.5
3,549,-93.5
3,558,-95.0
3,566,-95.5
3,570,-92.0
3,580,-99.0
3,601,-97.5
3,609,-92.0
3,620,-106.0
3,623,-98.0
3,642,-91.5
3,646,-100.5
3,670,-95.5
3,672,-95.5
3,708,-96.5
3,727,-91.0
3,728,-95.5
3,733,-99.5
3,741,-91.0
3,755,-89.0
3,764,-95.5
3,783,-98.0
3,788,-84.5
3,789,-100.5
3,792,-94.0
3,794,-95.0
3,803,-96.0
3,805,-98.0
3,822,-90.5
3,833,-94.5
3,837,-89.5
3,848,-96.0
3,861,-89.5
3,876,-95.0
3,891,-99.5
3,897,-86.0
3,910,-95.0
3,919,-106.0
3,924,-87.0
3,966,-100.0
3,972,-98.0
21,6,-102.0
21,8,-93.5
21,24,-107.5
21,25,-103.0
21,31,-104.0
21,54,-94.0
21,59,-94.0
21,71,-99.5
21,74,-103.0
21,101,-106.5
21,113,-98.0
21,116,-102.0
21,131,-105.5
21,132,-103.5
21,135,-108.0
21,138,-101.0
21,151,-89.5
21,157,-99.0
21,161,-105.5
21,182,-90.0
21,185,-99.5
21,201,-99.0
21,228,-100.5
21,230,-93.5
21,233,-91.5
21,234,-106.5
21,243,-97.0
21,248,-90.0
21,256,-94.5
21,268,-95.0
21,275,-100.5
21,289,-95.5
21,291,-97.0
21,296,-104.0
21,313,-96.5
21,314,-108.0
21,343,-93.0
21,344,-94.0
21,349,-92.5
21,361,-100.0
21,368,-90.5
21,369,-101.5
21,374,-105.5
21,398,-94.5
21,399,-103.5
21,402,-105.0
21,403,-91.5
21,421,-96.0
21,478,-95.5
21,492,-99.0
21,493,-96.0
21,521,-95.0
21,522,-97.0
21,536,-95.0
21,545,-97.0
21,565,-88.5
21,567,-98.5
21,570,-96.0
21,572,-92.0
21,573,-107.5
21,600,-92.5
21,618,-103.5
21,621,-94.0
21,625,-99.5
21,626,-92.0
21,634,-103.5
21,640,-98.5
21,644,-95.5
21,650,-108.0
21,653,-113.0
21,661,-102.5
21,676,-99.0
21,693,-97.0
21,715,-100.5
21,718,-108.5
21,724,-106.0
21,729,-98.5
21,742,-97.5
21,748,-96.0
21,758,-103.5
21,769,-109.5
21,773,-106.0
21,781,-102.0
21,788,-88.5
21,810,-111.0
21,811,-112.0
21,826,-98.0
21,836,-95.0
21,853,-100.5
21,874,-94.0
21,890,-109.5
21,896,-104.5
21,898,-98.0
21,902,-103.5
21,930,-94.5
21,936,-100.0
21,937,-89.5
21,944,-96.5
21,957,-95.5
21,972,-102.0
21,975,-103.0
21,985,-91.5
21,988,-100.0
27,2,-105.0
27,5,-98.5
27,7,-113.0
27,9,-100.0
27,14,-101.5
27,22,-103.5
27,26,-96.5
27,29,-103.5
27,37,-94.5
27,39,-109.0
27,43,-104.5
27,49,-106.0
27,50,-110.0
27,53,-98.5
27,65,-97.5
27,67,-98.5
27,78,-102.5
27,90,-93.0
27,98,-95.5
27,114,-98.5
27,117,-103.0
27,118,-105.5
27,136,-109.5
27,137,-101.0
27,142,-107.0
27,153,-103.0
27,154,-104.0
27,161,-107.5
27,188,-95.0
27,212,-108.5
27,214,-91.5
27,220,-107.5
27,222,-100.0
27,226,-102.5
27,242,-97.0
27,253,-107.5
27,266,-101.0
27,268,-97.0
27,273,-92.0
27,281,-104.0
27,294,-105.0
27,305,-105.5
27,321,-95.0
27,365,-106.0
27,385,-100.5
27,394,-100.5
27,404,-101.0
27,405,-105.5
27,406,-103.5
27,416,-101.0
27,417,-101.0
27,420,-96.0
27,424,-95.0
27,438,-106.0
27,445,-112.5
27,450,-103.5
27,465,-92.5
27,476,-101.5
27,488,-105.0
27,491,-106.5
27,493,-98.0
27,518,-101.0
27,530,-97.0
27,541,-100.5
27,546,-108.0
27,550,-97.5
27,552,-109.0
27,585,-100.0
27,601,-103.5
27,619,-102.5
27,626,-94.0
27,631,-99.5
27,633,-99.0
27,642,-97.5
27,652,-95.0
27,660,-103.0
27,666,-108.5
27,673,-98.5
27,676,-101.0
27,680,-105.0
27,688,-100.5
27,695,-109.5
27,703,-104.5
27,704,-104.0
27,715,-102.5
27,724,-108.0
27,734,-103.0
27,735,-99.5
27,745,-93.0
27,753,-101.5
27,776,-108.0
27,779,-102.0
27,802,-96.5
27,807,-100.0
27,819,-101.0
27,823,-100.0
27,839,-93.0
27,846,-101.0
27,853,-102.5
27,866,-90.0
27,891,-105.5
27,892,-104.0
27,898,-100.0
27,930,-96.5
27,932,-103.5
27,947,-96.0
27,991,-110.0
43,5,-98.0
43,13,-99.0
43,31,-105.5
43,34,-96.5
43,37,-94.0
43,47,-96.0
43,48,-100.5
43,67,-98.0
43,84,-96.0
43,94,-100.5
43,112,-95.0
43,116,-103.5
43,137,-100.5
43,145,-92.0
43,165,-102.0
43,192,-104.5
43,193,-99.5
43,211,-105.5
43,224,-102.5
43,260,-102.0
43,261,-105.0
43,262,-95.5
43,263,-93.0
43,275,-102.0
43,276,-97.0
43,280,-96.0
43,282,-103.5
43,284,-110.0
43,286,-103.0
43,295,-103.0
43,303,-101.0
43,320,-105.5
43,330,-100.0
43,331,-99.0
43,336,-100.0
43,339,-101.0
43,364,-91.0
43,375,-98.0
43,378,-103.5
43,393,-99.5
43,398,-96.0
43,403,-93.0
43,408,-98.0
43,412,-111.0
43,417,-100.5
43,423,-99.5
43,427,-105.0
43,434,-97.5
43,446,-106.0
43,453,-113.5
43,456,-95.0
43,472,-98.5
43,473,-104.0
43,496,-96.5
43,500,-95.0
43,508,-106.5
43,513,-98.0
43,528,-104.5
43,533,-95.5
43,545,-98.5
43,551,-105.5
43,553,-103.0
43,568,-108.0
43,599,-100.5
43,604,-102.0
43,622,-109.0
43,637,-106.0
43,640,-100.0
43,646,-106.0
43,650,-109.5
43,658,-100.0
43,659,-103.0
43,673,-98.0
43,674,-102.0
43,695,-109.0
43,705,-100.5
43,717,-99.5
43,722,-96.5
43,724,-107.5
43,725,-99.0
43,733,-105.0
43,742,-99.0
43,755,-94.5
43,775,-110.5
43,783,-103.5
43,798,-107.0
43,804,-99.0
43,821,-98.0
43,838,-97.5
43,854,-93.0
43,855,-113.5
43,876,-100.5
43,890,-111.0
43,900,-101.5
43,902,-105.0
43,919,-111.5
43,937,-91.0
43,950,-98.5
43,953,-94.5
43,957,-97.0
43,968,-96.0
43,969,-102.0
43,970,-101.0
43,983,-102.0
43,990,-100.0
54,5,-89.5
54,9,-91.0
54,15,-100.0
54,19,-91.5
54,30,-98.5
54,49,-97.0
54,61,-92.0
54,79,-99.0
54,86,-95.5
54,102,-102.0
54,174,-84.0
54,177,-93.0
54,187,-90.5
54,202,-88.0
54,209,-84.5
54,213,-97.0
54,234,-99.5
54,251,-83.5
54,259,-91.0
54,276,-88.5
54,279,-94.5
54,284,-101.5
54,301,-101.5
54,303,-92.5
54,333,-86.0
54,340,-93.5
54,344,-87.0
54,347,-91.5
54,352,-95.5
54,359,-90.5
54,370,-95.5
54,374,-98.5
54,384,-95.0
54,387,-89.0
54,409,-97.5
54,412,-102.5
54,414,-97.5
54,421,-89.0
54,430,-93.0
54,435,-89.5
54,438,-97.0
54,442,-95.5
54,451,-96.5
54,461,-89.0
54,479,-84.0
54,511,-98.5
54,513,-89.5
54,520,-92.5
54,523,-97.0
54,526,-95.5
54,544,-90.5
54,570,-89.0
54,572,-85.0
54,588,-98.5
54,601,-94.5
54,616,-95.0
54,642,-88.5
54,648,-89.0
54,654,-95.5
54,659,-94.5
54,663,-93.0
54,702,-93.5
54,718,-101.5
54,726,-90.0
54,737,-94.5
54,749,-98.0
54,755,-86.0
54,766,-96.0
54,779,-93.0
54,788,-81.5
54,790,-81.5
54,798,-98.5
54,813,-90.0
54,824,-87.0
54,842,-95.5
54,845,-97.5
54,853,-93.5
54,892,-95.0
54,909,-92.5
54,912,-89.5
54,921,-89.0
54,925,-89.0
54,932,-94.5
54,948,-94.5
54,956,-82.5
54,959,-98.5
54,983,-93.5
54,990,-91.5
61,11,-99.5
61,25,-101.0
61,76,-87.0
61,84,-92.5
61,97,-104.0
61,122,-91.5
61,137,-97.0
61,143,-96.5
61,149,-100.5
61,156,-99.0
61,169,-101.0
61,200,-98.5
61,203,-92.5
61,205,-93.5
61,207,-93.0
61,217,-96.0
61,221,-106.0
61,225,-102.0
61,246,-91.5
61,264,-97.0
61,279,-99.5
61,284,-106.5
61,287,-98.5
61,293,-104.0
61,296,-102.0
61,303,-97.5
61,307,-99.0
61,312,-90.5
61,342,-102.0
61,370,-100.5
61,373,-102.5
61,391,-92.5
61,409,-102.5
61,440,-96.5
61,444,-92.5
61,446,-102.5
61,459,-96.0
61,462,-100.5
61,484,-95.0
61,487,-105.5
61,488,-101.0
61,497,-98.0
61,502,-93.0
61,524,-91.5
61,527,-106.0
61,532,-94.5
61,539,-90.5
61,540,-102.0
61,557,-90.0
61,560,-98.5
61,566,-97.5
61,567,-96.5
61,568,-104.5
61,583,-95.0
61,585,-96.0
61,589,-102.5
61,596,-91.0
61,601,-99.5
61,609,-94.0
61,611,-102.5
61,643,-95.5
61,648,-94.0
61,649,-101.5
61,659,-99.5
61,661,-100.5
61,677,-93.5
61,689,-99.0
61,704,-100.0
61,714,-90.5
61,715,-98.5
61,720,-101.5
61,736,-94.5
61,742,-95.5
61,754,-92.0
61,782,-99.5
61,795,-102.5
61,802,-92.5
61,807,-96.0
61,813,-95.0
61,818,-89.0
61,831,-94.5
61,835,-112.0
61,845,-102.5
61,848,-98.0
61,884,-94.5
61,892,-100.0
61,897,-88.0
61,910,-97.0
61,914,-97.0
61,925,-94.0
61,927,-96.0
61,938,-93.0
61,939,-97.5
61,949,-85.5
61,957,-93.5
61,958,-98.5
61,979,-89.5
61,992,-92.5
68,20,-98.0
68,22,-95.0
68,33,-97.5
68,35,-100.0
68,44,-103.0
68,51,-93.5
68,72,-95.5
68,73,-95.0
68,81,-93.0
68,98,-87.0
68,100,-94.5
68,110,-96.0
68,127,-91.5
68,154,-95.5
68,158,-95.0
68,170,-100.5
68,180,-93.5
68,190,-81.0
68,191,-94.0
68,192,-96.5
68,230,-87.0
68,235,-92.5
68,242,-88.5
68,246,-87.0
68,250,-87.0
68,266,-92.5
68,270,-83.5
68,283,-96.0
68,291,-90.5
68,323,-96.0
68,325,-96.5
68,346,-84.5
68,354,-94.0
68,361,-93.5
68,362,-94.0
68,375,-90.0
68,380,-90.0
68,388,-97.5
68,394,-92.0
68,399,-97.0
68,411,-90.0
68,440,-92.0
68,458,-89.0
68,464,-97.5
68,470,-88.5
68,520,-93.0
68,524,-87.0
68,530,-88.5
68,533,-87.5
68,553,-95.0
68,554,-101.5
68,560,-94.0
68,564,-90.0
68,566,-93.0
68,568,-100.0
68,571,-86.0
68,577,-89.0
68,593,-89.5
68,613,-89.5
68,616,-95.5
68,622,-101.0
68,627,-89.0
68,631,-91.0
68,633,-90.5
68,635,-90.5
68,642,-89.0
68,647,-91.5
68,661,-96.0
68,695,-101.0
68,723,-88.5
68,725,-91.0
68,731,-92.0
68,759,-104.0
68,762,-96.5
68,791,-95.0
68,793,-94.5
68,799,-101.5
68,806,-93.5
68,833,-92.0
68,847,-87.5
68,849,-96.0
68,855,-105.5
68,865,-95.0
68,881,-89.5
68,898,-91.5
68,905,-92.5
68,906,-101.5
68,948,-95.0
68,951,-86.0
68,977,-90.5
93,4,-105.0
93,7,-112.5
93,8,-95.0
93,25,-104.5
93,33,-105.5
93,36,-101.0
93,72,-103.5
93,73,-103.0
93,89,-105.5
93,111,-99.0
93,117,-102.5
93,134,-111.5
93,137,-100.5
93,147,-100.5
93,151,-91.0
93,156,-102.5
93,163,-101.5
93,187,-99.0
93,200,-102.0
93,202,-96.5
93,204,-100.5
93,209,-93.0
93,221,-109.5
93,224,-102.5
93,228,-102.0
93,229,-103.0
93,231,-99.5
93,234,-108.0
93,242,-96.5
93,250,-95.0
93,265,-103.0
93,269,-97.0
93,288,-101.5
93,292,-99.0
93,301,-110.0
93,316,-97.5
93,325,-104.5
93,335,-97.0
93,341,-110.5
93,346,-92.5
93,376,-109.0
93,407,-101.5
93,424,-94.5
93,427,-105.0
93,430,-101.5
93,432,-92.5
93,442,-104.0
93,454,-93.0
93,469,-101.5
93,478,-97.0
93,479,-92.5
93,481,-100.0
93,483,-107.0
93,499,-107.5
93,501,-105.0
93,506,-95.0
93,511,-107.0
93,529,-97.5
93,535,-96.0
93,538,-85.5
93,545,-98.5
93,559,-104.0
93,584,-101.0
93,589,-106.0
93,618,-105.0
93,630,-95.5
93,638,-91.0
93,645,-89.0
93,680,-104.5
93,694,-106.0
93,697,-106.5
93,698,-101.5
93,700,-104.0
93,702,-102.0
93,724,-107.5
93,729,-100.0
93,753,-101.0
93,758,-105.0
93,767,-104.5
93,768,-102.0
93,774,-102.0
93,775,-110.5
93,793,-102.5
93,805,-103.5
93,819,-100.5
93,821,-98.0
93,833,-100.0
93,838,-97.5
93,848,-101.5
93,856,-99.5
93,879,-100.5
93,881,-97.5
93,882,-109.0
93,886,-103.0
93,888,-99.5
93,895,-106.0
93,898,-99.5
93,902,-105.0
93,914,-100.5
93,919,-111.5
93,920,-106.5
93,928,-107.5
93,948,-103.0
93,974,-99.5
93,976,-101.0
93,989,-98.5
124,9,-88.0
124,17,-90.5
124,20,-94.5
124,29,-91.5
124,33,-94.0
124,45,-86.5
124,60,-81.5
124,87,-85.0
124,88,-92.5
124,101,-96.5
124,107,-86.0
124,113,-88.0
124,115,-99.5
124,120,-94.0
124,163,-90.0
124,189,-86.0
124,201,-89.0
124,206,-89.0
124,208,-93.0
124,229,-91.5
124,230,-83.5
124,234,-96.5
124,260,-90.5
124,264,-89.0
124,283,-92.5
124,290,-89.0
124,305,-93.5
124,309,-89.5
124,311,-91.0
124,312,-82.5
124,322,-86.0
124,323,-92.5
124,349,-82.5
124,353,-89.5
124,376,-97.5
124,382,-92.5
124,395,-98.0
124,409,-94.5
124,414,-94.5
124,436,-84.5
124,449,-88.5
124,467,-85.0
124,471,-90.5
124,480,-88.0
124,489,-98.5
124,490,-95.0
124,508,-95.0
124,544,-87.5
124,546,-96.0
124,559,-92.5
124,569,-93.5
124,572,-82.0
124,582,-86.0
124,644,-85.5
124,647,-88.0
124,661,-92.5
124,681,-88.5
124,700,-92.5
124,702,-90.5
124,709,-86.5
124,716,-93.5
124,732,-82.5
124,737,-91.5
124,756,-86.5
124,757,-96.5
124,772,-86.0
124,801,-92.0
124,813,-87.0
124,834,-92.5
124,842,-92.5
124,844,-89.0
124,850,-91.5
124,864,-90.0
124,876,-89.0
124,903,-84.0
124,917,-90.0
124,923,-91.5
124,928,-96.0
124,929,-93.0
124,930,-84.5
124,949,-77.5
124,973,-84.0
124,998,-90.5
125,15,-106.5
125,46,-96.5
125,51,-99.5
125,58,-104.5
125,59,-93.5
125,80,-102.0
125,82,-101.0
125,89,-103.5
125,96,-99.5
125,97,-105.5
125,107,-95.5
125,112,-93.0
125,117,-100.5
125,136,-107.0
125,137,-98.5
125,138,-100.5
125,166,-97.0
125,191,-100.0
125,205,-95.0
125,226,-100.0
125,235,-98.5
125,239,-93.5
125,243,-96.5
125,248,-89.5
125,296,-103.5
125,299,-96.5
125,305,-103.0
125,324,-100.0
125,328,-105.0
125,333,-92.5
125,355,-96.0
125,356,-109.0
125,359,-97.0
125,365,-103.5
125,376,-107.0
125,386,-98.0
125,387,-95.5
125,408,-96.0
125,412,-109.0
125,415,-95.5
125,418,-97.0
125,426,-94.0
125,434,-95.5
125,438,-103.5
125,459,-97.5
125,468,-92.5
125,470,-94.5
125,491,-104.0
125,498,-96.0
125,511,-105.0
125,513,-96.0
125,524,-93.0
125,529,-95.5
125,533,-93.5
125,541,-98.0
125,551,-103.5
125,563,-101.0
125,564,-96.0
125,591,-108.0
125,648,-95.5
125,649,-103.0
125,659,-101.0
125,668,-100.0
125,681,-98.0
125,682,-102.5
125,699,-99.0
125,701,-107.5
125,708,-100.0
125,734,-100.5
125,742,-97.0
125,743,-99.0
125,745,-90.5
125,762,-102.5
125,774,-100.0
125,796,-105.0
125,801,-101.5
125,832,-101.0
125,835,-113.5
125,842,-102.0
125,846,-98.5
125,851,-99.5
125,855,-111.5
125,860,-102.5
125,873,-107.5
125,885,-106.5
125,916,-111.0
125,917,-99.5
125,918,-108.5
125,920,-104.5
125,922,-101.0
125,923,-101.0
125,927,-97.5
125,931,-97.5
125,940,-95.5
125,943,-98.5
125,955,-92.5
125,957,-95.0
125,959,-105.0
125,960,-94.5
125,972,-101.5
125,974,-97.5
125,982,-102.0
132,2,-105.5
132,20,-107.0
132,22,-104.0
132,47,-97.0
132,81,-102.0
132,95,-97.0
132,107,-98.5
132,109,-104.5
132,115,-112.0
132,128,-98.5
132,135,-110.5
132,139,-96.0
132,143,-101.0
132,162,-105.5
132,164,-108.0
132,171,-103.0
132,178,-101.5
132,181,-100.5
132,202,-97.5
132,217,-100.5
132,218,-99.0
132,243,-99.5
132,264,-101.5
132,283,-105.0
132,302,-104.0
132,319,-100.5
132,323,-105.0
132,325,-105.5
132,328,-108.0
132,333,-95.5
132,334,-105.0
132,342,-106.5
132,345,-97.0
132,347,-101.0
132,351,-102.5
132,362,-103.0
132,367,-94.5
132,382,-105.0
132,385,-101.0
132,388,-106.5
132,394,-101.0
132,398,-97.0
132,408,-99.0
132,413,-101.0
132,426,-97.0
132,433,-102.0
132,435,-99.0
132,455,-103.5
132,470,-97.5
132,488,-105.5
132,491,-107.0
132,503,-98.5
132,526,-105.0
132,538,-86.5
132,546,-108.5
132,547,-106.5
132,555,-106.5
132,560,-103.0
132,562,-99.5
132,572,-94.5
132,576,-107.0
132,587,-97.0
132,600,-95.0
132,602,-99.5
132,604,-103.0
132,608,-98.5
132,619,-103.0
132,628,-102.5
132,642,-98.0
132,659,-104.0
132,683,-101.0
132,691,-105.5
132,698,-102.5
132,708,-103.0
132,710,-97.5
132,715,-103.0
132,724,-108.5
132,744,-100.5
132,746,-104.0
132,751,-94.5
132,752,-105.0
132,754,-96.5
132,771,-99.0
132,772,-98.5
132,792,-100.5
132,794,-101.5
132,805,-104.5
132,806,-102.5
132,813,-99.5
132,821,-99.0
132,828,-99.5
132,840,-104.0
132,859,-106.5
132,869,-101.0
132,871,-95.5
132,876,-101.5
132,877,-106.5
132,882,-110.0
132,892,-104.5
132,899,-106.0
132,931,-100.5
132,936,-102.5
132,950,-99.5
132,964,-104.5
132,967,-108.0
132,984,-99.5
132,997,-103.0
135,2,-110.0
135,42,-99.5
135,57,-110.5
135,58,-112.0
135,67,-103.5
135,73,-108.5
135,77,-107.0
135,79,-113.0
135,94,-106.0
135,95,-101.5
135,102,-116.0
135,104,-102.5
135,107,-103.0
135,112,-100.5
135,118,-110.5
135,133,-113.0
135,137,-106.0
135,147,-106.0
135,166,-104.5
135,168,-107.5
135,169,-110.0
135,172,-112.0
135,173,-106.0
135,181,-105.0
135,205,-102.5
135,206,-106.0
135,207,-102.0
135,223,-105.0
135,225,-111.0
135,232,-107.0
135,253,-112.5
135,255,-110.0
135,257,-95.5
135,293,-113.0
135,295,-108.5
135,317,-100.5
135,319,-105.0
135,322,-103.0
135,323,-109.5
135,328,-112.5
135,330,-105.5
135,342,-111.0
135,346,-98.0
135,353,-106.5
135,361,-107.0
135,371,-120.0
135,374,-112.5
135,383,-107.0
135,404,-106.0
135,407,-107.0
135,417,-106.0
135,428,-102.5
135,458,-102.5
135,475,-110.5
135,483,-112.5
135,488,-110.0
135,489,-115.5
135,503,-103.0
135,531,-109.5
135,573,-114.5
135,583,-104.0
135,595,-102.5
135,597,-105.5
135,601,-108.5
135,602,-104.0
135,607,-117.0
135,627,-102.5
135,640,-105.5
135,653,-120.0
135,666,-113.5
135,680,-110.0
135,684,-105.0
135,689,-108.0
135,722,-102.0
135,727,-102.0
135,730,-106.0
135,737,-108.5
135,742,-104.5
135,750,-109.5
135,770,-104.5
135,774,-107.5
135,789,-111.5
135,811,-119.0
135,823,-105.0
135,827,-110.0
135,840,-108.5
135,842,-109.5
135,848,-107.0
135,850,-108.5
135,851,-107.0
135,854,-98.5
135,863,-109.5
135,864,-107.0
135,865,-108.5
135,866,-95.0
135,871,-100.0
135,878,-104.0
135,879,-106.0
135,891,-110.5
135,902,-110.5
135,922,-108.5
135,925,-103.0
135,927,-105.0
135,930,-101.5
135,934,-106.5
135,948,-108.5
135,950,-104.0
135,961,-111.5
135,962,-107.5
135,964,-109.0
135,978,-106.5
135,984,-104.0
135,987,-95.5
135,997,-107.5
135,999,-110.0
136,7,-117.5
136,9,-104.5
136,16,-108.5
136,19,-105.0
136,23,-105.0
136,31,-110.5
136,34,-101.5
136,41,-95.0
136,48,-105.5
136,64,-111.5
136,66,-105.5
136,80,-109.0
136,81,-106.0
136,107,-102.5
136,110,-109.0
136,121,-104.5
136,131,-112.0
136,133,-112.5
136,161,-112.0
136,170,-113.5
136,171,-107.0
136,173,-105.5
136,184,-107.5
136,198,-109.0
136,200,-107.0
136,229,-108.0
136,232,-106.5
136,241,-106.0
136,245,-104.0
136,247,-107.5
136,260,-107.0
136,273,-96.5
136,276,-102.0
136,279,-108.0
136,284,-115.0
136,288,-106.5
136,301,-115.0
136,309,-106.0
136,310,-104.5
136,311,-107.5
136,322,-102.5
136,325,-109.5
136,343,-99.5
136,351,-106.5
136,362,-107.0
136,369,-108.0
136,386,-105.0
136,387,-102.5
136,388,-110.5
136,402,-111.5
136,410,-103.5
136,411,-103.0
136,413,-105.0
136,426,-101.0
136,438,-110.5
136,474,-108.5
136,485,-104.5
136,489,-115.0
136,501,-110.0
136,506,-100.0
136,509,-101.5
136,522,-103.5
136,541,-105.0
136,568,-113.0
136,571,-99.0
136,573,-114.0
136,576,-111.0
136,588,-112.0
136,589,-111.0
136,599,-105.5
136,610,-102.0
136,628,-106.5
136,634,-110.0
136,638,-96.0
136,661,-109.0
136,679,-106.5
136,696,-106.5
136,697,-111.5
136,701,-114.5
136,706,-108.5
136,716,-110.0
136,724,-112.5
136,727,-101.5
136,756,-103.0
136,760,-103.0
136,778,-107.0
136,780,-97.0
136,782,-108.0
136,783,-108.5
136,792,-104.5
136,800,-110.5
136,807,-104.5
136,817,-99.5
136,825,-108.0
136,833,-105.0
136,842,-109.0
136,847,-100.5
136,859,-110.5
136,871,-99.5
136,889,-113.0
136,906,-114.5
136,919,-116.5
136,920,-111.5
136,922,-108.0
136,927,-104.5
136,954,-106.0
136,964,-108.5
136,966,-110.5
136,968,-101.0
136,972,-108.5
136,981,-101.5
136,987,-95.0
136,994,-110.0
141,36,-94.5
141,39,-102.0
141,59,-89.0
141,71,-94.5
141,84,-89.5
141,87,-90.0
141,94,-94.0
141,95,-89.5
141,114,-91.5
141,118,-98.5
141,120,-99.0
141,130,-92.0
141,133,-101.0
141,139,-88.5
141,140,-97.0
141,147,-94.0
141,161,-100.5
141,168,-95.5
141,186,-93.5
141,202,-90.0
141,204,-94.0
141,206,-94.0
141,220,-100.5
141,222,-93.0
141,224,-96.0
141,233,-86.5
141,244,-90.5
141,246,-88.5
141,261,-98.5
141,262,-89.0
141,282,-97.0
