Node1,Node2,Forman-Ricci Curvature
4,350,-69
4,354,-65
4,358,-65
4,377,-65
4,413,-65
4,443,-63
4,504,-66
4,535,-64
4,605,-66
4,612,-63
4,635,-62
4,649,-62
4,650,-62
4,669,-62
4,698,-64
4,737,-62
4,743,-62
4,789,-62
4,809,-62
4,811,-63
4,867,-63
4,889,-62
4,897,-63
4,900,-62
4,916,-62
4,937,-62
4,941,-62
5,7,-67
5,34,-77
5,52,-52
5,90,-37
5,95,-37
5,97,-30
5,102,-48
5,117,-33
5,161,-38
5,185,-31
5,256,-35
5,316,-32
5,365,-30
5,392,-28
5,418,-31
5,427,-33
5,531,-31
5,539,-29
5,542,-28
5,627,-32
5,700,-28
5,744,-28
5,930,-28
5,947,-28
6,8,-143
6,9,-135
6,10,-133
6,15,-165
6,16,-135
6,18,-132
6,19,-122
6,21,-139
6,22,-115
6,24,-154
6,28,-107
6,30,-93
6,40,-108
6,47,-101
6,50,-119
6,52,-114
6,57,-106
6,58,-108
6,62,-95
6,63,-106
6,66,-114
6,79,-127
6,84,-108
6,85,-104
6,94,-106
6,98,-97
6,108,-100
6,113,-93
6,120,-90
6,123,-92
6,127,-99
6,129,-97
6,134,-95
6,135,-94
6,144,-100
6,145,-98
6,146,-92
6,151,-93
6,153,-99
6,154,-92
6,157,-96
6,172,-99
6,188,-93
6,207,-91
6,216,-96
6,238,-98
6,261,-94
6,273,-96
6,280,-96
6,281,-96
6,286,-94
6,302,-95
6,303,-96
6,347,-94
6,352,-92
6,361,-91
6,368,-92
6,370,-95
6,374,-96
6,375,-96
6,376,-91
6,413,-93
6,445,-91
6,493,-93
6,501,-92
6,514,-93
6,526,-90
6,542,-90
6,544,-91
6,547,-90
6,562,-94
6,585,-91
6,607,-95
6,626,-92
6,632,-92
6,642,-90
6,673,-90
6,680,-90
6,729,-90
6,752,-90
6,754,-90
6,762,-90
6,821,-90
6,827,-90
6,843,-90
6,914,-90
7,9,-88
7,15,-118
7,17,-70
7,26,-54
7,28,-60
7,70,-45
7,73,-46
7,86,-50
7,96,-59
7,97,-45
7,103,-46
7,111,-45
7,149,-51
7,161,-53
7,163,-52
7,179,-43
7,196,-55
7,221,-50
7,240,-49
7,262,-47
7,263,-51
7,287,-44
7,309,-43
7,344,-47
7,414,-43
7,455,-44
7,466,-46
7,482,-43
7,495,-43
7,547,-43
7,565,-43
7,628,-43
7,630,-45
7,682,-44
7,684,-43
7,751,-46
7,760,-44
7,809,-43
7,865,-44
13,8,-62
13,11,-43
13,115,-18
13,172,-18
13,529,-11
13,691,-9
13,825,-9
16,8,-102
16,15,-124
16,24,-113
16,40,-67
16,48,-61
16,56,-56
16,71,-58
16,107,-74
16,182,-54
16,205,-56
16,215,-51
16,217,-60
16,236,-55
16,253,-53
16,263,-57
16,264,-54
16,305,-53
16,391,-53
16,435,-50
16,465,-51
16,479,-51
16,489,-50
16,499,-51
16,509,-50
16,553,-49
16,593,-50
16,598,-52
16,631,-49
16,691,-49
16,696,-50
16,697,-51
16,698,-51
16,737,-49
16,738,-49
16,739,-50
16,746,-49
16,752,-49
16,757,-49
16,775,-49
16,874,-49
16,883,-49
16,904,-49
16,907,-49
16,925,-49
16,984,-49
16,991,-49
16,995,-49
18,10,-89
18,23,-58
18,28,-63
18,31,-63
18,32,-73
18,39,-86
18,42,-51
18,51,-48
18,79,-83
18,81,-56
18,90,-55
18,101,-56
18,141,-52
18,151,-49
18,159,-49
18,165,-52
18,187,-48
18,203,-51
18,218,-46
18,225,-47
18,231,-48
18,232,-48
18,242,-53
18,283,-50
18,288,-51
18,311,-49
18,337,-50
18,358,-49
18,371,-47
18,376,-47
18,491,-48
18,496,-47
18,546,-47
18,552,-50
18,567,-46
18,678,-46
18,792,-46
18,801,-46
18,803,-46
18,842,-46
18,879,-48
18,920,-47
18,984,-46
21,19,-85
21,25,-69
21,27,-66
21,30,-56
21,36,-78
21,37,-65
21,42,-58
21,43,-62
21,45,-66
21,59,-61
21,66,-77
21,70,-55
21,80,-76
21,101,-63
21,125,-53
21,159,-56
21,160,-62
21,188,-56
21,191,-56
21,209,-58
21,222,-53
21,236,-59
21,257,-60
21,258,-58
21,261,-57
21,284,-53
21,340,-55
21,341,-54
21,363,-54
21,399,-56
21,407,-55
21,414,-53
21,430,-54
21,469,-55
21,508,-54
21,563,-55
21,615,-55
21,623,-55
21,676,-53
21,708,-53
21,763,-53
21,797,-53
21,832,-53
21,833,-56
21,841,-53
21,851,-53
21,875,-53
21,937,-53
21,964,-53
21,977,-53
25,15,-95
25,28,-37
25,37,-32
25,39,-60
25,65,-27
25,74,-24
25,178,-26
25,266,-23
25,284,-20
25,361,-21
25,375,-26
25,491,-22
25,607,-25
25,736,-20
25,767,-21
25,908,-20
25,972,-20
33,8,-72
33,28,-36
33,56,-26
33,64,-22
33,78,-23
33,85,-33
33,108,-29
33,158,-25
33,167,-28
33,252,-20
33,326,-21
33,440,-23
33,477,-19
33,489,-20
33,527,-23
33,570,-20
33,626,-21
34,8,-106
34,11,-87
34,49,-63
34,67,-73
34,75,-62
34,79,-90
34,102,-73
34,109,-58
34,113,-56
34,124,-58
34,140,-59
34,170,-55
34,202,-57
34,219,-56
34,238,-61
34,241,-59
34,251,-54
34,254,-57
34,260,-55
34,267,-53
34,306,-56
34,308,-58
34,317,-55
34,333,-56
34,357,-55
34,380,-54
34,412,-58
34,461,-56
34,462,-54
34,479,-55
34,552,-57
34,558,-53
34,576,-54
34,618,-53
34,657,-54
34,707,-54
34,708,-53
34,741,-53
34,745,-53
34,765,-53
34,778,-54
34,787,-54
34,794,-53
34,799,-53
34,802,-54
34,849,-53
34,870,-53
34,911,-53
34,939,-53
34,983,-53
34,988,-53
36,10,-72
36,37,-41
36,46,-44
36,53,-39
36,60,-43
36,68,-40
36,87,-39
36,98,-36
36,141,-35
36,228,-39
36,310,-33
36,333,-32
36,428,-32
36,440,-33
36,507,-29
36,594,-33
36,649,-29
36,702,-29
36,703,-29
36,733,-31
36,781,-31
36,785,-29
36,823,-30
36,862,-29
36,914,-29
36,924,-29
38,15,-97
38,24,-86
38,53,-32
38,66,-46
38,67,-42
38,72,-26
38,80,-45
38,147,-23
38,167,-31
38,186,-28
38,206,-23
38,234,-24
38,342,-25
38,428,-25
38,442,-23
38,459,-23
38,523,-26
38,525,-25
38,544,-23
38,753,-22
130,44,-66
130,83,-21
130,92,-20
130,135,-22
130,147,-19
130,196,-30
130,246,-27
130,250,-25
130,282,-21
130,347,-22
130,523,-22
130,529,-20
130,556,-18
130,687,-19
130,720,-18
130,873,-18
130,948,-18
133,14,-75
133,29,-27
133,40,-27
133,216,-15
133,234,-11
133,354,-12
133,499,-11
133,571,-10
188,94,-23
188,280,-13
188,383,-9
188,907,-7
190,58,-26
190,59,-16
190,78,-12
190,380,-9
190,629,-10
190,894,-8
190,996,-8
197,31,-26
197,43,-18
197,102,-29
197,264,-14
197,395,-15
197,509,-10
197,532,-10
197,787,-10
210,62,-14
210,79,-46
210,82,-34
210,363,-10
210,381,-10
210,438,-10
210,446,-13
210,925,-9
222,116,-13
222,220,-5
241,12,-44
241,172,-19
241,309,-10
241,317,-12
241,437,-11
241,450,-12
241,521,-13
241,555,-10
313,15,-84
313,114,-19
313,129,-16
313,420,-13
313,520,-11
313,793,-9
313,847,-10
313,872,-9
351,149,-14
351,156,-14
351,355,-8
351,436,-7
388,15,-79
388,66,-28
388,200,-10
400,102,-27
400,217,-18
400,322,-15
400,513,-8
400,573,-7
400,858,-9
414,9,-49
417,8,-57
417,169,-7
417,228,-14
447,193,-9
447,231,-7
447,297,-16
447,482,-5
476,17,-35
476,44,-56
476,160,-17
476,589,-8
476,734,-8
476,799,-8
476,892,-8
496,41,-23
496,81,-15
496,625,-7
505,39,-46
505,333,-9
505,340,-8
505,759,-6
505,908,-6
519,107,-31
519,339,-9
519,406,-8
519,655,-7
519,880,-6
525,9,-52
525,223,-9
525,569,-9
525,821,-7
525,824,-8
546,101,-15
546,499,-7
546,607,-10
552,40,-26
552,564,-8
552,762,-8
552,817,-8
552,964,-8
559,72,-9
559,98,-12
559,286,-9
559,944,-6
569,180,-8
569,204,-10
569,662,-6
569,722,-6
582,23,-18
582,50,-35
582,105,-21
582,609,-9
582,661,-8
621,20,-44
621,22,-29
621,596,-7
642,9,-49
642,250,-11
659,10,-49
659,14,-72
659,107,-31
659,773,-8
659,916,-6
667,413,-8
667,426,-8
667,634,-6
667,839,-5
682,184,-10
682,543,-8
682,741,-5
709,44,-53
709,289,-7
709,651,-7
709,795,-5
719,319,-10
719,475,-10
719,645,-9
719,759,-6
719,943,-6
730,79,-42
730,142,-8
730,323,-12
730,797,-5
799,317,-6
897,96,-21
897,391,-9
897,955,-5
915,214,-10
915,425,-9
915,609,-7
8,9,-102
8,10,-100
8,11,-91
8,12,-91
8,15,-132
8,17,-84
8,32,-84
8,35,-61
8,42,-62
8,52,-81
8,55,-87
8,65,-64
8,82,-82
8,83,-60
8,100,-68
8,121,-62
8,127,-66
8,139,-67
8,150,-59
8,169,-60
8,170,-59
8,182,-62
8,183,-59
8,189,-61
8,195,-60
8,271,-63
8,272,-62
8,289,-59
8,300,-57
8,325,-60
8,349,-60
8,353,-60
8,362,-58
8,441,-57
8,533,-59
8,575,-59
8,613,-58
8,617,-59
8,634,-58
8,739,-58
8,756,-57
8,801,-57
8,813,-57
8,844,-57
8,895,-58
8,903,-57
8,926,-57
8,953,-57
12,10,-81
12,17,-65
12,27,-51
12,35,-42
12,46,-53
12,50,-67
12,142,-41
12,160,-47
12,224,-44
12,231,-40
12,254,-42
12,285,-44
12,296,-38
12,297,-49
12,306,-41
12,324,-38
12,331,-39
12,370,-43
12,396,-39
12,407,-40
12,421,-41
12,491,-40
12,517,-41
12,596,-41
12,598,-41
12,619,-38
12,671,-38
12,732,-39
12,822,-38
12,828,-38
12,836,-38
12,843,-38
12,904,-38
12,962,-38
14,10,-113
14,15,-145
14,20,-110
14,39,-110
14,50,-99
14,54,-88
14,55,-100
14,58,-88
14,61,-86
14,69,-78
14,71,-79
14,72,-74
14,77,-79
14,87,-80
14,89,-76
14,101,-80
14,112,-76
14,132,-80
14,137,-75
14,166,-74
14,189,-74
14,191,-73
14,205,-77
14,236,-76
14,244,-72
14,290,-70
14,301,-74
14,309,-70
14,314,-74
14,317,-72
14,328,-73
14,335,-73
14,377,-73
14,380,-71
14,385,-71
14,393,-76
14,416,-72
14,423,-74
14,438,-71
14,443,-71
14,449,-71
14,455,-71
14,470,-73
14,500,-75
14,591,-72
14,614,-71
14,624,-70
14,652,-70
14,658,-71
14,681,-72
14,732,-71
14,810,-70
14,816,-73
14,822,-70
14,824,-71
14,830,-70
14,917,-70
14,941,-70
14,942,-70
14,943,-70
14,956,-70
14,971,-70
14,980,-70
14,983,-70
14,997,-70
22,24,-93
22,69,-37
22,74,-33
22,119,-35
22,165,-35
22,171,-48
22,177,-29
22,208,-33
22,218,-29
22,253,-33
22,357,-31
22,389,-29
22,391,-33
22,587,-29
22,631,-29
22,675,-30
22,765,-29
22,798,-29
22,811,-30
22,823,-30
22,889,-29
22,910,-29
22,926,-29
22,982,-29
30,20,-47
30,304,-9
30,548,-8
30,574,-8
55,17,-61
55,56,-41
55,94,-50
55,105,-49
55,106,-38
55,119,-40
55,212,-39
55,245,-44
55,253,-38
55,259,-35
55,289,-36
55,325,-37
55,345,-36
55,418,-37
55,468,-34
55,485,-36
55,515,-35
55,521,-37
55,638,-35
55,649,-34
55,711,-34
55,715,-34
55,755,-34
55,821,-34
55,851,-34
55,856,-34
55,860,-34
55,882,-34
55,883,-34
55,918,-34
55,930,-34
77,23,-25
77,110,-24
77,228,-23
77,237,-14
77,276,-13
77,296,-13
77,385,-14
77,576,-14
77,587,-13
77,930,-13
83,54,-25
83,69,-15
83,86,-14
83,396,-8
107,76,-41
107,88,-48
107,150,-31
107,184,-34
107,185,-32
107,268,-32
107,324,-29
107,335,-32
107,372,-29
107,373,-32
107,390,-31
107,402,-30
107,410,-30
107,423,-33
107,433,-32
107,443,-30
107,524,-31
107,550,-30
107,663,-29
107,666,-30
107,718,-29
107,724,-33
107,779,-29
107,819,-29
107,863,-29
110,15,-90
110,54,-33
110,139,-25
110,170,-17
110,179,-15
110,183,-17
110,314,-19
110,362,-16
110,511,-18
110,518,-16
110,637,-15
110,945,-15
110,978,-15
115,20,-53
115,48,-25
115,136,-25
115,144,-23
115,181,-14
115,466,-16
115,556,-13
115,604,-15
115,622,-14
115,632,-15
115,647,-14
191,80,-30
191,315,-10
191,369,-8
191,401,-7
201,15,-84
201,40,-27
201,184,-14
201,381,-10
201,571,-10
201,657,-10
201,811,-10
201,824,-10
212,15,-84
212,155,-15
212,349,-12
212,439,-11
212,453,-10
212,638,-10
212,689,-9
234,65,-13
234,507,-6
234,658,-7
249,41,-25
249,80,-30
249,95,-16
249,319,-11
249,538,-9
249,855,-7
262,53,-18
262,82,-33
262,427,-13
262,609,-11
262,778,-9
262,950,-8
279,26,-20
279,46,-24
279,92,-11
279,329,-10
279,386,-9
279,428,-12
279,534,-10
279,573,-9
302,87,-19
302,214,-15
302,374,-15
302,420,-13
302,530,-11
302,574,-10
302,617,-11
331,41,-23
331,76,-17
331,760,-6
405,66,-29
405,172,-14
405,202,-9
405,442,-6
406,19,-38
406,42,-11
406,68,-17
406,629,-8
409,20,-49
409,52,-33
409,387,-18
409,484,-10
409,630,-11
409,706,-11
409,820,-9
409,936,-10
435,20,-45
435,50,-34
435,825,-5
455,368,-7
455,578,-6
479,67,-26
479,884,-7
479,984,-6
495,192,-7
495,285,-10
542,89,-10
610,41,-22
610,145,-12
610,265,-8
647,11,-39
647,250,-12
647,847,-6
655,377,-8
655,936,-6
671,265,-8
671,551,-7
710,29,-24
710,41,-24
710,82,-31
710,773,-8
710,954,-6
817,88,-23
817,625,-6
876,277,-11
876,303,-10
876,727,-5
879,310,-10
879,612,-7
879,891,-6
879,934,-6
886,20,-44
886,50,-33
886,136,-16
893,17,-31
893,171,-23
893,297,-15
968,66,-28
968,306,-7
968,402,-5
10,9,-92
10,19,-79
10,29,-65
10,31,-64
10,44,-95
10,45,-60
10,67,-67
10,71,-56
10,87,-57
10,93,-53
10,103,-50
10,106,-51
10,114,-57
10,171,-66
10,208,-51
10,211,-49
10,218,-47
10,239,-49
10,282,-50
10,287,-48
10,314,-51
10,374,-53
10,379,-49
10,385,-48
10,474,-47
10,492,-47
10,497,-52
10,515,-48
10,595,-49
10,715,-47
10,722,-47
10,733,-49
10,744,-47
10,784,-47
10,787,-48
10,857,-48
10,885,-47
10,888,-47
10,939,-47
11,9,-83
11,32,-65
11,40,-56
11,47,-49
11,69,-46
11,80,-61
11,88,-57
11,91,-39
11,99,-45
11,104,-41
11,204,-42
11,239,-40
11,240,-44
11,293,-46
11,335,-41
11,338,-38
11,355,-40
11,358,-41
11,371,-39
11,392,-38
11,456,-39
11,489,-39
11,543,-41
11,563,-40
11,609,-41
11,646,-38
11,656,-40
11,658,-39
11,771,-38
11,829,-38
11,978,-38
11,990,-38
17,54,-49
17,63,-47
17,76,-43
17,174,-41
17,198,-32
17,200,-37
17,252,-32
17,280,-37
17,292,-33
17,354,-34
17,367,-33
17,391,-35
17,403,-31
17,439,-33
17,473,-33
17,595,-33
17,600,-32
17,601,-31
17,750,-32
17,765,-31
17,820,-31
17,947,-31
17,972,-31
17,998,-31
20,9,-89
20,15,-119
20,23,-56
20,43,-53
20,47,-55
20,60,-58
20,74,-48
20,82,-69
20,93,-50
20,104,-47
20,111,-46
20,128,-49
20,138,-48
20,181,-45
20,258,-49
20,270,-46
20,283,-48
20,289,-46
20,318,-47
20,341,-45
20,427,-49
20,442,-45
20,581,-46
20,608,-46
20,616,-46
20,643,-44
20,651,-46
20,669,-44
20,670,-45
20,724,-48
20,749,-44
20,761,-45
20,769,-44
20,808,-44
20,969,-44
20,970,-44
26,15,-90
26,23,-27
26,96,-31
26,125,-15
26,135,-19
26,152,-20
26,189,-19
26,248,-19
26,264,-20
26,741,-15
26,785,-15
26,912,-16
27,53,-27
27,60,-31
27,157,-23
27,179,-17
27,220,-18
27,245,-27
27,303,-23
27,444,-18
27,748,-17
27,768,-18
27,873,-17
27,890,-17
27,918,-17
32,51,-33
32,59,-39
32,85,-45
32,87,-41
32,92,-33
32,99,-38
32,108,-41
32,116,-40
32,149,-39
32,173,-32
32,174,-41
32,199,-35
32,233,-37
32,301,-35
32,329,-32
32,399,-34
32,442,-32
32,529,-33
32,531,-34
32,539,-32
32,551,-34
32,568,-32
32,670,-32
32,779,-31
32,810,-31
32,830,-31
32,989,-31
39,45,-57
39,46,-59
39,62,-49
39,74,-48
39,95,-53
39,118,-53
39,132,-54
39,137,-49
39,143,-53
39,158,-50
39,183,-46
39,192,-47
39,206,-45
39,207,-45
39,215,-46
39,218,-44
39,235,-48
39,250,-51
39,265,-48
39,298,-45
39,308,-49
39,357,-46
39,403,-44
39,412,-49
39,430,-45
39,437,-45
39,446,-48
39,463,-47
39,473,-46
39,497,-49
39,545,-45
39,579,-48
39,592,-45
39,635,-44
39,717,-44
39,737,-44
39,854,-44
39,938,-44
39,992,-44
57,54,-38
57,70,-22
57,91,-21
57,122,-23
57,134,-25
57,186,-26
57,229,-24
57,232,-22
57,258,-25
57,392,-20
57,425,-25
57,449,-21
57,452,-21
57,541,-21
57,584,-20
57,851,-20
57,990,-20
70,109,-11
70,590,-8
80,96,-43
80,100,-38
80,111,-29
80,160,-36
80,230,-32
80,233,-33
80,242,-34
80,243,-28
80,250,-34
80,286,-31
80,291,-33
80,396,-28
80,514,-30
80,618,-27
80,635,-27
80,646,-27
80,789,-27
80,821,-27
80,898,-28
80,913,-27
80,927,-27
95,15,-88
95,129,-20
95,184,-18
95,410,-14
95,441,-13
95,527,-17
95,742,-14
95,859,-13
95,955,-13
106,59,-16
106,259,-9
106,429,-9
106,766,-10
106,885,-8
124,44,-57
124,94,-25
124,223,-11
124,266,-12
124,298,-10
124,557,-12
124,676,-9
132,82,-39
132,141,-20
132,171,-33
132,203,-19
132,418,-17
132,428,-17
132,562,-18
132,613,-15
132,725,-15
132,792,-14
132,918,-14
142,24,-71
142,103,-10
142,258,-12
142,265,-11
146,42,-11
146,79,-43
146,330,-7
146,724,-10
159,85,-21
159,180,-9
159,361,-8
159,784,-7
164,71,-26
164,82,-42
164,102,-37
164,165,-23
164,168,-27
164,231,-19
164,283,-21
164,294,-23
164,308,-22
164,408,-18
164,539,-18
164,611,-17
164,617,-19
164,698,-19
164,791,-19
164,806,-17
192,41,-25
192,66,-31
192,230,-12
192,403,-7
194,15,-82
194,102,-27
194,220,-8
194,508,-8
194,531,-10
202,19,-40
202,139,-18
202,328,-11
202,359,-11
202,382,-12
211,44,-54
211,69,-14
211,736,-6
211,757,-6
229,71,-17
229,170,-10
229,268,-11
229,326,-10
229,806,-8
229,870,-8
230,61,-25
230,233,-15
230,299,-14
230,334,-10
230,367,-11
230,488,-11
237,47,-16
237,67,-25
237,448,-7
240,129,-17
240,248,-14
240,579,-14
240,591,-12
240,633,-11
240,833,-13
240,970,-10
255,79,-44
255,138,-11
255,208,-11
255,688,-8
255,767,-8
255,814,-9
256,29,-29
256,254,-15
256,308,-16
256,336,-14
256,513,-12
256,804,-11
256,864,-12
256,894,-11
256,944,-12
269,61,-24
269,150,-10
269,265,-12
269,415,-10
269,481,-10
269,815,-10
269,870,-8
276,61,-20
276,172,-13
297,15,-90
297,384,-20
297,397,-15
297,431,-20
297,436,-16
297,570,-16
297,732,-16
297,795,-15
297,909,-15
297,962,-15
298,79,-42
298,562,-9
307,40,-24
307,63,-22
307,245,-16
307,360,-10
307,846,-6
334,23,-17
334,171,-24
334,488,-7
352,61,-22
352,306,-9
352,471,-6
352,520,-8
408,105,-20
408,134,-10
408,881,-6
415,44,-54
415,198,-7
415,517,-9
415,665,-7
440,135,-12
440,515,-9
440,553,-8
440,615,-10
440,841,-8
506,162,-6
506,280,-10
506,443,-5
570,838,-5
589,122,-7
589,308,-9
668,161,-15
668,350,-12
668,413,-8
668,883,-5
679,101,-16
679,616,-8
679,656,-8
679,894,-6
679,951,-6
727,88,-24
727,336,-8
727,341,-6
745,102,-24
745,579,-8
768,118,-14
768,608,-7
768,770,-7
769,252,-5
769,726,-6
785,350,-11
801,349,-7
835,15,-79
835,174,-14
835,629,-6
839,31,-21
839,750,-5
847,778,-6
847,874,-5
884,407,-7
884,497,-10
884,930,-5
887,281,-10
887,607,-9
887,666,-5
901,87,-14
901,395,-10
901,833,-7
935,303,-10
935,562,-8
935,869,-5
946,52,-28
946,86,-11
946,245,-14
961,81,-14
961,361,-5
961,489,-5
29,9,-67
29,19,-54
29,41,-40
29,84,-40
29,125,-22
29,270,-24
29,286,-26
29,397,-22
29,500,-27
29,567,-22
29,568,-23
29,585,-23
29,666,-23
29,688,-23
29,771,-22
29,840,-22
29,865,-23
41,15,-97
41,19,-54
41,44,-70
41,45,-35
41,66,-46
41,168,-32
41,198,-23
41,485,-24
41,497,-27
41,580,-22
41,680,-22
41,777,-23
41,872,-22
41,904,-22
44,43,-61
44,56,-59
44,58,-70
44,61,-68
44,64,-55
44,73,-55
44,78,-56
44,79,-89
44,88,-71
44,105,-67
44,109,-57
44,149,-60
44,150,-54
44,158,-58
44,161,-62
44,172,-61
44,193,-56
44,208,-56
44,215,-54
44,224,-58
44,260,-54
44,271,-58
44,293,-60
44,296,-52
44,346,-54
44,407,-54
44,430,-53
44,456,-53
44,470,-55
44,518,-53
44,560,-53
44,579,-56
44,604,-54
44,636,-54
44,639,-54
44,641,-53
44,708,-52
44,798,-52
44,837,-53
44,864,-53
44,868,-52
44,889,-52
44,899,-54
59,24,-76
59,123,-14
59,131,-14
59,312,-17
59,412,-17
59,478,-14
59,923,-12
67,82,-49
67,90,-33
67,94,-40
67,120,-24
67,151,-27
67,156,-32
67,213,-30
67,252,-25
67,254,-28
67,306,-27
67,311,-27
67,454,-30
67,544,-25
67,580,-24
67,648,-26
67,701,-24
67,823,-25
67,950,-24
78,40,-26
78,338,-8
78,554,-9
78,805,-8
97,28,-23
97,99,-13
97,700,-6
98,86,-18
98,161,-21
98,350,-18
98,380,-12
98,554,-12
98,716,-11
98,814,-13
102,58,-42
102,121,-29
102,138,-28
102,183,-26
102,257,-31
102,345,-26
102,369,-25
102,389,-24
102,390,-26
102,394,-26
102,397,-24
102,419,-27
102,514,-27
102,526,-24
102,792,-24
102,890,-24
126,15,-86
126,53,-21
126,93,-17
126,320,-11
126,325,-14
126,378,-12
126,413,-14
126,566,-13
126,739,-12
126,794,-11
136,94,-32
136,105,-31
136,185,-19
136,200,-22
136,248,-20
136,296,-16
136,314,-20
136,333,-19
136,433,-19
136,457,-17
136,458,-19
136,711,-16
136,905,-16
157,37,-22
157,244,-12
157,320,-10
157,379,-12
157,790,-10
157,800,-10
157,857,-11
174,109,-19
174,328,-17
174,343,-16
174,543,-17
174,584,-14
174,652,-14
174,743,-14
174,818,-14
174,849,-14
174,912,-15
187,31,-23
187,79,-43
187,526,-6
187,789,-6
195,23,-19
195,109,-12
195,225,-8
195,246,-16
195,463,-10
277,114,-21
277,149,-19
277,182,-16
277,416,-13
277,444,-12
277,576,-12
277,603,-12
277,604,-13
277,766,-13
293,228,-22
293,327,-13
293,393,-18
293,394,-14
293,561,-12
293,565,-12
293,931,-12
293,944,-13
293,978,-12
339,52,-31
339,264,-12
339,337,-11
339,434,-10
339,764,-7
427,468,-9
427,472,-10
427,757,-9
427,823,-10
427,931,-9
431,140,-15
431,315,-12
431,819,-9
431,840,-9
431,880,-9
431,938,-9
431,959,-9
451,19,-38
451,129,-13
451,385,-7
451,477,-6
451,731,-6
544,607,-10
575,138,-10
575,480,-9
575,619,-6
575,805,-6
624,61,-20
624,604,-6
652,511,-7
660,58,-25
660,549,-9
660,562,-11
660,717,-7
660,721,-8
660,724,-11
758,9,-50
758,66,-29
758,470,-8
758,816,-8
771,383,-6
776,160,-15
776,319,-10
776,347,-10
776,862,-6
776,929,-7
966,24,-68
966,175,-9
966,387,-13
973,52,-28
973,278,-8
973,654,-5
986,28,-21
986,46,-19
986,770,-6
9,19,-81
9,43,-58
9,51,-51
9,60,-63
9,64,-52
9,68,-60
9,82,-74
9,122,-52
9,162,-51
9,176,-57
9,177,-49
9,209,-54
9,214,-55
9,294,-55
9,305,-53
9,353,-52
9,394,-51
9,398,-53
9,426,-52
9,464,-50
9,483,-50
9,516,-49
