Edge,Ollivier-Ricci Curvature
"('554', '999')",-0.644886363636364
"('572', '24')",-0.48076923076923017
"('572', '452')",-0.37606837606837495
"('572', '488')",-0.5307692307692302
"('572', '671')",-0.5384615384615381
"('572', '698')",-0.464102564102564
"('572', '795')",-0.5641025641025639
"('572', '800')",-0.5085470085470081
"('572', '824')",-0.5192307692307687
"('572', '859')",-0.5048076923076921
"('572', '893')",-0.5164835164835162
"('572', '960')",-0.448717948717948
"('572', '976')",-0.569230769230769
"('701', '21')",-0.6346153846153839
"('701', '65')",-0.45769230769230695
"('701', '106')",-0.5576923076923077
"('701', '273')",-0.5494505494505493
"('701', '401')",-0.4653846153846146
"('701', '555')",-0.6089743589743579
"('701', '604')",-0.5192307692307687
"('701', '627')",-0.5576923076923073
"('701', '653')",-0.564102564102563
"('701', '818')",-0.6025641025641015
"('701', '981')",-0.5854700854700847
"('701', '995')",-0.5629370629370629
"('725', '136')",-0.6201923076923073
"('725', '174')",-0.6022727272727271
"('725', '215')",-0.5972222222222223
"('725', '508')",-0.5625
"('725', '599')",-0.48214285714285743
"('725', '728')",-0.5250000000000001
"('2', '4')",-0.42142857142857104
"('2', '95')",-0.4666666666666659
"('2', '156')",-0.5666666666666664
"('2', '174')",-0.6090909090909089
"('2', '219')",-0.533333333333333
"('2', '236')",-0.5749999999999993
"('2', '318')",-0.5499999999999998
"('2', '373')",-0.6393939393939392
"('2', '469')",-0.5393939393939389
"('2', '635')",-0.5833333333333328
"('2', '648')",-0.545833333333333
"('2', '689')",-0.47777777777777763
"('2', '721')",-0.6500000000000001
"('2', '731')",-0.34999999999999964
"('2', '914')",-0.5333333333333332
"('4', '183')",-0.6339285714285712
"('4', '245')",-0.5394736842105259
"('4', '315')",-0.44285714285714217
"('4', '489')",-0.5793650793650786
"('4', '525')",-0.3798701298701297
"('4', '568')",-0.5499999999999996
"('4', '634')",-0.5989010989010985
"('4', '650')",-0.5999999999999994
"('4', '654')",-0.4206349206349205
"('4', '731')",-0.5476190476190472
"('4', '738')",-0.5357142857142856
"('4', '952')",-0.5833333333333324
"('4', '971')",-0.5989010989010983
"('95', '6')",-0.5476190476190472
"('95', '26')",-0.6190476190476193
"('95', '52')",-0.5416666666666663
"('95', '551')",-0.6025641025641022
"('95', '704')",-0.4791666666666672
"('95', '731')",-0.375
"('95', '757')",-0.4500000000000002
"('95', '779')",-0.5265151515151516
"('95', '781')",-0.645833333333333
"('95', '917')",-0.5340909090909096
"('156', '89')",-0.5500000000000003
"('156', '185')",-0.5500000000000005
"('156', '580')",-0.5000000000000004
"('156', '600')",-0.5357142857142854
"('156', '613')",-0.531818181818182
"('156', '816')",-0.3363636363636362
"('156', '826')",-0.3500000000000003
"('156', '878')",-0.5147058823529416
"('156', '903')",-0.5333333333333332
"('174', '170')",-0.41761363636363624
"('174', '343')",-0.5151515151515149
"('174', '403')",-0.47727272727272707
"('174', '510')",-0.48484848484848464
"('174', '609')",-0.5347593582887702
"('174', '686')",-0.6328671328671329
"('174', '735')",-0.4393939393939392
"('174', '740')",-0.47727272727272707
"('174', '847')",-0.5681818181818179
"('219', '152')",-0.5423076923076924
"('219', '296')",-0.6714285714285708
"('219', '414')",-0.5
"('219', '441')",-0.5687500000000001
"('219', '515')",-0.471428571428572
"('219', '524')",-0.4277777777777776
"('219', '565')",-0.6272727272727272
"('219', '936')",-0.40714285714285703
"('219', '986')",-0.49444444444444446
"('236', '227')",-0.5083333333333333
"('236', '380')",-0.5833333333333333
"('236', '484')",-0.6249999999999998
"('236', '491')",-0.5499999999999994
"('236', '564')",-0.6249999999999998
"('236', '712')",-0.6249999999999998
"('236', '816')",-0.3939393939393938
"('236', '858')",-0.4833333333333334
"('236', '900')",-0.5416666666666663
"('236', '931')",-0.7222222222222219
"('236', '949')",-0.5416666666666663
"('318', '327')",-0.4871794871794868
"('318', '356')",-0.4583333333333335
"('318', '527')",-0.5833333333333333
"('318', '597')",-0.5757575757575757
"('318', '644')",-0.4999999999999998
"('318', '717')",-0.5138888888888884
"('318', '901')",-0.6749999999999996
"('318', '934')",-0.6378205128205123
"('318', '973')",-0.5993589743589738
"('373', '54')",-0.6931818181818177
"('373', '117')",-0.6136363636363633
"('373', '134')",-0.5454545454545456
"('373', '214')",-0.659090909090909
"('373', '371')",-0.58041958041958
"('373', '400')",-0.6515151515151509
"('373', '530')",-0.6515151515151514
"('373', '629')",-0.5303030303030298
"('373', '690')",-0.5318181818181813
"('373', '739')",-0.47727272727272685
"('469', '68')",-0.5559440559440563
"('469', '73')",-0.4545454545454546
"('469', '107')",-0.5772727272727274
"('469', '131')",-0.6161616161616157
"('469', '166')",-0.6590909090909087
"('469', '356')",-0.5772727272727272
"('469', '382')",-0.6553030303030303
"('469', '490')",-0.5151515151515149
"('469', '770')",-0.5151515151515147
"('635', '7')",-0.5888888888888888
"('635', '112')",-0.5000000000000004
"('635', '273')",-0.5571428571428569
"('635', '433')",-0.5285714285714287
"('635', '515')",-0.5428571428571431
"('635', '592')",-0.5333333333333337
"('635', '639')",-0.5772727272727276
"('635', '735')",-0.5277777777777777
"('635', '947')",-0.5727272727272728
"('648', '218')",-0.5166666666666666
"('648', '353')",-0.4038461538461535
"('648', '413')",-0.45833333333333326
"('648', '586')",-0.4375
"('648', '687')",-0.5250000000000004
"('648', '996')",-0.5625000000000004
"('689', '73')",-0.505050505050505
"('689', '147')",-0.5277777777777772
"('689', '325')",-0.5119047619047621
"('689', '376')",-0.40476190476190443
"('689', '474')",-0.37878787878787823
"('689', '497')",-0.5333333333333332
"('689', '779')",-0.4141414141414139
"('689', '861')",-0.43650793650793673
"('721', '17')",-0.6562499999999998
"('721', '29')",-0.552083333333333
"('721', '132')",-0.5576923076923075
"('721', '180')",-0.4374999999999998
"('721', '184')",-0.5854166666666665
"('721', '274')",-0.6607142857142858
"('721', '330')",-0.40000000000000013
"('721', '432')",-0.4375
"('721', '520')",-0.5590277777777772
"('721', '594')",-0.37499999999999956
"('721', '716')",-0.48214285714285676
"('721', '761')",-0.5369318181818177
"('721', '766')",-0.5138888888888888
"('721', '859')",-0.4375
"('721', '991')",-0.5937499999999998
"('731', '44')",-0.49404761904761885
"('731', '333')",-0.49999999999999956
"('731', '348')",-0.5499999999999994
"('731', '656')",-0.625
"('731', '693')",-0.5555555555555554
"('731', '758')",-0.5083333333333329
"('731', '760')",-0.6666666666666665
"('731', '819')",-0.659090909090909
"('731', '898')",-0.5227272727272729
"('914', '396')",-0.5272727272727273
"('914', '442')",-0.6333333333333331
"('914', '507')",-0.4454545454545453
"('914', '513')",-0.6333333333333333
"('914', '549')",-0.48333333333333317
"('914', '680')",-0.45769230769230784
"('914', '887')",-0.6166666666666669
"('914', '902')",-0.5576923076923075
"('914', '948')",-0.47499999999999964
"('3', '336')",-0.5500000000000003
"('3', '483')",-0.6125
"('3', '746')",-0.5083333333333335
"('3', '831')",-0.5272727272727273
"('3', '902')",-0.49230769230769256
"('336', '23')",-0.4666666666666668
"('336', '51')",-0.5
"('336', '245')",-0.41052631578947296
"('336', '254')",-0.46538461538461506
"('336', '326')",-0.40000000000000036
"('336', '816')",-0.5727272727272728
"('336', '820')",-0.4666666666666668
"('336', '835')",-0.4807692307692306
"('336', '986')",-0.46111111111111125
"('483', '50')",-0.5937499999999998
"('483', '61')",-0.5312499999999998
"('483', '105')",-0.520833333333333
"('483', '256')",-0.558035714285714
"('483', '356')",-0.5187499999999996
"('483', '406')",-0.4000000000000006
"('483', '585')",-0.5397727272727268
"('483', '628')",-0.464583333333334
"('483', '630')",-0.6071428571428572
"('483', '768')",-0.44999999999999996
"('483', '871')",-0.5312499999999998
"('483', '923')",-0.5653409090909087
"('483', '933')",-0.5681818181818181
"('483', '966')",-0.700892857142857
"('483', '967')",-0.5937499999999996
"('746', '128')",-0.3666666666666665
"('746', '173')",-0.45833333333333304
"('746', '226')",-0.39743589743589713
"('746', '401')",-0.5416666666666665
"('746', '595')",-0.5719696969696972
"('746', '637')",-0.4880952380952379
"('746', '646')",-0.4469696969696968
"('746', '669')",-0.5277777777777772
"('746', '755')",-0.4681372549019607
"('746', '824')",-0.5119047619047619
"('746', '858')",-0.5416666666666661
"('831', '164')",-0.3246753246753247
"('831', '289')",-0.5050505050505045
"('831', '291')",-0.57070707070707
"('831', '351')",-0.46136363636363664
"('831', '421')",-0.5852272727272725
"('831', '427')",-0.5584415584415585
"('831', '558')",-0.571969696969697
"('831', '843')",-0.5252525252525251
"('831', '895')",-0.45959595959595934
"('831', '960')",-0.6414141414141414
"('902', '13')",-0.5419580419580421
"('902', '56')",-0.625874125874126
"('902', '120')",-0.5192307692307687
"('902', '226')",-0.4999999999999998
"('902', '360')",-0.557692307692307
"('902', '394')",-0.49519230769230815
"('902', '508')",-0.5961538461538456
"('902', '570')",-0.5307692307692302
"('902', '621')",-0.5384615384615383
"('902', '628')",-0.4307692307692301
"('902', '829')",-0.4567307692307694
"('183', '68')",-0.528846153846154
"('183', '247')",-0.4821428571428572
"('183', '367')",-0.44999999999999973
"('183', '522')",-0.4107142857142856
"('183', '553')",-0.5
"('183', '622')",-0.6339285714285714
"('183', '627')",-0.5267857142857144
"('245', '111')",-0.5756578947368418
"('245', '285')",-0.5287081339712913
"('245', '434')",-0.4177631578947363
"('245', '502')",-0.4164086687306494
"('245', '665')",-0.3596491228070171
"('245', '768')",-0.5421052631578944
"('245', '857')",-0.5023923444976071
"('245', '873')",-0.476076555023923
"('245', '887')",-0.42982456140350833
"('245', '908')",-0.5287081339712916
"('245', '929')",-0.4817813765182175
"('245', '940')",-0.4802631578947363
"('245', '943')",-0.4962406015037595
"('245', '951')",-0.50219298245614
"('245', '959')",-0.5150375939849614
"('245', '974')",-0.6421052631578941
"('315', '109')",-0.5357142857142856
"('315', '467')",-0.6333333333333335
"('315', '548')",-0.6192307692307693
"('315', '556')",-0.607692307692308
"('315', '563')",-0.5999999999999999
"('315', '644')",-0.4500000000000002
"('315', '826')",-0.6500000000000008
"('315', '948')",-0.5250000000000001
"('489', '81')",-0.5674603174603172
"('489', '284')",-0.5555555555555556
"('489', '394')",-0.6388888888888891
"('489', '535')",-0.46969696969696884
"('489', '591')",-0.3333333333333335
"('489', '724')",-0.45833333333333304
"('489', '842')",-0.5694444444444444
"('489', '903')",-0.5000000000000004
"('525', '6')",-0.5064935064935066
"('525', '146')",-0.5681818181818181
"('525', '201')",-0.6013986013986019
"('525', '333')",-0.46818181818181803
"('525', '418')",-0.5757575757575759
"('525', '517')",-0.5129870129870129
"('525', '556')",-0.5944055944055948
"('525', '784')",-0.6149732620320856
"('525', '898')",-0.5454545454545452
"('525', '979')",-0.4848484848484844
"('568', '259')",-0.4666666666666668
"('568', '262')",-0.6749999999999998
"('568', '513')",-0.5333333333333332
"('568', '880')",-0.5222222222222224
"('634', '22')",-0.5461538461538462
"('634', '36')",-0.47527472527472514
"('634', '143')",-0.4423076923076916
"('634', '189')",-0.46153846153846123
"('634', '294')",-0.6201923076923075
"('634', '322')",-0.5817307692307692
"('634', '401')",-0.5692307692307683
"('634', '407')",-0.435897435897435
"('634', '427')",-0.5521978021978022
"('634', '459')",-0.5174825174825177
"('634', '502')",-0.4728506787330313
"('634', '741')",-0.4551282051282044
"('650', '17')",-0.4499999999999995
"('650', '172')",-0.5000000000000004
"('650', '184')",-0.40000000000000036
"('650', '299')",-0.3999999999999999
"('650', '428')",-0.5423076923076922
"('650', '452')",-0.583333333333333
"('650', '526')",-0.5000000000000002
"('650', '555')",-0.6416666666666662
"('650', '629')",-0.5083333333333331
"('654', '124')",-0.6515151515151514
"('654', '225')",-0.5021367521367521
"('654', '239')",-0.5021367521367517
"('654', '267')",-0.5555555555555549
"('654', '325')",-0.4444444444444442
"('654', '477')",-0.4722222222222212
"('654', '521')",-0.6071428571428565
"('654', '543')",-0.569444444444444
"('654', '575')",-0.4999999999999991
"('654', '629')",-0.4166666666666654
"('654', '633')",-0.5126262626262625
"('654', '729')",-0.5238095238095235
"('654', '757')",-0.5388888888888888
"('654', '763')",-0.5999999999999994
"('654', '773')",-0.4722222222222219
"('654', '797')",-0.6666666666666661
"('738', '352')",-0.4761904761904756
"('738', '380')",-0.6488095238095231
"('738', '478')",-0.6488095238095235
"('738', '628')",-0.4904761904761903
"('738', '957')",-0.5634920634920633
"('738', '979')",-0.5793650793650791
"('952', '14')",-0.6488095238095237
"('952', '104')",-0.6249999999999998
"('952', '145')",-0.5694444444444442
"('952', '157')",-0.6416666666666664
"('952', '168')",-0.49999999999999956
"('952', '204')",-0.6041666666666665
"('952', '309')",-0.5608974358974355
"('952', '364')",-0.6098484848484844
"('952', '423')",-0.5972222222222217
"('952', '602')",-0.583333333333333
"('952', '949')",-0.6249999999999996
"('971', '133')",-0.5641025641025632
"('971', '250')",-0.49999999999999956
"('971', '267')",-0.5641025641025637
"('971', '433')",-0.6318681318681314
"('971', '477')",-0.5641025641025637
"('971', '585')",-0.6258741258741258
"('971', '616')",-0.6025641025641015
"('971', '699')",-0.7211538461538456
"('971', '794')",-0.42307692307692313
"('971', '905')",-0.5811965811965805
"('971', '927')",-0.6025641025641024
"('971', '937')",-0.6192307692307684
"('5', '145')",-0.5000000000000002
"('5', '146')",-0.583333333333333
"('5', '193')",-0.47916666666666674
"('5', '243')",-0.4444444444444444
"('5', '367')",-0.2833333333333332
"('5', '606')",-0.4658119658119657
"('5', '808')",-0.4722222222222219
"('5', '839')",-0.4509803921568627
"('5', '985')",-0.4777777777777774
"('145', '277')",-0.6666666666666665
"('145', '314')",-0.5347222222222221
"('145', '353')",-0.5641025641025634
"('145', '439')",-0.5505050505050504
"('145', '584')",-0.5555555555555556
"('145', '883')",-0.5555555555555558
"('145', '903')",-0.5555555555555558
"('146', '17')",-0.47916666666666674
"('146', '478')",-0.6458333333333333
"('146', '508')",-0.4375
"('146', '666')",-0.575
"('146', '861')",-0.5357142857142858
"('193', '9')",-0.5625
"('193', '204')",-0.5625
"('193', '513')",-0.48611111111111094
"('193', '703')",-0.4374999999999998
"('193', '722')",-0.4374999999999998
"('193', '785')",-0.375
"('193', '925')",-0.5446428571428572
"('243', '345')",-0.6346153846153844
"('243', '351')",-0.5333333333333332
"('243', '542')",-0.7619047619047623
"('243', '743')",-0.47916666666666674
"('243', '769')",-0.6333333333333333
"('367', '157')",-0.4500000000000004
"('367', '522')",-0.3642857142857143
"('367', '609')",-0.6029411764705879
"('367', '682')",-0.5423076923076926
"('367', '839')",-0.5264705882352942
"('367', '867')",-0.4500000000000004
"('367', '873')",-0.5318181818181817
"('606', '80')",-0.557692307692307
"('606', '130')",-0.502403846153846
"('606', '172')",-0.5743589743589741
"('606', '241')",-0.53076923076923
"('606', '437')",-0.4461538461538459
"('606', '515')",-0.4862637362637363
"('606', '652')",-0.4532967032967028
"('606', '657')",-0.4923076923076919
"('606', '722')",-0.4423076923076923
"('606', '762')",-0.16758241758241677
"('606', '797')",-0.4700854700854695
"('606', '876')",-0.63986013986014
"('808', '8')",-0.5416666666666663
"('808', '182')",-0.5833333333333333
"('808', '207')",-0.5833333333333333
"('808', '261')",-0.40384615384615374
"('808', '561')",-0.6666666666666663
"('808', '609')",-0.43872549019607776
"('808', '745')",-0.5083333333333331
"('808', '777')",-0.5227272727272723
"('808', '812')",-0.6590909090909087
"('808', '835')",-0.6057692307692304
"('808', '927')",-0.5833333333333333
"('839', '81')",-0.44537815126050395
"('839', '169')",-0.5042016806722687
"('839', '194')",-0.5352941176470585
"('839', '203')",-0.5855614973262029
"('839', '384')",-0.5130718954248359
"('839', '507')",-0.5213903743315511
"('839', '533')",-0.5477941176470582
"('839', '570')",-0.47647058823529376
"('839', '581')",-0.6339869281045745
"('839', '718')",-0.5339366515837107
"('839', '722')",-0.4540441176470589
"('839', '828')",-0.6512605042016801
"('839', '829')",-0.4485294117647054
"('839', '933')",-0.6122994652406408
"('839', '941')",-0.57516339869281
"('985', '84')",-0.5714285714285714
"('985', '97')",-0.5681818181818183
"('985', '182')",-0.5000000000000002
"('985', '264')",-0.6192307692307697
"('985', '447')",-0.45714285714285685
"('985', '551')",-0.46923076923076956
"('985', '686')",-0.6076923076923078
"('985', '889')",-0.4722222222222219
"('985', '973')",-0.49230769230769256
"('6', '430')",-0.5857142857142856
"('6', '455')",-0.4345238095238093
"('6', '627')",-0.4642857142857142
"('6', '665')",-0.4642857142857135
"('6', '705')",-0.5571428571428569
"('430', '46')",-0.45769230769230784
"('430', '152')",-0.49230769230769256
"('430', '394')",-0.625
"('430', '432')",-0.49375000000000013
"('430', '532')",-0.4409090909090909
"('430', '637')",-0.5857142857142856
"('430', '752')",-0.5772727272727269
"('430', '907')",-0.5000000000000004
"('430', '957')",-0.48333333333333317
"('455', '121')",-0.6474358974358971
"('455', '188')",-0.566666666666666
"('455', '330')",-0.5499999999999996
"('455', '377')",-0.55
"('455', '385')",-0.5059523809523807
"('455', '578')",-0.49166666666666625
"('455', '647')",-0.6249999999999998
"('455', '724')",-0.4687499999999998
"('455', '932')",-0.49999999999999956
"('455', '948')",-0.5833333333333333
"('455', '957')",-0.5694444444444442
"('627', '363')",-0.5642857142857138
"('627', '408')",-0.44841269841269815
"('627', '482')",-0.5357142857142858
"('627', '551')",-0.4450549450549446
"('627', '567')",-0.3690476190476193
"('627', '604')",-0.38392857142857095
"('627', '615')",-0.5428571428571429
"('627', '684')",-0.34523809523809446
"('627', '822')",-0.519047619047619
"('627', '838')",-0.514285714285714
"('627', '899')",-0.5576923076923073
"('665', '144')",-0.5681818181818183
"('665', '189')",-0.49358974358974317
"('665', '368')",-0.5993589743589742
"('665', '458')",-0.5624999999999998
"('665', '565')",-0.48863636363636354
"('665', '625')",-0.5238095238095235
"('665', '662')",-0.5277777777777775
"('665', '724')",-0.4166666666666663
"('665', '744')",-0.5277777777777777
"('665', '804')",-0.6410256410256405
"('705', '351')",-0.4750000000000001
"('705', '360')",-0.44999999999999996
"('705', '600')",-0.49285714285714266
"('705', '792')",-0.6357142857142857
"('705', '824')",-0.5000000000000004
"('705', '908')",-0.34545454545454524
"('705', '915')",-0.4583333333333335
"('705', '920')",-0.5500000000000003
"('705', '924')",-0.4500000000000004
"('7', '20')",-0.6215277777777775
"('7', '328')",-0.5238095238095237
"('7', '414')",-0.4388888888888891
"('7', '429')",-0.583333333333333
"('7', '531')",-0.588888888888889
"('7', '618')",-0.6190476190476186
"('7', '774')",-0.5555555555555558
"('7', '882')",-0.6111111111111107
"('20', '67')",-0.4147727272727266
"('20', '164')",-0.4553571428571428
"('20', '191')",-0.5
"('20', '201')",-0.5048076923076918
"('20', '279')",-0.5848214285714282
"('20', '300')",-0.5937499999999996
"('20', '335')",-0.5
"('20', '415')",-0.526785714285714
"('20', '454')",-0.5187499999999998
"('20', '543')",-0.5937499999999998
"('20', '759')",-0.5982142857142856
"('20', '788')",-0.5763888888888886
"('20', '790')",-0.6124999999999992
"('20', '936')",-0.5446428571428568
"('20', '941')",-0.520833333333333
"('328', '302')",-0.5892857142857142
"('328', '428')",-0.6318681318681316
"('328', '607')",-0.6190476190476182
"('328', '636')",-0.5634920634920633
