Edge,Ollivier-Ricci Curvature
"('0', '883')",-0.5416666666666683
"('0', '890')",-0.4287037037037049
"('0', '894')",-0.3240740740740764
"('0', '904')",-0.47962962962963185
"('0', '919')",-0.5370370370370394
"('0', '926')",-0.6064814814814827
"('0', '937')",-0.439814814814816
"('0', '981')",-0.4444444444444462
"('1', '5')",-0.2900665642601117
"('1', '6')",-0.29301075268817045
"('1', '7')",-0.29770366320393515
"('1', '11')",-0.34633827375762927
"('1', '18')",-0.31757508342602825
"('1', '20')",-0.30449657869012636
"('1', '28')",-0.3810483870967727
"('1', '37')",-0.3729032258064511
"('1', '43')",-0.36950146627565883
"('1', '44')",-0.4393241167434707
"('1', '111')",-0.4064516129032252
"('1', '122')",-0.37536656891495523
"('1', '138')",-0.38940092165898577
"('1', '151')",-0.35023041474654315
"('1', '194')",-0.5435483870967728
"('1', '252')",-0.4032258064516119
"('1', '256')",-0.4306451612903215
"('1', '268')",-0.44802867383512446
"('1', '270')",-0.5940860215053752
"('1', '280')",-0.44700460829493016
"('1', '348')",-0.38940092165898554
"('1', '360')",-0.5383064516129024
"('1', '539')",-0.4475806451612896
"('1', '603')",-0.33064516129032184
"('1', '618')",-0.44354838709677336
"('1', '712')",-0.45806451612903154
"('1', '728')",-0.5080645161290314
"('1', '808')",-0.5096774193548379
"('1', '907')",-0.5258064516129024
"('1', '952')",-0.2903225806451608
"('2', '10')",-0.41235632183908
"('2', '12')",-0.41666666666666696
"('2', '27')",-0.5241228070175443
"('2', '29')",-0.4112318840579705
"('2', '33')",-0.437499999999998
"('2', '74')",-0.3541666666666665
"('2', '132')",-0.5147058823529405
"('2', '135')",-0.49583333333333335
"('2', '160')",-0.45833333333333326
"('2', '169')",-0.4027777777777779
"('2', '214')",-0.4583333333333326
"('2', '288')",-0.5138888888888888
"('2', '317')",-0.5059523809523812
"('2', '333')",-0.43452380952380953
"('2', '353')",-0.4791666666666661
"('2', '389')",-0.3958333333333335
"('2', '576')",-0.42500000000000027
"('2', '661')",-0.40833333333333344
"('2', '688')",-0.4583333333333335
"('2', '705')",-0.5291666666666668
"('2', '780')",-0.47916666666666674
"('2', '804')",-0.4291666666666669
"('2', '951')",-0.39583333333333326
"('3', '5')",-0.30238095238094953
"('3', '6')",-0.307341269841267
"('3', '8')",-0.3147058823529387
"('3', '10')",-0.3194581280788158
"('3', '11')",-0.3231660231660254
"('3', '13')",-0.32456445993031346
"('3', '16')",-0.3378306878306856
"('3', '17')",-0.4190476190476158
"('3', '27')",-0.4699248120300734
"('3', '30')",-0.44374999999999765
"('3', '31')",-0.4495798319327704
"('3', '49')",-0.40952380952380696
"('3', '60')",-0.47352941176470265
"('3', '61')",-0.4827067669172911
"('3', '82')",-0.5089285714285683
"('3', '95')",-0.4703007518796978
"('3', '97')",-0.4900621118012387
"('3', '110')",-0.47619047619047383
"('3', '117')",-0.49675324675324384
"('3', '126')",-0.49924812030074994
"('3', '141')",-0.565079365079362
"('3', '142')",-0.5247252747252718
"('3', '154')",-0.4928571428571398
"('3', '155')",-0.5499999999999969
"('3', '161')",-0.5214285714285682
"('3', '189')",-0.4920634920634892
"('3', '223')",-0.2857142857142829
"('3', '226')",-0.5416666666666641
"('3', '246')",-0.5285714285714251
"('3', '254')",-0.5785714285714247
"('3', '260')",-0.5071428571428538
"('3', '261')",-0.551785714285711
"('3', '299')",-0.5749999999999971
"('3', '333')",-0.4142857142857108
"('3', '345')",-0.5857142857142821
"('3', '349')",-0.5982142857142825
"('3', '370')",-0.5357142857142825
"('3', '387')",-0.4285714285714255
"('3', '395')",-0.48571428571428243
"('3', '399')",-0.35357142857142576
"('3', '409')",-0.5309523809523773
"('3', '470')",-0.5571428571428534
"('3', '496')",-0.5928571428571394
"('3', '502')",-0.471428571428568
"('3', '508')",-0.516666666666663
"('3', '528')",-0.5642857142857114
"('3', '546')",-0.49285714285713933
"('3', '598')",-0.49285714285713955
"('3', '607')",-0.4428571428571402
"('3', '614')",-0.5571428571428534
"('3', '632')",-0.5238095238095202
"('3', '659')",-0.5761904761904726
"('3', '663')",-0.48214285714285365
"('3', '670')",-0.5071428571428536
"('3', '680')",-0.6357142857142821
"('3', '694')",-0.4214285714285684
"('3', '702')",-0.5857142857142823
"('3', '774')",-0.5642857142857107
"('3', '778')",-0.40714285714285414
"('3', '817')",-0.5642857142857107
"('3', '840')",-0.43214285714285405
"('3', '846')",-0.48928571428571077
"('3', '864')",-0.578571428571425
"('3', '920')",-0.35357142857142554
"('3', '948')",-0.47499999999999676
"('3', '961')",-0.4035714285714258
"('3', '962')",-0.6142857142857103
"('3', '963')",-0.49999999999999645
"('3', '984')",-0.578571428571425
"('4', '5')",-0.42063492063491825
"('4', '9')",-0.48809523809523636
"('4', '20')",-0.44696969696969635
"('4', '23')",-0.4321428571428565
"('4', '119')",-0.5714285714285714
"('4', '162')",-0.4821428571428563
"('4', '475')",-0.27857142857142847
"('4', '489')",-0.46428571428571397
"('4', '531')",-0.38571428571428545
"('4', '543')",-0.4785714285714282
"('4', '650')",-0.3035714285714286
"('4', '668')",-0.3214285714285714
"('4', '818')",-0.583333333333333
"('5', '6')",-0.25198412698412476
"('5', '7')",-0.22087705138552471
"('5', '8')",-0.3046218487394934
"('5', '9')",-0.3428571428571401
"('5', '10')",-0.23344280240831727
"('5', '11')",-0.22930072930072942
"('5', '18')",-0.3048713738368898
"('5', '19')",-0.40476190476190266
"('5', '21')",-0.35904761904761684
"('5', '23')",-0.4361111111111089
"('5', '24')",-0.30003450655624464
"('5', '37')",-0.34349206349206174
"('5', '45')",-0.4168755221386782
"('5', '52')",-0.371428571428569
"('5', '53')",-0.42460317460317176
"('5', '58')",-0.48015873015872756
"('5', '66')",-0.4507936507936481
"('5', '84')",-0.4563492063492043
"('5', '88')",-0.43650793650793385
"('5', '104')",-0.4928571428571402
"('5', '107')",-0.5515873015872998
"('5', '108')",-0.43253968253968034
"('5', '128')",-0.5388888888888861
"('5', '133')",-0.46746031746031536
"('5', '137')",-0.5396825396825375
"('5', '153')",-0.49206349206348965
"('5', '165')",-0.4126984126984099
"('5', '180')",-0.4781746031746008
"('5', '209')",-0.4349206349206327
"('5', '230')",-0.40476190476190266
"('5', '232')",-0.48015873015872756
"('5', '268')",-0.47619047619047405
"('5', '310')",-0.4960317460317434
"('5', '317')",-0.5317460317460296
"('5', '322')",-0.4742063492063471
"('5', '328')",-0.49206349206348987
"('5', '372')",-0.5277777777777752
"('5', '381')",-0.5108225108225084
"('5', '394')",-0.458730158730156
"('5', '442')",-0.5142857142857113
"('5', '507')",-0.35396825396825116
"('5', '538')",-0.5158730158730132
"('5', '577')",-0.4563492063492036
"('5', '598')",-0.38571428571428323
"('5', '604')",-0.5015873015872987
"('5', '616')",-0.5357142857142829
"('5', '626')",-0.5158730158730129
"('5', '643')",-0.6150793650793622
"('5', '647')",-0.5746031746031723
"('5', '669')",-0.5015873015872987
"('5', '682')",-0.48015873015872756
"('5', '684')",-0.4682539682539666
"('5', '729')",-0.5650793650793624
"('5', '748')",-0.5476190476190448
"('5', '764')",-0.4107142857142825
"('5', '768')",-0.5357142857142825
"('5', '920')",-0.32341269841269593
"('5', '967')",-0.41071428571428314
"('5', '995')",-0.2539682539682513
"('6', '7')",-0.30449623352165545
"('6', '8')",-0.33088235294117374
"('6', '9')",-0.3388888888888859
"('6', '10')",-0.28663793103448065
"('6', '14')",-0.25861111111110957
"('6', '15')",-0.31770833333333215
"('6', '17')",-0.36408730158729896
"('6', '20')",-0.36363636363636087
"('6', '23')",-0.44444444444444176
"('6', '25')",-0.29583333333333073
"('6', '29')",-0.41455314009661537
"('6', '35')",-0.3965053763440842
"('6', '65')",-0.4571078431372517
"('6', '66')",-0.43749999999999734
"('6', '68')",-0.48611111111110805
"('6', '94')",-0.5034722222222194
"('6', '101')",-0.48313492063491825
"('6', '106')",-0.3541666666666643
"('6', '114')",-0.4533730158730127
"('6', '122')",-0.439393939393937
"('6', '136')",-0.5069444444444411
"('6', '137')",-0.4851190476190441
"('6', '142')",-0.4535256410256381
"('6', '148')",-0.4583333333333304
"('6', '149')",-0.37896825396825107
"('6', '157')",-0.4513888888888855
"('6', '175')",-0.43055555555555247
"('6', '186')",-0.46805555555555256
"('6', '191')",-0.48194444444444096
"('6', '195')",-0.2847222222222192
"('6', '201')",-0.39027777777777484
"('6', '203')",-0.4652777777777748
"('6', '220')",-0.5097222222222195
"('6', '231')",-0.49494949494949214
"('6', '248')",-0.46717171717171424
"('6', '256')",-0.527777777777775
"('6', '277')",-0.47619047619047294
"('6', '285')",-0.49305555555555247
"('6', '291')",-0.49305555555555247
"('6', '297')",-0.5097222222222195
"('6', '324')",-0.5277777777777743
"('6', '347')",-0.29166666666666363
"('6', '386')",-0.4361111111111078
"('6', '412')",-0.5152777777777744
"('6', '414')",-0.412499999999997
"('6', '418')",-0.3958333333333306
"('6', '422')",-0.49444444444444136
"('6', '439')",-0.43749999999999756
"('6', '448')",-0.31944444444444176
"('6', '453')",-0.5013888888888856
"('6', '467')",-0.5069444444444411
"('6', '468')",-0.35416666666666385
"('6', '494')",-0.31249999999999734
"('6', '642')",-0.4194444444444412
"('6', '660')",-0.48611111111110783
"('6', '685')",-0.5624999999999964
"('6', '757')",-0.49861111111110756
"('6', '759')",-0.4513888888888862
"('6', '824')",-0.45833333333333015
"('6', '847')",-0.5347222222222188
"('6', '875')",-0.541666666666663
"('6', '886')",-0.46527777777777457
"('6', '893')",-0.4513888888888855
"('6', '937')",-0.4166666666666634
"('6', '944')",-0.38888888888888573
"('6', '961')",-0.36805555555555247
"('6', '972')",-0.4791666666666632
"('6', '974')",-0.5208333333333302
"('7', '8')",-0.2996011964107661
"('7', '15')",-0.29819915254237106
"('7', '18')",-0.3676212741087068
"('7', '19')",-0.4107344632768348
"('7', '24')",-0.2671333824613096
"('7', '31')",-0.4097706879361891
"('7', '34')",-0.4414483821263464
"('7', '43')",-0.3432203389830488
"('7', '45')",-0.4393398751115054
"('7', '48')",-0.4308996088657082
"('7', '65')",-0.42971086739780473
"('7', '66')",-0.39364406779660865
"('7', '69')",-0.26271186440677763
"('7', '83')",-0.42278719397363296
"('7', '90')",-0.38670829616413727
"('7', '91')",-0.44491525423728606
"('7', '92')",-0.4214689265536704
"('7', '100')",-0.4703389830508453
"('7', '118')",-0.4899845916795056
"('7', '120')",-0.48252118644067576
"('7', '145')",-0.35593220338982823
"('7', '159')",-0.4194915254237266
"('7', '171')",-0.5449152542372855
"('7', '172')",-0.5451977401129919
"('7', '182')",-0.48910411622275807
"('7', '207')",-0.47118644067796356
"('7', '235')",-0.4927360774818377
"('7', '242')",-0.5060532687651307
"('7', '244')",-0.4971751412429355
"('7', '250')",-0.4731638418079074
"('7', '265')",-0.4985875706214664
"('7', '268')",-0.40772128060263446
"('7', '288')",-0.5414312617702424
"('7', '303')",-0.49757869249394426
"('7', '337')",-0.46004842615011876
"('7', '391')",-0.48587570621468723
"('7', '405')",-0.5197740112994325
"('7', '411')",-0.47033898305084487
"('7', '446')",-0.6006355932203364
"('7', '466')",-0.5435835351089562
"('7', '478')",-0.485472154963678
"('7', '493')",-0.5273069679849316
"('7', '560')",-0.46398305084745517
"('7', '564')",-0.3305084745762692
"('7', '726')",-0.4533898305084725
"('7', '730')",-0.44491525423728584
"('7', '735')",-0.5706214689265512
"('7', '740')",-0.46186440677965845
"('7', '770')",-0.44491525423728584
"('7', '805')",-0.5542372881355904
"('7', '814')",-0.47881355932203173
"('7', '874')",-0.4894067796610144
"('7', '876')",-0.36228813559321815
"('7', '943')",-0.4300847457627093
"('7', '993')",-0.5720338983050821
"('9', '14')",-0.3533333333333326
"('9', '16')",-0.3296296296296295
"('9', '21')",-0.44444444444444375
"('9', '31')",-0.4575163398692801
"('9', '33')",-0.4777777777777754
"('9', '64')",-0.3666666666666656
"('9', '79')",-0.42929292929292884
"('9', '85')",-0.5299145299145285
"('9', '97')",-0.4710144927536224
"('9', '204')",-0.520634920634919
"('9', '210')",-0.5169590643274844
"('9', '214')",-0.5208333333333319
"('9', '240')",-0.5138888888888871
"('9', '246')",-0.5031746031746016
"('9', '260')",-0.5055555555555538
"('9', '275')",-0.433333333333332
"('9', '301')",-0.5666666666666651
"('9', '342')",-0.5222222222222213
"('9', '400')",-0.4777777777777763
"('9', '420')",-0.42499999999999827
"('9', '454')",-0.4055555555555541
"('9', '457')",-0.5444444444444425
"('9', '477')",-0.4833333333333323
"('9', '519')",-0.4777777777777761
"('9', '521')",-0.39444444444444327
"('9', '538')",-0.5222222222222208
"('9', '547')",-0.5476190476190459
"('9', '552')",-0.43174603174603
"('9', '562')",-0.5277777777777755
"('9', '568')",-0.5055555555555542
"('9', '590')",-0.43888888888888755
"('9', '621')",-0.5277777777777761
"('9', '708')",-0.5444444444444425
"('9', '733')",-0.47222222222222077
"('9', '829')",-0.5833333333333315
"('9', '905')",-0.549999999999998
"('9', '921')",-0.48333333333333184
"('9', '939')",-0.4944444444444429
"('9', '945')",-0.538888888888887
"('9', '964')",-0.5277777777777759
"('9', '989')",-0.583333333333331
"('11', '12')",-0.32275298554368326
"('11', '15')",-0.36402027027027173
"('11', '16')",-0.33233233233233395
"('11', '19')",-0.43468468468468613
"('11', '21')",-0.38297297297297384
"('11', '25')",-0.38547297297297356
"('11', '26')",-0.4501689189189204
"('11', '28')",-0.5146396396396409
"('11', '34')",-0.5178132678132701
"('11', '35')",-0.34285091543156154
"('11', '37')",-0.3943243243243255
"('11', '45')",-0.5124466571835005
"('11', '46')",-0.41891891891892086
"('11', '52')",-0.43918918918919014
"('11', '69')",-0.2398648648648658
"('11', '82')",-0.4780405405405417
"('11', '86')",-0.4611486486486509
"('11', '91')",-0.48085585585585755
"('11', '94')",-0.44425675675675813
"('11', '100')",-0.5281531531531551
"('11', '102')",-0.4943693693693718
"('11', '106')",-0.5287162162162178
"('11', '119')",-0.5349099099099119
"('11', '150')",-0.522522522522525
"('11', '162')",-0.5101351351351369
"('11', '167')",-0.5075075075075086
"('11', '168')",-0.4504504504504532
"('11', '176')",-0.5563063063063094
"('11', '207')",-0.4500000000000015
"('11', '213')",-0.5109797297297316
"('11', '224')",-0.5277777777777792
"('11', '234')",-0.4639639639639659
"('11', '236')",-0.5979729729729746
"('11', '269')",-0.44787644787644987
"('11', '300')",-0.5285862785862796
"('11', '316')",-0.4594594594594612
"('11', '339')",-0.6118618618618625
"('11', '363')",-0.49227799227799407
"('11', '374')",-0.5723938223938236
"('11', '380')",-0.601351351351352
"('11', '389')",-0.4527027027027053
"('11', '393')",-0.6679536679536686
"('11', '410')",-0.4054054054054079
"('11', '462')",-0.43783783783783914
"('11', '465')",-0.4797297297297325
"('11', '497')",-0.5666023166023177
"('11', '507')",-0.42972972972973067
"('11', '526')",-0.48310810810810967
"('11', '532')",-0.6148648648648647
"('11', '535')",-0.5310810810810813
"('11', '552')",-0.467181467181468
"('11', '579')",-0.4121621621621634
"('11', '595')",-0.4770270270270289
"('11', '597')",-0.5608108108108123
"('11', '654')",-0.5337837837837847
"('11', '661')",-0.5094594594594606
"('11', '684')",-0.4777992277992291
"('11', '690')",-0.4459459459459483
"('11', '706')",-0.5694980694980714
"('11', '716')",-0.5310810810810809
"('11', '785')",-0.4391891891891915
"('11', '787')",-0.4729729729729757
"('11', '791')",-0.5270270270270287
"('11', '828')",-0.4155405405405421
"('11', '830')",-0.5837837837837845
"('11', '852')",-0.5702702702702716
"('11', '933')",-0.44256756756756865
"('11', '966')",-0.5675675675675682
"('11', '980')",-0.37162162162162304
"('11', '995')",-0.3243243243243248
"('12', '8')",-0.3276333789329686
"('12', '13')",-0.33749290981281743
"('12', '25')",-0.347674418604651
"('12', '30')",-0.36555232558139483
"('12', '40')",-0.4645348837209293
"('12', '52')",-0.28953488372092995
"('12', '68')",-0.4496124031007749
"('12', '70')",-0.2808785529715745
"('12', '82')",-0.38517441860465085
"('12', '89')",-0.4738372093023253
"('12', '95')",-0.3592411260709918
"('12', '108')",-0.432412790697674
"('12', '113')",-0.3706395348837206
"('12', '127')",-0.5285412262156453
"('12', '140')",-0.5074750830564787
"('12', '174')",-0.5174418604651159
"('12', '177')",-0.4728682170542631
"('12', '185')",-0.4320214669051874
"('12', '201')",-0.3976744186046508
"('12', '231')",-0.5052854122621564
"('12', '240')",-0.4568798449612399
"('12', '271')",-0.5299003322259135
"('12', '274')",-0.4437984496124028
"('12', '300')",-0.455277280858676
"('12', '334')",-0.444767441860465
"('12', '352')",-0.45930232558139505
"('12', '420')",-0.4040697674418601
"('12', '452')",-0.5299003322259137
"('12', '479')",-0.5558139534883719
"('12', '514')",-0.47093023255813926
"('12', '533')",-0.44684385382059744
"('12', '617')",-0.44418604651162763
"('12', '648')",-0.43604651162790686
"('12', '684')",-0.4817275747508305
"('12', '695')",-0.5441860465116279
"('12', '724')",-0.5872093023255813
"('12', '771')",-0.5174418604651161
"('12', '782')",-0.5325581395348835
"('12', '783')",-0.35755813953488325
"('12', '932')",-0.5058139534883719
"('13', '10')",-0.36963835155592983
"('13', '29')",-0.4072110286320254
"('13', '36')",-0.37335834896810494
"('13', '37')",-0.4448780487804882
"('13', '39')",-0.40634146341463473
"('13', '55')",-0.45050215208034405
"('13', '72')",-0.39459930313588854
"('13', '81')",-0.42205726405090105
"('13', '125')",-0.5502152080344329
"('13', '136')",-0.49390243902439024
"('13', '158')",-0.5271002710027095
"('13', '181')",-0.4346689895470375
"('13', '196')",-0.5596205962059619
"('13', '218')",-0.5718157181571815
"('13', '224')",-0.4471544715447151
"('13', '233')",-0.46070460704607075
"('13', '263')",-0.4975609756097561
"('13', '277')",-0.44599303135888446
"('13', '318')",-0.44146341463414696
"('13', '350')",-0.4094076655052268
"('13', '351')",-0.2896341463414642
"('13', '353')",-0.44817073170731714
"('13', '382')",-0.5094850948509482
"('13', '383')",-0.5304878048780486
"('13', '392')",-0.4491869918699183
"('13', '400')",-0.46829268292682924
"('13', '407')",-0.6626016260162595
"('13', '486')",-0.5081300813008127
"('13', '502')",-0.4170731707317077
"('13', '555')",-0.521341463414634
"('13', '615')",-0.4829268292682929
"('13', '665')",-0.5426829268292686
"('13', '687')",-0.5914634146341462
"('13', '713')",-0.6048780487804877
"('13', '764')",-0.40548780487804925
"('13', '833')",-0.5182926829268295
"('13', '896')",-0.530487804878049
"('13', '953')",-0.4542682926829269
"('14', '10')",-0.364137931034483
"('14', '18')",-0.32413793103448274
"('14', '26')",-0.40249999999999986
"('14', '27')",-0.3526315789473682
"('14', '30')",-0.3474999999999995
"('14', '39')",-0.37999999999999967
"('14', '40')",-0.4150000000000007
"('14', '41')",-0.3914285714285717
"('14', '44')",-0.510476190476191
"('14', '54')",-0.40333333333333354
"('14', '70')",-0.32888888888888723
"('14', '71')",-0.3514285714285701
"('14', '73')",-0.5316666666666676
"('14', '76')",-0.37750000000000017
"('14', '80')",-0.4533333333333338
"('14', '87')",-0.5016666666666674
"('14', '90')",-0.38052631578947316
"('14', '96')",-0.44000000000000017
"('14', '100')",-0.45166666666666777
"('14', '113')",-0.4050000000000009
"('14', '116')",-0.4177777777777789
"('14', '136')",-0.4916666666666676
"('14', '149')",-0.3914285714285719
"('14', '166')",-0.5100000000000009
"('14', '217')",-0.5471428571428578
"('14', '248')",-0.39363636363636423
"('14', '275')",-0.423333333333334
"('14', '287')",-0.46000000000000063
"('14', '338')",-0.5400000000000007
"('14', '377')",-0.46500000000000075
"('14', '387')",-0.36000000000000054
"('14', '388')",-0.49000000000000066
"('14', '401')",-0.5700000000000005
"('14', '403')",-0.5825000000000009
"('14', '503')",-0.5100000000000007
"('14', '533')",-0.45428571428571485
"('14', '552')",-0.36000000000000076
"('14', '586')",-0.46000000000000085
"('14', '589')",-0.4700000000000011
"('14', '604')",-0.48000000000000087
"('14', '642')",-0.4200000000000006
"('14', '725')",-0.5300000000000009
"('14', '768')",-0.4366666666666672
"('14', '776')",-0.38500000000000045
"('14', '777')",-0.4433333333333338
"('14', '950')",-0.5500000000000007
"('14', '988')",-0.3700000000000008
"('17', '15')",-0.31622023809523814
"('17', '29')",-0.46273291925465765
"('17', '32')",-0.4285714285714264
"('17', '50')",-0.452380952380951
"('17', '56')",-0.4571428571428562
"('17', '98')",-0.4285714285714277
"('17', '152')",-0.34761904761904683
"('17', '166')",-0.3714285714285708
"('17', '264')",-0.41666666666666585
"('17', '297')",-0.492857142857142
"('17', '386')",-0.3380952380952378
"('17', '599')",-0.4880952380952377
"('17', '624')",-0.4107142857142849
"('17', '678')",-0.5142857142857142
"('17', '707')",-0.3154761904761896
"('17', '838')",-0.5119047619047612
"('17', '912')",-0.40476190476190443
"('17', '997')",-0.36309523809523747
"('20', '22')",-0.3367003367003354
"('20', '34')",-0.4545454545454539
"('20', '36')",-0.3642191142191138
"('20', '41')",-0.40216450216450106
"('20', '43')",-0.44696969696969613
"('20', '51')",-0.4848484848484842
"('20', '57')",-0.4204545454545445
"('20', '63')",-0.4454545454545449
"('20', '75')",-0.492424242424242
"('20', '84')",-0.45303030303030245
"('20', '113')",-0.3844696969696959
"('20', '155')",-0.5575757575757572
"('20', '190')",-0.3863636363636358
"('20', '222')",-0.5541125541125533
"('20', '244')",-0.5151515151515142
"('20', '328')",-0.4978354978354971
"('20', '346')",-0.41212121212121144
"('20', '426')",-0.5113636363636356
"('20', '475')",-0.4333333333333327
"('20', '486')",-0.5530303030303021
"('20', '490')",-0.4772727272727266
"('20', '505')",-0.5181818181818174
"('20', '601')",-0.49134199134199075
"('20', '606')",-0.5303030303030294
"('20', '627')",-0.5757575757575748
"('20', '673')",-0.5735930735930728
"('20', '694')",-0.3522727272727264
"('20', '816')",-0.5227272727272718
"('20', '952')",-0.34848484848484773
"('22', '10')",-0.32694763729246423
"('22', '18')",-0.3307790549169862
"('22', '32')",-0.35925925925925895
"('22', '33')",-0.4185185185185174
"('22', '38')",-0.4154589371980675
"('22', '57')",-0.36574074074074026
"('22', '67')",-0.493055555555554
"('22', '90')",-0.47465886939571056
"('22', '92')",-0.41851851851851785
"('22', '109')",-0.4206349206349205
"('22', '129')",-0.4814814814814803
"('22', '140')",-0.5476190476190472
"('22', '192')",-0.3941798941798933
"('22', '197')",-0.49768518518518445
"('22', '203')",-0.48148148148148096
"('22', '239')",-0.5148148148148144
"('22', '315')",-0.45185185185185106
"('22', '424')",-0.44074074074074
"('22', '450')",-0.5925925925925917
"('22', '549')",-0.5592592592592587
"('22', '624')",-0.38425925925925886
"('22', '632')",-0.564814814814814
"('22', '712')",-0.5518518518518516
"('22', '878')",-0.3703703703703696
"('22', '988')",-0.3657407407407398
"('24', '10')",-0.3234632683658165
"('24', '28')",-0.27173913043478115
"('24', '31')",-0.4789002557544739
"('24', '32')",-0.35217391304347756
"('24', '35')",-0.3190743338008406
"('24', '41')",-0.452173913043477
"('24', '50')",-0.4483695652173896
"('24', '51')",-0.4456521739130419
"('24', '59')",-0.3577075098814211
"('24', '62')",-0.38949275362318647
"('24', '63')",-0.4855072463768091
"('24', '71')",-0.3928571428571421
"('24', '81')",-0.47826086956521485
"('24', '92')",-0.48695652173912873
"('24', '177')",-0.4094202898550703
"('24', '184')",-0.4304347826086936
"('24', '185')",-0.3988294314381251
"('24', '215')",-0.5456521739130409
"('24', '243')",-0.5527950310558978
"('24', '251')",-0.4901185770750962
"('24', '262')",-0.42608695652173667
"('24', '307')",-0.3913043478260847
"('24', '311')",-0.4701086956521714
"('24', '312')",-0.42546583850931463
"('24', '360')",-0.5652173913043446
"('24', '376')",-0.47463768115941796
"('24', '396')",-0.4968944099378858
"('24', '402')",-0.48550724637680864
"('24', '439')",-0.39855072463767893
"('24', '563')",-0.3586956521739104
"('24', '644')",-0.5326086956521707
"('24', '706')",-0.5574534161490663
"('24', '753')",-0.4565217391304317
"('24', '757')",-0.4934782608695627
"('24', '763')",-0.5043478260869538
"('24', '775')",-0.46739130434782306
"('24', '793')",-0.5054347826086927
"('24', '811')",-0.41304347826086674
"('24', '835')",-0.5499999999999969
"('24', '837')",-0.4076086956521714
"('24', '846')",-0.44021739130434523
"('24', '900')",-0.4456521739130408
"('24', '948')",-0.4402173913043457
"('32', '35')",-0.4064516129032256
"('32', '48')",-0.493406593406591
