Node1,Node2,Bakry-Émery Curvature
8,14,-24.0
8,20,-24.5
8,23,-33.5
8,27,-19.0
8,35,-27.5
8,42,-18.5
8,81,-17.5
8,89,-18.5
8,100,-23.0
8,124,-22.0
8,132,-19.5
8,133,-18.0
8,144,-15.5
8,286,-17.0
8,289,-16.5
8,307,-16.0
8,313,-16.5
8,361,-15.5
8,386,-15.5
8,457,-16.0
8,482,-15.5
8,484,-15.5
8,531,-16.0
8,599,-15.5
8,606,-16.0
8,615,-16.0
8,785,-16.0
8,801,-16.0
8,856,-16.0
8,941,-15.5
9,7,-20.0
9,24,-31.0
9,70,-11.0
9,179,-4.0
9,357,-6.5
9,432,-5.5
9,537,-4.5
9,650,-4.5
9,760,-4.0
11,14,-25.5
11,20,-26.0
11,31,-19.0
11,38,-25.0
11,39,-23.0
11,60,-18.0
11,62,-19.0
11,78,-19.5
11,85,-18.5
11,96,-21.0
11,99,-19.5
11,116,-21.0
11,181,-19.5
11,189,-18.0
11,282,-18.0
11,319,-18.0
11,322,-18.0
11,395,-17.5
11,398,-19.0
11,399,-17.0
11,472,-18.0
11,487,-18.5
11,544,-17.5
11,582,-17.5
11,689,-17.5
11,790,-17.0
11,812,-17.5
11,817,-17.0
11,821,-17.5
11,837,-17.0
11,880,-17.0
11,886,-17.0
11,931,-17.0
11,980,-17.0
12,5,-40.5
12,7,-31.0
12,15,-19.0
12,33,-20.5
12,61,-18.0
12,62,-17.0
12,83,-15.5
12,122,-20.0
12,135,-15.5
12,205,-15.0
12,208,-15.5
12,294,-15.5
12,323,-15.0
12,395,-15.5
12,399,-15.0
12,417,-15.5
12,430,-16.0
12,483,-15.5
12,495,-15.5
12,511,-16.5
12,552,-15.0
12,623,-15.0
12,630,-15.0
12,634,-16.0
12,661,-16.0
12,774,-15.0
12,839,-15.0
12,853,-15.0
12,881,-15.0
12,915,-15.0
12,932,-15.0
12,935,-15.0
13,19,-19.5
13,26,-17.0
13,72,-13.5
13,83,-10.5
13,100,-17.5
13,133,-12.5
13,140,-11.0
13,141,-13.5
13,147,-17.5
13,312,-12.5
13,405,-10.0
13,419,-10.0
13,423,-10.5
13,503,-10.5
13,524,-10.0
13,611,-11.0
13,614,-10.5
13,674,-10.0
13,831,-10.0
13,997,-10.0
16,25,-33.0
16,44,-31.5
16,68,-29.0
16,82,-28.0
16,84,-28.5
16,92,-25.0
16,102,-23.5
16,115,-22.5
16,119,-24.0
16,150,-22.5
16,164,-26.5
16,171,-23.5
16,188,-26.0
16,197,-22.5
16,202,-24.0
16,203,-23.5
16,230,-25.0
16,291,-27.0
16,298,-24.5
16,302,-23.0
16,387,-24.5
16,412,-25.0
16,415,-23.5
16,429,-22.5
16,441,-23.0
16,449,-23.5
16,487,-24.0
16,501,-23.0
16,535,-24.0
16,586,-23.5
16,596,-23.0
16,620,-23.0
16,629,-23.0
16,683,-23.0
16,692,-23.0
16,696,-22.5
16,697,-23.0
16,735,-22.5
16,739,-22.5
16,769,-23.0
16,777,-22.5
16,843,-22.5
16,885,-23.0
16,912,-22.5
16,980,-22.5
18,17,-31.0
18,22,-27.5
18,36,-36.0
18,49,-27.5
18,53,-23.5
18,57,-22.0
18,59,-18.5
18,65,-18.0
18,81,-20.0
18,100,-25.5
18,114,-18.5
18,124,-24.5
18,127,-22.5
18,178,-19.5
18,195,-23.5
18,228,-19.5
18,248,-19.5
18,263,-20.0
18,266,-18.0
18,312,-20.5
18,322,-19.0
18,326,-20.0
18,342,-19.5
18,354,-18.0
18,454,-18.0
18,461,-19.0
18,555,-18.0
18,583,-18.5
18,613,-18.5
18,623,-18.0
18,667,-18.0
18,673,-19.0
18,707,-19.0
18,747,-19.0
18,780,-18.0
18,856,-18.5
18,998,-18.0
21,25,-14.5
21,63,-9.5
21,151,-5.0
21,155,-5.0
21,213,-6.5
21,367,-5.0
21,484,-4.0
21,986,-4.5
26,34,-27.5
26,45,-13.5
26,53,-12.5
26,78,-9.5
26,96,-11.0
26,107,-9.5
26,109,-9.5
26,112,-8.0
26,147,-14.5
26,480,-7.5
26,561,-7.5
26,617,-7.5
26,784,-7.0
26,990,-7.0
32,19,-11.5
32,105,-3.5
32,483,-2.5
32,663,-2.5
32,670,-2.0
33,41,-9.0
33,85,-7.0
33,113,-6.0
33,136,-7.5
33,201,-7.5
33,288,-6.0
33,406,-6.5
33,654,-5.5
33,740,-5.5
33,884,-6.0
33,977,-5.5
38,79,-11.5
38,165,-12.5
38,173,-10.5
38,174,-8.5
38,204,-10.0
38,242,-9.5
38,301,-9.0
38,353,-8.0
38,466,-8.0
38,479,-8.0
38,705,-8.0
38,798,-9.5
38,858,-8.0
38,882,-8.0
38,888,-8.5
38,935,-8.0
43,24,-30.0
43,35,-15.0
43,120,-4.0
43,143,-4.5
43,268,-4.0
43,279,-3.5
43,311,-4.5
43,901,-3.0
44,19,-18.5
44,58,-21.0
44,77,-10.0
44,117,-18.5
44,244,-9.5
44,334,-10.0
44,421,-10.5
44,428,-10.5
44,432,-10.5
44,449,-10.0
44,488,-9.5
44,513,-9.0
44,514,-9.0
44,815,-9.5
44,840,-9.0
44,895,-9.0
44,899,-9.0
44,976,-9.0
44,989,-9.0
54,17,-18.5
54,65,-5.5
54,82,-11.0
54,89,-8.5
54,119,-7.0
54,147,-13.0
54,204,-7.5
54,292,-6.0
54,369,-6.0
54,493,-7.5
54,554,-5.5
54,563,-8.0
56,24,-32.0
56,67,-9.0
56,104,-7.0
56,122,-10.0
56,130,-6.5
56,374,-6.5
56,426,-6.0
56,600,-7.0
56,747,-6.0
56,786,-5.0
56,916,-5.0
61,36,-21.0
61,105,-4.5
61,141,-6.5
61,168,-3.5
61,193,-5.5
61,666,-4.0
61,985,-3.0
64,52,-11.5
64,121,-5.0
64,173,-6.0
64,191,-4.0
64,200,-3.5
64,363,-4.5
64,382,-5.0
64,904,-3.5
69,28,-23.0
69,55,-12.0
69,118,-8.0
69,264,-4.5
69,267,-5.5
69,441,-4.0
69,551,-4.0
69,624,-3.5
69,720,-3.5
75,23,-25.5
75,24,-34.5
75,78,-10.0
75,81,-9.5
75,95,-11.5
75,245,-8.0
75,345,-10.5
75,444,-8.0
75,641,-8.0
75,654,-7.5
75,706,-9.0
75,718,-7.5
75,738,-7.5
75,749,-8.0
75,756,-8.0
75,965,-7.5
75,999,-7.5
84,103,-7.5
84,149,-6.0
84,162,-10.0
84,179,-6.0
84,194,-8.0
84,238,-6.5
84,321,-7.0
84,379,-6.5
84,508,-6.5
84,664,-6.5
84,838,-6.0
84,894,-6.5
86,5,-28.5
86,10,-16.0
86,123,-8.0
86,203,-4.0
86,260,-3.0
86,346,-3.0
86,794,-3.0
86,877,-3.5
93,7,-16.5
93,17,-13.5
93,109,-3.0
105,197,-1.5
105,634,-2.5
105,647,-2.0
106,103,-5.0
106,175,-8.5
106,197,-3.5
106,276,-4.5
106,450,-5.0
106,600,-5.5
106,627,-4.5
106,878,-3.5
130,82,-7.0
130,436,-4.5
130,529,-3.0
130,679,-1.5
142,17,-17.0
142,68,-10.5
142,351,-5.0
142,458,-4.5
142,475,-6.5
142,547,-4.0
142,714,-4.0
142,784,-4.0
142,920,-4.0
142,934,-4.0
175,247,-8.5
175,283,-8.5
175,319,-6.0
175,369,-5.5
175,497,-5.5
175,770,-5.0
175,871,-5.5
175,903,-5.0
175,969,-5.0
175,992,-5.0
187,34,-25.5
187,80,-8.5
187,229,-5.5
187,407,-5.0
187,429,-5.0
187,434,-7.5
187,473,-5.0
187,503,-5.5
187,639,-5.5
187,667,-5.0
187,832,-5.0
187,919,-5.0
189,350,-5.5
189,355,-2.0
190,34,-22.5
190,245,-2.5
190,326,-4.0
190,396,-2.5
190,599,-2.0
237,10,-14.0
237,14,-9.5
237,259,-1.5
237,347,-2.5
243,24,-27.5
243,456,-1.0
257,34,-24.5
257,39,-10.0
257,506,-4.0
257,635,-5.0
257,645,-5.0
257,665,-4.0
257,813,-4.0
257,815,-4.5
257,819,-4.0
257,873,-4.5
266,5,-25.5
304,145,-9.0
304,959,-0.5
310,37,-8.5
310,116,-6.5
310,387,-4.5
310,531,-3.0
310,760,-2.5
310,892,-2.5
310,986,-3.0
318,220,-4.0
318,283,-4.0
318,502,-1.5
331,36,-18.5
331,108,-6.0
331,891,-1.0
356,148,-4.0
387,405,-2.0
387,695,-2.0
387,876,-2.0
387,990,-2.0
408,36,-20.0
408,167,-5.5
408,414,-3.5
408,750,-2.0
408,760,-2.0
408,797,-2.5
433,24,-29.0
433,58,-14.0
433,560,-2.0
433,674,-2.0
433,862,-2.0
433,865,-2.0
521,52,-8.5
521,314,-1.5
521,619,-0.5
530,24,-27.0
530,259,-0.5
548,199,-8.5
548,494,-2.5
548,656,-3.5
548,678,-2.0
548,847,-2.5
548,922,-2.0
597,268,-1.0
597,583,-0.5
612,141,-4.5
612,299,-3.0
612,703,-1.0
612,963,-1.0
626,40,-1.5
626,625,-1.0
649,24,-27.0
649,580,-0.5
653,177,-5.0
653,348,-2.0
653,965,-1.0
653,974,-1.0
684,14,-8.5
684,436,-3.0
685,7,-16.5
685,431,-2.0
685,966,-0.5
732,152,-3.5
732,252,-3.0
732,937,-0.5
779,34,-21.5
779,351,-2.0
779,783,-1.0
779,903,-1.0
801,252,-3.0
801,893,-0.5
826,345,-3.0
826,792,-0.5
849,41,-3.5
849,690,-1.5
867,180,-0.5
867,587,-1.0
892,176,-3.5
955,17,-13.0
955,36,-18.0
960,163,-2.0
960,719,-1.0
5,7,-41.5
5,15,-29.5
5,17,-38.5
5,22,-35.0
5,23,-43.5
5,25,-36.0
5,28,-45.0
5,36,-43.5
5,39,-31.5
5,42,-28.5
5,52,-33.5
5,68,-32.0
5,95,-29.5
5,103,-27.0
5,123,-30.5
5,124,-32.0
5,146,-28.0
5,151,-26.5
5,152,-28.5
5,157,-27.5
5,180,-26.0
5,188,-29.0
5,202,-27.0
5,209,-27.5
5,213,-28.0
5,232,-26.5
5,240,-26.5
5,246,-29.0
5,262,-26.5
5,291,-30.0
5,300,-26.0
5,352,-26.0
5,418,-26.0
5,469,-26.0
5,476,-25.5
5,504,-25.5
5,553,-26.5
5,579,-26.0
5,585,-25.5
5,655,-26.0
5,672,-25.5
5,694,-25.5
5,706,-27.0
5,717,-26.0
5,821,-26.0
5,840,-25.5
5,877,-26.0
5,996,-25.5
7,10,-29.0
7,19,-25.5
7,23,-34.0
7,46,-22.0
7,111,-18.5
7,149,-16.0
7,170,-17.0
7,234,-17.0
7,262,-17.0
7,292,-16.5
7,316,-17.5
7,339,-20.0
7,349,-17.5
7,361,-16.0
7,369,-16.5
7,436,-19.0
7,473,-16.0
7,520,-16.0
7,562,-16.5
7,569,-16.5
7,622,-17.0
7,660,-17.5
7,733,-16.0
7,755,-16.5
7,792,-16.5
7,848,-16.0
7,930,-16.0
19,41,-13.0
19,63,-15.0
19,134,-10.5
19,135,-10.0
19,143,-11.0
19,166,-11.0
19,168,-10.0
19,174,-10.0
19,199,-16.0
19,210,-9.5
19,222,-11.0
19,422,-10.0
19,575,-9.5
19,588,-9.5
19,607,-11.0
19,633,-9.5
19,726,-10.0
24,28,-46.5
24,35,-39.0
24,45,-33.5
24,59,-27.5
24,68,-33.5
24,80,-30.5
24,87,-29.5
24,108,-32.5
24,113,-27.5
24,116,-31.0
24,150,-27.0
24,159,-27.5
24,169,-29.0
24,195,-32.5
24,202,-28.5
24,205,-27.0
24,267,-29.0
24,289,-28.0
24,343,-27.0
24,367,-28.0
24,370,-28.0
24,380,-29.0
24,404,-28.0
24,407,-27.0
24,434,-29.5
24,454,-27.0
24,467,-27.5
24,476,-27.0
24,485,-27.0
24,525,-30.0
24,551,-27.5
24,552,-27.0
24,567,-27.5
24,583,-27.5
24,617,-27.5
24,663,-27.5
24,728,-27.0
24,743,-28.0
24,746,-27.0
24,751,-27.0
24,752,-27.0
24,803,-27.5
24,829,-27.0
24,887,-28.0
24,936,-27.0
24,964,-27.0
24,991,-27.0
30,10,-13.5
30,28,-20.0
30,139,-1.5
39,58,-18.0
39,133,-8.5
39,220,-9.5
39,255,-6.0
39,260,-6.0
39,496,-7.5
39,544,-6.5
39,830,-6.0
39,887,-7.0
39,900,-6.0
39,980,-6.0
50,47,-12.5
50,48,-10.5
50,87,-8.5
50,139,-7.0
50,160,-8.0
50,162,-10.0
50,209,-8.0
50,270,-8.0
50,403,-6.5
50,453,-7.0
50,504,-6.0
50,730,-6.0
50,803,-6.5
50,911,-6.0
55,45,-15.0
55,96,-12.5
55,111,-11.0
55,132,-12.5
55,210,-8.5
55,234,-9.5
55,270,-10.5
55,373,-10.0
55,389,-9.0
55,397,-8.5
55,491,-8.5
55,546,-9.5
55,561,-9.0
55,605,-8.5
55,793,-8.5
55,905,-8.5
55,906,-8.5
62,199,-8.5
62,368,-3.0
62,415,-3.0
62,883,-2.0
71,53,-9.5
71,116,-8.0
71,119,-5.5
71,131,-6.5
71,155,-5.0
71,220,-7.5
71,418,-4.5
71,462,-4.0
71,852,-4.5
98,23,-19.5
98,35,-13.5
98,297,-2.0
98,780,-1.5
98,812,-2.0
108,74,-11.0
108,126,-8.5
108,176,-9.0
108,306,-6.0
108,418,-6.0
108,422,-6.0
108,508,-6.0
108,509,-6.0
108,596,-6.0
108,697,-6.0
108,710,-5.5
114,25,-11.0
114,260,-0.5
128,94,-4.0
128,469,-2.0
128,520,-1.5
128,729,-2.0
145,46,-14.5
145,100,-16.0
145,163,-10.5
145,167,-12.0
145,177,-12.5
145,186,-12.5
145,198,-11.0
145,215,-11.5
145,240,-9.5
145,279,-9.0
145,397,-8.5
145,413,-8.5
145,423,-9.0
145,491,-8.5
145,610,-9.0
145,643,-8.5
145,733,-8.5
145,957,-8.5
153,34,-27.5
153,203,-8.0
153,223,-8.5
153,273,-9.5
153,355,-8.0
153,371,-7.5
153,378,-7.0
153,385,-8.5
153,479,-7.0
153,505,-7.5
153,542,-7.5
153,668,-7.0
153,698,-7.0
153,708,-7.5
153,893,-7.0
169,80,-5.5
169,228,-3.5
169,452,-2.0
169,543,-2.0
169,754,-3.0
188,297,-4.0
188,519,-3.5
188,539,-3.5
188,546,-4.5
188,563,-6.0
188,661,-4.5
188,863,-3.5
222,218,-4.0
222,299,-3.5
222,478,-3.0
222,927,-1.5
224,129,-12.0
224,152,-4.5
224,372,-1.5
224,479,-1.5
224,694,-1.5
274,28,-23.0
274,148,-7.5
274,293,-4.5
274,311,-5.0
274,391,-3.5
274,565,-4.5
274,880,-3.5
274,887,-4.5
274,975,-3.5
328,36,-18.5
328,126,-3.5
328,534,-1.0
332,273,-4.0
332,294,-2.0
332,362,-4.0
332,683,-2.0
332,991,-1.5
333,110,-4.0
333,147,-7.5
366,217,-2.0
384,129,-11.5
384,247,-4.5
384,668,-1.0
384,964,-1.0
385,184,-6.0
385,510,-1.5
385,736,-1.5
385,797,-2.0
404,184,-5.5
404,613,-1.5
404,914,-1.0
457,309,-2.0
457,868,-0.5
528,17,-13.0
528,251,-2.5
544,999,-0.5
608,35,-12.5
608,49,-10.0
608,787,-0.5
720,584,-3.0
879,124,-6.5
879,308,-4.0
884,133,-3.0
884,913,-0.5
939,100,-8.0
939,412,-3.0
939,949,-0.5
940,191,-1.0
940,414,-2.0
940,967,-0.5
99,25,-13.0
99,138,-4.0
99,275,-7.0
99,302,-3.0
99,613,-3.0
99,691,-3.0
234,343,-1.0
234,360,-1.0
574,455,-1.5
574,546,-1.0
828,53,-5.5
828,298,-2.0
14,29,-12.5
14,49,-18.0
14,138,-10.0
14,206,-8.5
14,210,-8.5
14,244,-9.0
14,269,-11.0
14,299,-10.5
14,401,-9.5
14,603,-8.5
14,671,-9.5
14,743,-9.5
14,744,-8.5
14,808,-8.5
14,945,-8.5
20,27,-12.5
20,28,-28.5
20,103,-10.5
20,109,-11.5
20,157,-11.0
20,199,-15.5
20,215,-12.0
20,272,-10.0
20,276,-10.0
20,455,-10.5
20,536,-10.0
20,587,-10.0
20,603,-9.0
20,638,-9.0
20,788,-9.0
20,875,-9.5
20,886,-9.0
20,956,-9.0
31,63,-7.5
31,70,-9.0
31,642,-2.0
31,844,-2.0
34,28,-40.0
34,40,-22.0
34,46,-26.5
34,52,-28.5
34,59,-21.0
34,73,-24.0
34,76,-23.0
34,104,-22.5
34,131,-23.0
34,148,-24.5
34,156,-22.5
34,157,-22.5
34,178,-22.0
34,206,-20.5
34,227,-21.0
34,365,-22.5
34,370,-21.5
34,382,-22.0
34,439,-21.5
34,442,-20.5
34,455,-22.0
34,469,-21.0
34,473,-20.5
34,488,-21.0
34,535,-22.0
34,556,-20.5
34,562,-21.0
34,575,-20.5
34,615,-21.0
34,621,-22.0
34,625,-21.5
34,652,-21.0
34,688,-21.0
34,704,-20.5
34,749,-21.0
34,799,-21.0
34,823,-20.5
41,244,-4.0
41,316,-5.0
41,424,-4.5
41,441,-4.0
41,553,-4.5
41,942,-3.5
46,173,-8.5
46,185,-8.0
46,194,-8.0
46,247,-9.5
46,250,-7.5
46,294,-6.5
46,389,-6.5
46,416,-6.5
46,468,-6.5
46,680,-7.0
46,810,-6.5
51,10,-14.5
51,35,-13.5
51,117,-11.0
51,172,-4.5
51,925,-1.5
90,52,-8.5
90,87,-3.0
90,317,-1.5
97,28,-22.0
97,52,-10.5
97,275,-7.0
97,301,-3.5
97,327,-2.5
97,604,-2.5
97,644,-2.5
178,185,-3.5
178,235,-4.0
178,550,-2.5
196,89,-4.5
196,109,-4.0
196,283,-5.0
196,439,-2.5
196,936,-1.5
291,308,-8.5
291,309,-6.0
291,349,-6.0
291,449,-5.5
291,496,-6.0
291,869,-4.5
291,904,-4.5
291,972,-4.5
291,998,-4.5
302,713,-1.0
327,269,-2.5
344,250,-1.5
344,263,-2.0
424,279,-1.5
424,578,-2.0
424,746,-1.0
425,183,-6.0
425,254,-3.0
438,107,-5.0
438,388,-3.5
438,489,-3.5
438,616,-3.0
438,731,-2.5
438,771,-2.5
438,823,-2.5
451,58,-14.0
451,117,-11.5
451,634,-3.0
451,693,-2.5
451,712,-2.0
451,932,-2.0
472,204,-3.0
472,542,-1.5
472,836,-1.0
474,240,-3.5
474,383,-3.5
474,519,-2.5
474,645,-3.5
474,683,-3.0
474,763,-2.5
474,766,-3.0
518,183,-6.0
518,334,-1.0
686,309,-1.5
686,313,-1.0
696,214,-3.0
756,434,-3.0
756,971,-0.5
874,322,-1.0
874,757,-1.0
915,529,-1.5
15,17,-17.0
15,92,-6.5
15,94,-6.5
15,256,-4.5
15,287,-4.0
15,401,-5.0
15,681,-4.0
15,762,-4.5
27,91,-5.5
27,137,-4.0
27,167,-7.0
27,354,-3.5
27,358,-4.0
27,852,-4.0
27,908,-3.5
29,10,-17.0
29,88,-4.5
29,241,-6.0
29,253,-5.5
29,280,-4.0
29,478,-5.5
29,534,-4.5
29,558,-4.0
29,861,-4.0
45,88,-7.0
45,281,-7.0
45,283,-10.0
45,287,-6.5
45,379,-7.0
45,413,-6.5
45,428,-8.0
45,461,-7.5
45,819,-6.5
45,837,-6.5
45,894,-7.0
45,942,-6.5
48,35,-16.5
48,137,-5.0
48,183,-10.5
48,201,-6.5
48,265,-9.0
48,290,-6.5
48,510,-4.5
48,524,-4.5
48,681,-4.5
66,22,-14.5
66,36,-23.0
66,107,-7.5
66,160,-7.0
66,252,-7.5
66,265,-9.5
66,275,-9.5
66,378,-5.0
66,415,-6.0
66,508,-5.5
66,559,-5.5
66,591,-5.0
67,42,-7.0
67,73,-7.5
67,126,-7.0
67,419,-4.0
67,494,-4.5
67,669,-4.5
67,768,-4.0
67,832,-4.0
67,935,-4.0
74,17,-18.5
74,35,-17.5
74,261,-6.0
74,360,-5.5
74,442,-5.5
74,456,-6.0
74,590,-6.5
74,606,-6.0
74,610,-6.0
74,642,-5.5
74,799,-6.0
74,975,-5.5
91,73,-5.5
91,110,-6.0
91,125,-2.0
91,158,-3.5
91,794,-2.0
107,118,-7.0
107,158,-4.0
107,305,-2.5
107,670,-2.5
112,17,-14.0
112,375,-1.0
112,522,-1.0
121,58,-13.5
121,371,-2.0
121,730,-1.5
121,804,-1.5
138,249,-6.0
138,334,-2.5
138,802,-1.5
148,17,-17.0
148,186,-8.0
148,320,-5.0
148,348,-5.0
148,622,-5.0
148,701,-4.5
148,851,-4.5
154,10,-15.5
154,22,-12.0
154,184,-7.0
154,495,-3.0
154,550,-3.5
154,589,-3.5
154,845,-2.5
156,23,-20.0
156,249,-6.5
156,460,-2.0
156,619,-2.0
156,870,-2.0
170,113,-1.5
170,691,-1.5
170,999,-1.0
193,117,-12.0
193,214,-5.5
193,566,-3.5
193,647,-3.0
193,664,-3.0
193,836,-2.5
218,36,-20.5
218,68,-9.0
218,878,-2.5
218,929,-2.5
218,951,-2.5
218,996,-2.5
240,802,-1.0
253,68,-8.0
253,362,-4.0
253,736,-1.5
253,850,-1.5
263,207,-4.0
263,410,-2.0
263,657,-2.0
263,766,-2.5
278,223,-4.0
278,439,-3.5
278,485,-2.5
278,507,-3.5
278,560,-2.5
278,709,-2.5
330,94,-3.0
330,120,-1.5
330,354,-0.5
335,116,-5.0
335,220,-4.5
335,405,-1.0
335,562,-1.5
346,85,-1.5
347,92,-4.0
347,374,-3.0
347,596,-2.0
347,703,-1.5
359,35,-12.5
359,127,-5.0
359,566,-1.5
373,258,-5.0
373,471,-1.5
373,628,-1.5
373,639,-2.0
379,695,-0.5
420,286,-1.5
420,349,-1.5
445,68,-6.5
445,186,-4.0
448,119,-1.5
448,269,-2.5
464,147,-8.5
464,342,-2.5
464,774,-1.0
464,882,-1.0
499,23,-19.0
499,160,-3.0
499,572,-1.0
499,858,-1.0
517,127,-5.0
517,267,-2.5
517,567,-1.0
532,96,-4.5
532,195,-6.0
532,537,-1.0
535,761,-2.0
535,764,-1.5
535,927,-1.5
540,202,-2.0
540,450,-2.0
540,995,-0.5
557,402,-1.0
557,412,-2.5
576,184,-4.5
576,219,-3.5
587,28,-20.5
587,674,-1.0
590,365,-3.0
590,631,-1.0
590,695,-1.0
594,57,-4.0
594,341,-1.5
632,143,-2.0
632,293,-1.5
632,981,-0.5
672,228,-1.5
708,357,-3.0
708,932,-0.5
737,417,-1.0
737,682,-1.0
737,807,-1.0
772,537,-1.0
772,721,-1.0
772,775,-0.5
795,23,-18.0
795,596,-0.5
839,277,-1.0
862,634,-1.0
890,129,-10.5
890,363,-1.0
896,525,-3.0
896,748,-0.5
907,117,-9.5
907,834,-0.5
910,634,-1.0
910,699,-0.5
934,23,-18.0
947,28,-19.5
947,35,-12.0
973,25,-10.5
973,236,-4.5
977,563,-2.5
17,72,-16.5
17,83,-13.5
17,115,-13.0
17,132,-17.0
17,134,-14.0
17,239,-14.5
17,365,-15.0
17,431,-14.5
17,453,-14.0
17,454,-13.0
17,463,-15.5
17,482,-13.0
17,635,-14.0
17,723,-13.0
17,734,-13.5
17,736,-13.0
17,809,-13.0
