Node1,Node2,Bakry-Émery Curvature
133,354,-5.0
133,499,-4.5
133,571,-4.0
188,94,-10.5
188,280,-5.5
188,383,-3.5
188,907,-2.5
190,58,-12.0
190,59,-7.0
190,78,-5.0
190,380,-3.5
190,629,-4.0
190,894,-3.0
190,996,-3.0
197,31,-12.0
197,43,-8.0
197,102,-13.5
197,264,-6.0
197,395,-6.5
197,509,-4.0
197,532,-4.0
197,787,-4.0
210,62,-6.0
210,79,-22.0
210,82,-16.0
210,363,-4.0
210,381,-4.0
210,438,-4.0
210,446,-5.5
210,925,-3.5
222,116,-5.5
222,220,-1.5
241,12,-21.0
241,172,-8.5
241,309,-4.0
241,317,-5.0
241,437,-4.5
241,450,-5.0
241,521,-5.5
241,555,-4.0
313,15,-41.0
313,114,-8.5
313,129,-7.0
313,420,-5.5
313,520,-4.5
313,793,-3.5
313,847,-4.0
313,872,-3.5
351,149,-6.0
351,156,-6.0
351,355,-3.0
351,436,-2.5
388,15,-38.5
388,66,-13.0
388,200,-4.0
400,102,-12.5
400,217,-8.0
400,322,-6.5
400,513,-3.0
400,573,-2.5
400,858,-3.5
414,9,-23.5
417,8,-27.5
417,169,-2.5
417,228,-6.0
447,193,-3.5
447,231,-2.5
447,297,-7.0
447,482,-1.5
476,17,-16.5
476,44,-27.0
476,160,-7.5
476,589,-3.0
476,734,-3.0
476,799,-3.0
476,892,-3.0
496,41,-10.5
496,81,-6.5
496,625,-2.5
505,39,-22.0
505,333,-3.5
505,340,-3.0
505,759,-2.0
505,908,-2.0
519,107,-14.5
519,339,-3.5
519,406,-3.0
519,655,-2.5
519,880,-2.0
525,9,-25.0
525,223,-3.5
525,569,-3.5
525,821,-2.5
525,824,-3.0
546,101,-6.5
546,499,-2.5
546,607,-4.0
552,40,-12.0
552,564,-3.0
552,762,-3.0
552,817,-3.0
552,964,-3.0
559,72,-3.5
559,98,-5.0
559,286,-3.5
559,944,-2.0
569,180,-3.0
569,204,-4.0
569,662,-2.0
569,722,-2.0
582,23,-8.0
582,50,-16.5
582,105,-9.5
582,609,-3.5
582,661,-3.0
621,20,-21.0
621,22,-13.5
621,596,-2.5
642,9,-23.5
642,250,-4.5
659,10,-23.5
659,14,-35.0
659,107,-14.5
659,773,-3.0
659,916,-2.0
667,413,-3.0
667,426,-3.0
667,634,-2.0
667,839,-1.5
682,184,-4.0
682,543,-3.0
682,741,-1.5
709,44,-25.5
709,289,-2.5
709,651,-2.5
709,795,-1.5
719,319,-4.0
719,475,-4.0
719,645,-3.5
719,759,-2.0
719,943,-2.0
730,79,-20.0
730,142,-3.0
730,323,-5.0
730,797,-1.5
799,317,-2.0
897,96,-9.5
897,391,-3.5
897,955,-1.5
915,214,-4.0
915,425,-3.5
915,609,-2.5
8,9,-50.0
8,10,-49.0
8,11,-44.5
8,12,-44.5
8,15,-65.0
8,17,-41.0
8,32,-41.0
8,35,-29.5
8,42,-30.0
8,52,-39.5
8,55,-42.5
8,65,-31.0
8,82,-40.0
8,83,-29.0
8,100,-33.0
8,121,-30.0
8,127,-32.0
8,139,-32.5
8,150,-28.5
8,169,-29.0
8,170,-28.5
8,182,-30.0
8,183,-28.5
8,189,-29.5
8,195,-29.0
8,271,-30.5
8,272,-30.0
8,289,-28.5
8,300,-27.5
8,325,-29.0
8,349,-29.0
8,353,-29.0
8,362,-28.0
8,441,-27.5
8,533,-28.5
8,575,-28.5
8,613,-28.0
8,617,-28.5
8,634,-28.0
8,739,-28.0
8,756,-27.5
8,801,-27.5
8,813,-27.5
8,844,-27.5
8,895,-28.0
8,903,-27.5
8,926,-27.5
8,953,-27.5
12,10,-39.5
12,17,-31.5
12,27,-24.5
12,35,-20.0
12,46,-25.5
12,50,-32.5
12,142,-19.5
12,160,-22.5
12,224,-21.0
12,231,-19.0
12,254,-20.0
12,285,-21.0
12,296,-18.0
12,297,-23.5
12,306,-19.5
12,324,-18.0
12,331,-18.5
12,370,-20.5
12,396,-18.5
12,407,-19.0
12,421,-19.5
12,491,-19.0
12,517,-19.5
12,596,-19.5
12,598,-19.5
12,619,-18.0
12,671,-18.0
12,732,-18.5
12,822,-18.0
12,828,-18.0
12,836,-18.0
12,843,-18.0
12,904,-18.0
12,962,-18.0
14,10,-55.5
14,15,-71.5
14,20,-54.0
14,39,-54.0
14,50,-48.5
14,54,-43.0
14,55,-49.0
14,58,-43.0
14,61,-42.0
14,69,-38.0
14,71,-38.5
14,72,-36.0
14,77,-38.5
14,87,-39.0
14,89,-37.0
14,101,-39.0
14,112,-37.0
14,132,-39.0
14,137,-36.5
14,166,-36.0
14,189,-36.0
14,191,-35.5
14,205,-37.5
14,236,-37.0
14,244,-35.0
14,290,-34.0
14,301,-36.0
14,309,-34.0
14,314,-36.0
14,317,-35.0
14,328,-35.5
14,335,-35.5
14,377,-35.5
14,380,-34.5
14,385,-34.5
14,393,-37.0
14,416,-35.0
14,423,-36.0
14,438,-34.5
14,443,-34.5
14,449,-34.5
14,455,-34.5
14,470,-35.5
14,500,-36.5
14,591,-35.0
14,614,-34.5
14,624,-34.0
14,652,-34.0
14,658,-34.5
14,681,-35.0
14,732,-34.5
14,810,-34.0
14,816,-35.5
14,822,-34.0
14,824,-34.5
14,830,-34.0
14,917,-34.0
14,941,-34.0
14,942,-34.0
14,943,-34.0
14,956,-34.0
14,971,-34.0
14,980,-34.0
14,983,-34.0
14,997,-34.0
22,24,-45.5
22,69,-17.5
22,74,-15.5
22,119,-16.5
22,165,-16.5
22,171,-23.0
22,177,-13.5
22,208,-15.5
22,218,-13.5
22,253,-15.5
22,357,-14.5
22,389,-13.5
22,391,-15.5
22,587,-13.5
22,631,-13.5
22,675,-14.0
22,765,-13.5
22,798,-13.5
22,811,-14.0
22,823,-14.0
22,889,-13.5
22,910,-13.5
22,926,-13.5
22,982,-13.5
30,20,-22.5
30,304,-3.5
30,548,-3.0
30,574,-3.0
55,17,-29.5
55,56,-19.5
55,94,-24.0
55,105,-23.5
55,106,-18.0
55,119,-19.0
55,212,-18.5
55,245,-21.0
55,253,-18.0
55,259,-16.5
55,289,-17.0
55,325,-17.5
55,345,-17.0
55,418,-17.5
55,468,-16.0
55,485,-17.0
55,515,-16.5
55,521,-17.5
55,638,-16.5
55,649,-16.0
55,711,-16.0
55,715,-16.0
55,755,-16.0
55,821,-16.0
55,851,-16.0
55,856,-16.0
55,860,-16.0
55,882,-16.0
55,883,-16.0
55,918,-16.0
55,930,-16.0
77,23,-11.5
77,110,-11.0
77,228,-10.5
77,237,-6.0
77,276,-5.5
77,296,-5.5
77,385,-6.0
77,576,-6.0
77,587,-5.5
77,930,-5.5
83,54,-11.5
83,69,-6.5
83,86,-6.0
83,396,-3.0
107,76,-19.5
107,88,-23.0
107,150,-14.5
107,184,-16.0
107,185,-15.0
107,268,-15.0
107,324,-13.5
107,335,-15.0
107,372,-13.5
107,373,-15.0
107,390,-14.5
107,402,-14.0
107,410,-14.0
107,423,-15.5
107,433,-15.0
107,443,-14.0
107,524,-14.5
107,550,-14.0
107,663,-13.5
107,666,-14.0
107,718,-13.5
107,724,-15.5
107,779,-13.5
107,819,-13.5
107,863,-13.5
110,15,-44.0
110,54,-15.5
110,139,-11.5
110,170,-7.5
110,179,-6.5
110,183,-7.5
110,314,-8.5
110,362,-7.0
110,511,-8.0
110,518,-7.0
110,637,-6.5
110,945,-6.5
110,978,-6.5
115,20,-25.5
115,48,-11.5
115,136,-11.5
115,144,-10.5
115,181,-6.0
115,466,-7.0
115,556,-5.5
115,604,-6.5
115,622,-6.0
115,632,-6.5
115,647,-6.0
191,80,-14.0
191,315,-4.0
191,369,-3.0
191,401,-2.5
201,15,-41.0
201,40,-12.5
201,184,-6.0
201,381,-4.0
201,571,-4.0
201,657,-4.0
201,811,-4.0
201,824,-4.0
212,15,-41.0
212,155,-6.5
212,349,-5.0
212,439,-4.5
212,453,-4.0
212,638,-4.0
212,689,-3.5
234,65,-5.5
234,507,-2.0
234,658,-2.5
249,41,-11.5
249,80,-14.0
249,95,-7.0
249,319,-4.5
249,538,-3.5
249,855,-2.5
262,53,-8.0
262,82,-15.5
262,427,-5.5
262,609,-4.5
262,778,-3.5
262,950,-3.0
279,26,-9.0
279,46,-11.0
279,92,-4.5
279,329,-4.0
279,386,-3.5
279,428,-5.0
279,534,-4.0
279,573,-3.5
302,87,-8.5
302,214,-6.5
302,374,-6.5
302,420,-5.5
302,530,-4.5
302,574,-4.0
302,617,-4.5
331,41,-10.5
331,76,-7.5
331,760,-2.0
405,66,-13.5
405,172,-6.0
405,202,-3.5
405,442,-2.0
406,19,-18.0
406,42,-4.5
406,68,-7.5
406,629,-3.0
409,20,-23.5
409,52,-15.5
409,387,-8.0
409,484,-4.0
409,630,-4.5
409,706,-4.5
409,820,-3.5
409,936,-4.0
435,20,-21.5
435,50,-16.0
435,825,-1.5
455,368,-2.5
455,578,-2.0
479,67,-12.0
479,884,-2.5
479,984,-2.0
495,192,-2.5
495,285,-4.0
542,89,-4.0
610,41,-10.0
610,145,-5.0
610,265,-3.0
647,11,-18.5
647,250,-5.0
647,847,-2.0
655,377,-3.0
655,936,-2.0
671,265,-3.0
671,551,-2.5
710,29,-11.0
710,41,-11.0
710,82,-14.5
710,773,-3.0
710,954,-2.0
817,88,-10.5
817,625,-2.0
876,277,-4.5
876,303,-4.0
876,727,-1.5
879,310,-4.0
879,612,-2.5
879,891,-2.0
879,934,-2.0
886,20,-21.0
886,50,-15.5
886,136,-7.0
893,17,-14.5
893,171,-10.5
893,297,-6.5
968,66,-13.0
968,306,-2.5
968,402,-1.5
10,9,-45.0
10,19,-38.5
10,29,-31.5
10,31,-31.0
10,44,-46.5
10,45,-29.0
10,67,-32.5
10,71,-27.0
10,87,-27.5
10,93,-25.5
10,103,-24.0
10,106,-24.5
10,114,-27.5
10,171,-32.0
10,208,-24.5
10,211,-23.5
10,218,-22.5
10,239,-23.5
10,282,-24.0
10,287,-23.0
10,314,-24.5
10,374,-25.5
10,379,-23.5
10,385,-23.0
10,474,-22.5
10,492,-22.5
10,497,-25.0
10,515,-23.0
10,595,-23.5
10,715,-22.5
10,722,-22.5
10,733,-23.5
10,744,-22.5
10,784,-22.5
10,787,-23.0
10,857,-23.0
10,885,-22.5
10,888,-22.5
10,939,-22.5
11,9,-40.5
11,32,-31.5
11,40,-27.0
11,47,-23.5
11,69,-22.0
11,80,-29.5
11,88,-27.5
11,91,-18.5
11,99,-21.5
11,104,-19.5
11,204,-20.0
11,239,-19.0
11,240,-21.0
11,293,-22.0
11,335,-19.5
11,338,-18.0
11,355,-19.0
11,358,-19.5
11,371,-18.5
11,392,-18.0
11,456,-18.5
11,489,-18.5
11,543,-19.5
11,563,-19.0
11,609,-19.5
11,646,-18.0
11,656,-19.0
11,658,-18.5
11,771,-18.0
11,829,-18.0
11,978,-18.0
11,990,-18.0
17,54,-23.5
17,63,-22.5
17,76,-20.5
17,174,-19.5
17,198,-15.0
17,200,-17.5
17,252,-15.0
17,280,-17.5
17,292,-15.5
17,354,-16.0
17,367,-15.5
17,391,-16.5
17,403,-14.5
17,439,-15.5
17,473,-15.5
17,595,-15.5
17,600,-15.0
17,601,-14.5
17,750,-15.0
17,765,-14.5
17,820,-14.5
17,947,-14.5
17,972,-14.5
17,998,-14.5
20,9,-43.5
20,15,-58.5
20,23,-27.0
20,43,-25.5
20,47,-26.5
20,60,-28.0
20,74,-23.0
20,82,-33.5
20,93,-24.0
20,104,-22.5
20,111,-22.0
20,128,-23.5
20,138,-23.0
20,181,-21.5
20,258,-23.5
20,270,-22.0
20,283,-23.0
20,289,-22.0
20,318,-22.5
20,341,-21.5
20,427,-23.5
20,442,-21.5
20,581,-22.0
20,608,-22.0
20,616,-22.0
20,643,-21.0
20,651,-22.0
20,669,-21.0
20,670,-21.5
20,724,-23.0
20,749,-21.0
20,761,-21.5
20,769,-21.0
20,808,-21.0
20,969,-21.0
20,970,-21.0
26,15,-44.0
26,23,-12.5
26,96,-14.5
26,125,-6.5
26,135,-8.5
26,152,-9.0
26,189,-8.5
26,248,-8.5
26,264,-9.0
26,741,-6.5
26,785,-6.5
26,912,-7.0
27,53,-12.5
27,60,-14.5
27,157,-10.5
27,179,-7.5
27,220,-8.0
27,245,-12.5
27,303,-10.5
27,444,-8.0
27,748,-7.5
27,768,-8.0
27,873,-7.5
27,890,-7.5
27,918,-7.5
32,51,-15.5
32,59,-18.5
32,85,-21.5
32,87,-19.5
32,92,-15.5
32,99,-18.0
32,108,-19.5
32,116,-19.0
32,149,-18.5
32,173,-15.0
32,174,-19.5
32,199,-16.5
32,233,-17.5
32,301,-16.5
32,329,-15.0
32,399,-16.0
32,442,-15.0
32,529,-15.5
32,531,-16.0
32,539,-15.0
32,551,-16.0
32,568,-15.0
32,670,-15.0
32,779,-14.5
32,810,-14.5
32,830,-14.5
32,989,-14.5
39,45,-27.5
39,46,-28.5
39,62,-23.5
39,74,-23.0
39,95,-25.5
39,118,-25.5
39,132,-26.0
39,137,-23.5
39,143,-25.5
39,158,-24.0
39,183,-22.0
39,192,-22.5
39,206,-21.5
39,207,-21.5
39,215,-22.0
39,218,-21.0
39,235,-23.0
39,250,-24.5
39,265,-23.0
39,298,-21.5
39,308,-23.5
39,357,-22.0
39,403,-21.0
39,412,-23.5
39,430,-21.5
39,437,-21.5
39,446,-23.0
39,463,-22.5
39,473,-22.0
39,497,-23.5
39,545,-21.5
39,579,-23.0
39,592,-21.5
39,635,-21.0
39,717,-21.0
39,737,-21.0
39,854,-21.0
39,938,-21.0
39,992,-21.0
57,54,-18.0
57,70,-10.0
57,91,-9.5
57,122,-10.5
57,134,-11.5
57,186,-12.0
57,229,-11.0
57,232,-10.0
57,258,-11.5
57,392,-9.0
57,425,-11.5
57,449,-9.5
57,452,-9.5
57,541,-9.5
57,584,-9.0
57,851,-9.0
57,990,-9.0
70,109,-4.5
70,590,-3.0
80,96,-20.5
80,100,-18.0
80,111,-13.5
80,160,-17.0
80,230,-15.0
80,233,-15.5
80,242,-16.0
80,243,-13.0
80,250,-16.0
80,286,-14.5
80,291,-15.5
80,396,-13.0
80,514,-14.0
80,618,-12.5
80,635,-12.5
80,646,-12.5
80,789,-12.5
80,821,-12.5
80,898,-13.0
80,913,-12.5
80,927,-12.5
95,15,-43.0
95,129,-9.0
95,184,-8.0
95,410,-6.0
95,441,-5.5
95,527,-7.5
95,742,-6.0
95,859,-5.5
95,955,-5.5
106,59,-7.0
106,259,-3.5
106,429,-3.5
106,766,-4.0
106,885,-3.0
124,44,-27.5
124,94,-11.5
124,223,-4.5
124,266,-5.0
124,298,-4.0
124,557,-5.0
124,676,-3.5
132,82,-18.5
132,141,-9.0
132,171,-15.5
132,203,-8.5
132,418,-7.5
132,428,-7.5
132,562,-8.0
132,613,-6.5
132,725,-6.5
132,792,-6.0
132,918,-6.0
142,24,-34.5
142,103,-4.0
142,258,-5.0
142,265,-4.5
146,42,-4.5
146,79,-20.5
146,330,-2.5
146,724,-4.0
159,85,-9.5
