Node1,Node2,Forman-Ricci Curvature
8,229,-33
8,299,-30
8,311,-30
8,312,-28
8,315,-29
8,376,-28
8,416,-28
8,603,-28
8,768,-28
8,858,-28
8,882,-28
8,884,-28
8,973,-28
8,975,-28
8,979,-28
10,26,-18
10,37,-28
10,254,-14
10,292,-16
10,338,-16
10,352,-14
10,438,-14
10,445,-14
10,449,-14
10,456,-14
10,630,-14
10,636,-14
10,847,-14
12,15,-21
12,52,-12
12,83,-19
12,194,-14
12,214,-10
12,324,-9
12,473,-10
12,520,-9
12,753,-9
16,121,-14
16,166,-10
16,174,-8
16,313,-10
16,344,-10
16,714,-8
16,868,-9
25,27,-31
25,31,-22
25,79,-6
25,137,-6
25,199,-8
25,825,-6
28,48,-26
28,54,-37
28,64,-21
28,124,-22
28,190,-22
28,255,-21
28,300,-21
28,320,-21
28,375,-21
28,393,-22
28,414,-21
28,458,-21
28,689,-21
28,711,-21
28,774,-21
28,778,-21
28,845,-21
28,895,-21
28,948,-21
28,998,-21
29,91,-12
29,275,-5
29,335,-7
29,862,-5
38,31,-23
38,63,-15
38,72,-13
38,92,-12
38,132,-12
38,189,-10
38,664,-7
56,154,-10
56,169,-4
56,179,-8
56,196,-7
58,524,-1
60,79,-6
60,82,-12
60,195,-6
60,336,-7
60,488,-6
60,953,-6
66,106,-7
66,644,-4
66,960,-3
72,95,-10
72,104,-15
72,158,-6
72,222,-9
72,565,-7
72,779,-6
85,27,-35
85,274,-11
85,289,-15
85,327,-11
85,430,-11
85,492,-10
85,812,-10
85,843,-11
85,860,-11
85,902,-10
85,980,-10
87,17,-16
87,110,-14
87,167,-4
87,453,-5
87,507,-5
106,107,-4
106,233,-4
106,469,-4
106,896,-4
117,736,-1
123,59,-13
123,730,-1
127,81,-5
127,864,-1
131,171,-10
131,443,-10
131,607,-10
131,631,-9
131,668,-8
131,723,-8
131,734,-8
131,970,-8
150,242,-5
150,351,-6
150,389,-5
150,444,-5
150,714,-5
163,151,-8
163,175,-8
163,309,-7
163,329,-8
163,653,-6
163,884,-5
179,491,-5
179,526,-4
179,695,-5
187,26,-4
209,283,-6
209,302,-7
209,387,-6
209,396,-5
209,484,-7
218,504,-4
224,285,-1
226,343,-3
226,460,-6
226,893,-3
248,409,-3
248,690,-4
248,886,-3
296,192,-5
296,374,-2
296,918,-2
299,378,-3
299,679,-2
302,306,-3
302,307,-3
309,724,-2
309,969,-2
321,667,-1
337,292,-2
399,108,-1
417,626,-3
417,832,-3
417,923,-3
420,314,-6
420,829,-2
420,835,-2
531,95,-4
543,537,-3
543,570,-2
543,590,-2
544,225,-7
544,583,-1
548,271,-4
548,597,-3
548,610,-3
548,953,-3
578,269,-4
585,207,-5
585,851,-1
607,749,-2
607,750,-2
613,453,-3
613,621,-2
614,593,-3
633,92,-5
655,915,-2
655,984,-2
671,805,-1
693,931,-1
720,245,-2
732,59,-13
732,797,-1
744,17,-12
760,31,-16
815,619,-2
824,134,-7
824,951,-2
841,415,-1
842,535,-4
854,425,-2
866,113,-10
887,73,-4
899,439,-1
900,464,-4
912,556,-1
916,767,-1
937,784,-1
957,222,-3
15,47,-31
15,59,-24
15,71,-15
15,173,-13
15,176,-15
15,254,-12
15,266,-21
15,412,-12
15,746,-12
15,768,-12
70,152,-6
70,186,-5
70,291,-3
220,115,-9
220,476,-3
220,505,-3
251,236,-6
251,258,-10
251,261,-4
251,687,-3
267,963,-3
267,976,-3
267,978,-3
310,295,-8
310,331,-7
310,397,-9
310,446,-8
310,594,-6
310,759,-6
401,35,-11
401,896,-1
670,455,-2
839,34,-4
881,397,-3
286,81,-4
639,31,-18
639,691,-3
639,847,-2
45,49,-6
45,568,-5
45,651,-3
61,832,-1
139,89,-10
139,303,-3
139,528,-4
139,647,-4
157,121,-8
157,370,-7
157,886,-2
247,154,-11
247,252,-9
247,450,-5
247,451,-5
247,573,-7
258,317,-11
258,388,-7
258,637,-7
258,704,-7
258,761,-7
260,143,-10
274,706,-1
319,143,-12
319,348,-2
319,680,-3
363,48,-8
363,386,-3
363,421,-5
363,721,-4
366,32,-26
366,475,-5
366,985,-2
372,225,-6
619,83,-12
619,656,-2
910,635,-1
17,26,-16
17,40,-16
17,53,-20
17,80,-15
17,113,-22
17,160,-14
17,240,-12
17,244,-12
17,856,-12
42,203,-5
42,315,-6
42,331,-6
42,665,-5
42,814,-5
54,84,-21
54,141,-22
54,142,-20
54,261,-17
54,277,-22
54,352,-16
54,353,-16
54,364,-18
54,382,-16
54,411,-17
54,459,-17
54,675,-16
54,692,-16
54,836,-16
54,909,-16
74,146,-9
74,284,-3
74,574,-3
76,75,-21
76,104,-19
76,180,-17
76,181,-11
76,263,-12
76,293,-14
76,584,-10
76,793,-10
76,810,-10
76,823,-10
76,955,-10
153,59,-15
153,222,-6
153,595,-5
153,807,-3
168,104,-14
168,253,-7
168,387,-6
168,397,-8
168,532,-5
205,737,-1
215,51,-4
215,485,-2
215,642,-3
232,193,-6
232,428,-5
232,510,-5
232,697,-7
232,788,-5
232,943,-5
264,92,-8
264,295,-5
264,774,-3
264,874,-5
329,368,-5
329,552,-4
329,604,-3
350,135,-10
350,692,-1
427,214,-1
555,298,-2
589,27,-25
686,573,-2
767,346,-5
830,680,-1
855,498,-7
59,208,-16
59,459,-13
59,488,-12
59,499,-12
59,582,-12
59,663,-12
59,857,-13
59,996,-12
69,822,-2
78,27,-27
78,177,-3
78,346,-6
109,103,-8
109,426,-5
109,444,-5
109,474,-5
109,594,-5
109,979,-5
115,236,-10
115,339,-8
115,469,-7
115,609,-7
115,724,-7
115,987,-7
120,53,-15
120,367,-7
120,568,-9
120,646,-10
120,789,-7
120,821,-7
120,825,-7
120,834,-7
170,193,-7
170,351,-7
170,728,-6
170,776,-6
229,202,-10
229,327,-6
229,649,-5
229,762,-5
229,771,-5
229,958,-5
311,47,-21
311,336,-3
311,451,-2
315,365,-2
416,146,-6
603,154,-6
858,498,-7
882,868,-1
973,586,-4
975,397,-3
31,32,-40
31,81,-20
31,135,-25
31,202,-21
31,212,-19
31,244,-16
31,471,-16
31,505,-17
31,562,-17
31,684,-16
31,696,-16
31,905,-16
73,144,-4
73,651,-4
73,875,-5
82,178,-9
82,287,-7
82,792,-6
82,894,-6
82,934,-6
133,293,-13
133,328,-10
133,334,-10
133,353,-9
133,455,-11
133,535,-13
133,553,-9
133,794,-10
133,927,-9
191,791,-2
191,964,-2
277,354,-8
277,566,-7
277,596,-6
277,601,-8
277,704,-6
277,940,-6
334,479,-2
452,738,-1
550,861,-3
26,234,-7
26,457,-4
37,55,-27
37,64,-14
37,90,-18
37,116,-22
37,239,-14
37,250,-15
37,349,-16
37,547,-14
37,699,-14
37,722,-15
37,731,-14
37,742,-15
37,949,-14
292,47,-21
292,527,-2
338,574,-2
438,113,-10
445,256,-3
449,403,-2
456,313,-2
40,358,-4
40,471,-4
40,590,-4
63,122,-8
63,181,-9
63,414,-8
63,434,-10
63,665,-8
63,691,-9
63,766,-8
63,920,-8
225,486,-7
225,579,-6
225,709,-6
225,780,-6
359,906,-3
359,946,-2
411,540,-1
442,641,-3
683,535,-4
878,843,-1
52,402,-3
52,874,-5
52,898,-3
83,144,-10
83,275,-10
83,322,-10
83,375,-10
83,400,-13
83,480,-15
83,850,-10
83,977,-10
194,429,-7
194,571,-5
194,876,-5
194,924,-5
324,216,-5
473,523,-1
520,55,-13
753,498,-7
71,165,-3
71,219,-6
71,240,-3
145,342,-4
145,805,-2
171,680,-3
171,914,-2
234,443,-5
234,511,-4
234,643,-4
287,332,-3
429,769,-2
429,950,-2
496,584,-1
32,75,-35
32,108,-25
32,124,-25
32,154,-30
32,173,-25
32,199,-26
32,212,-27
32,230,-28
32,300,-24
32,404,-25
32,437,-24
32,484,-26
32,489,-25
32,498,-31
32,499,-24
32,513,-24
32,557,-24
32,610,-24
32,672,-24
32,735,-24
32,837,-24
32,870,-24
32,880,-24
35,27,-35
35,129,-13
35,183,-15
35,233,-10
35,278,-18
35,346,-14
35,404,-11
35,408,-11
47,49,-22
47,89,-26
47,160,-21
47,203,-19
47,207,-23
47,281,-19
47,318,-19
47,340,-21
47,394,-21
47,461,-20
47,573,-21
47,689,-19
47,859,-19
47,955,-19
53,97,-10
53,102,-11
53,598,-9
53,627,-9
53,645,-8
53,875,-9
53,974,-8
125,272,-1
135,151,-12
135,210,-16
135,410,-10
135,546,-9
135,551,-9
135,729,-9
135,877,-9
135,907,-9
142,412,-4
142,489,-5
142,638,-5
142,915,-4
182,154,-6
361,346,-6
361,569,-2
391,289,-5
423,84,-6
618,339,-2
618,730,-1
629,166,-4
629,751,-2
629,941,-2
707,129,-4
707,929,-1
721,991,-1
781,812,-1
883,263,-2
173,741,-2
176,317,-7
176,439,-4
176,579,-3
266,252,-13
266,316,-9
266,360,-10
266,379,-9
266,735,-9
266,769,-9
266,862,-9
266,928,-9
266,974,-9
746,327,-1
121,134,-12
121,236,-9
121,271,-7
121,306,-7
121,506,-7
166,652,-4
174,104,-9
313,538,-2
344,27,-27
344,529,-2
344,865,-3
868,601,-3
80,27,-28
80,108,-4
80,290,-4
80,966,-3
113,27,-35
113,149,-11
113,151,-13
113,200,-10
113,252,-14
113,358,-10
113,364,-12
113,809,-10
113,827,-11
160,690,-3
160,770,-2
856,400,-3
44,102,-4
91,101,-10
91,152,-10
91,241,-7
91,273,-10
91,295,-9
91,320,-7
91,368,-9
130,77,-14
130,143,-14
130,354,-6
130,410,-5
130,716,-4
155,175,-9
155,710,-6
155,798,-7
155,889,-6
228,222,-3
282,141,-9
282,478,-3
282,587,-3
282,747,-4
418,243,-4
418,475,-5
418,673,-2
498,593,-10
498,626,-7
498,725,-7
498,754,-7
567,317,-4
601,788,-2
611,465,-4
611,717,-1
662,92,-6
662,871,-1
763,487,-6
763,814,-1
844,495,-3
988,336,-1
138,279,-10
138,431,-11
138,458,-7
138,539,-8
138,617,-8
138,648,-8
138,757,-7
419,317,-4
441,323,-3
515,183,-5
783,192,-3
873,853,-1
952,208,-4
67,55,-15
67,185,-2
67,403,-4
89,103,-10
89,110,-17
89,196,-10
89,270,-9
89,660,-7
89,667,-7
90,426,-4
90,524,-4
90,587,-4
90,807,-4
192,742,-4
237,467,-6
237,482,-5
237,675,-5
237,784,-6
237,833,-5
464,493,-6
464,624,-5
464,757,-4
530,306,-1
34,27,-29
34,235,-6
34,304,-9
201,289,-7
201,961,-2
230,323,-7
230,491,-5
230,627,-5
243,208,-6
243,751,-2
297,75,-11
342,345,-4
342,853,-3
424,104,-9
631,936,-2
777,104,-9
932,593,-3
921,674,-1
497,48,-6
782,641,-3
782,994,-1
972,325,-2
27,48,-30
27,51,-27
27,75,-36
27,137,-25
27,147,-25
27,164,-29
27,263,-27
27,379,-25
27,503,-26
27,513,-25
27,569,-25
27,586,-29
27,810,-25
27,960,-25
55,103,-16
55,128,-16
55,208,-17
55,335,-15
55,340,-15
55,526,-13
55,643,-14
55,657,-13
55,727,-13
55,787,-13
77,81,-14
77,177,-11
77,245,-12
77,276,-10
77,332,-12
77,390,-11
77,659,-10
77,892,-10
77,923,-10
111,75,-14
111,326,-3
111,828,-4
143,162,-16
143,165,-10
143,597,-10
143,652,-12
143,673,-10
143,822,-10
143,965,-10
143,986,-10
270,604,-2
270,700,-2
280,101,-4
280,396,-1
440,84,-5
465,355,-4
465,784,-4
500,132,-5
514,583,-1
521,446,-4
521,624,-3
521,708,-2
528,919,-1
534,141,-7
534,846,-1
580,484,-2
598,677,-1
992,159,-3
199,674,-3
199,713,-2
48,97,-7
48,510,-5
51,701,-4
75,188,-12
75,190,-12
75,374,-11
75,378,-12
75,432,-13
75,478,-11
75,927,-11
75,938,-11
147,101,-3
164,273,-7
164,425,-6
164,540,-4
164,669,-4
263,565,-3
503,487,-6
503,729,-1
586,210,-11
586,681,-5
586,872,-4
586,970,-4
124,816,-1
190,987,-1
393,186,-3
393,694,-2
711,541,-2
895,304,-5
948,861,-2
998,874,-2
335,394,-4
335,894,-2
235,468,-2
235,494,-2
903,840,-1
81,231,-5
81,383,-5
202,146,-11
202,403,-7
202,575,-5
202,737,-5
212,238,-5
212,483,-3
212,648,-4
505,820,-1
562,340,-3
562,945,-1
696,642,-1
154,466,-8
154,599,-6
154,909,-6
484,806,-2
489,935,-1
557,278,-8
672,351,-1
880,493,-2
210,328,-8
210,448,-7
210,595,-9
210,871,-7
210,971,-7
600,383,-1
650,480,-5
304,141,-11
304,745,-5
304,947,-5
304,971,-5
129,97,-5
129,398,-5
129,507,-4
183,227,-6
183,356,-5
183,605,-6
183,787,-5
278,383,-9
278,541,-10
278,575,-8
278,661,-8
278,679,-8
278,828,-9
278,935,-8
346,592,-4
346,772,-4
408,454,-1
162,291,-6
162,355,-7
162,519,-6
162,764,-6
162,786,-6
162,835,-6
180,200,-7
180,238,-9
180,308,-8
180,430,-8
180,466,-9
180,472,-7
180,660,-7
283,407,-5
539,740,-1
116,169,-8
116,271,-9
116,314,-12
116,485,-8
116,605,-9
116,740,-8
116,879,-8
116,956,-8
250,546,-1
349,780,-2
349,981,-2
722,407,-5
722,850,-1
731,691,-1
742,823,-1
92,134,-11
92,803,-5
132,84,-10
132,705,-6
132,827,-6
132,897,-5
132,933,-5
189,307,-4
189,385,-4
189,864,-3
664,432,-2
84,128,-8
84,840,-6
126,97,-4
126,305,-3
126,551,-2
216,231,-6
216,508,-9
216,516,-6
216,738,-5
249,222,-4
249,481,-1
269,467,-5
269,620,-4
269,836,-4
461,495,-4
922,430,-1
385,939,-1
331,343,-1
752,364,-3
752,808,-1
102,167,-3
102,188,-4
102,470,-3
49,227,-4
49,685,-3
568,591,-2
568,968,-2
146,253,-8
146,840,-7
146,939,-6
146,997,-6
395,773,-2
395,857,-3
207,298,-6
207,415,-5
207,625,-4
340,951,-3
394,889,-2
573,821,-2
859,289,-5
227,415,-2
685,480,-5
701,652,-4
701,758,-2
701,901,-2
402,178,-3
874,996,-2
898,398,-2
627,712,-1
875,888,-1
141,204,-9
141,339,-7
141,848,-6
261,826,-1
364,993,-2
382,208,-4
459,518,-1
103,241,-3
103,325,-5
128,479,-4
128,978,-3
128,993,-3
208,213,-6
643,959,-1
657,595,-2
727,421,-2
196,204,-6
196,298,-5
196,325,-5
413,110,-12
413,494,-2
413,708,-2
433,644,-3
433,661,-2
525,378,-1
747,930,-1
857,929,-1
181,700,-1
434,314,-6
434,591,-2
434,640,-2
920,646,-3
644,938,-1
185,110,-10
403,961,-2
341,231,-2
341,706,-1
407,421,-6
407,715,-4
407,943,-4
152,219,-6
152,272,-3
152,345,-5
186,110,-12
186,656,-2
219,371,-4
219,571,-3
219,967,-3
95,101,-7
95,453,-5
95,904,-4
104,148,-12
104,178,-12
104,356,-9
104,798,-10
104,906,-10
565,697,-3
779,425,-2
284,175,-3
188,713,-1
432,314,-6
432,749,-2
293,348,-4
293,389,-4
293,468,-4
293,892,-4
793,480,-5
177,819,-1
245,477,-2
332,386,-2
390,273,-4
390,890,-2
659,400,-3
290,703,-1
966,741,-1
178,448,-3
178,876,-3
934,289,-5
400,676,-3
480,811,-6
480,981,-5
289,676,-5
860,652,-3
860,969,-1
902,460,-3
980,906,-1
308,829,-1
486,745,-1
110,323,-13
110,370,-15
110,398,-12
110,482,-10
110,487,-15
110,529,-10
110,541,-12
507,712,-1
101,256,-6
273,470,-3
273,495,-6
295,723,-2
368,518,-2
368,558,-3
134,193,-7
134,535,-10
134,668,-6
134,794,-7
134,914,-6
517,460,-3
698,213,-2
904,467,-1
305,388,-1
801,516,-1
954,890,-1
217,159,-4
217,596,-1
256,460,-6
256,976,-3
325,487,-7
148,159,-6
148,242,-3
148,265,-3
323,891,-3
370,538,-5
370,681,-6
370,811,-6
370,967,-5
398,642,-3
487,542,-6
487,625,-5
487,901,-5
541,808,-2
828,994,-1
149,849,-1
151,455,-5
151,561,-3
252,646,-7
252,678,-4
252,802,-4
827,982,-1
159,532,-3
236,817,-3
236,995,-3
314,965,-4
605,733,-1
879,360,-1
956,552,-1
736,466,-2
213,733,-2
367,345,-2
646,985,-3
816,681,-1
354,718,-2
354,761,-2
410,504,-4
443,472,-2
443,919,-2
705,748,-1
933,204,-3
328,508,-5
455,849,-2
535,754,-4
794,819,-1
877,566,-1
279,511,-4
279,527,-3
431,421,-6
431,476,-5
431,635,-5
431,964,-4
617,558,-2
617,786,-1
648,649,-1
647,797,-1
743,204,-3
204,265,-3
638,865,-2
253,316,-2
253,796,-2
997,695,-1
561,476,-1
345,454,-2
595,846,-2
466,750,-2
599,504,-3
175,360,-4
175,959,-3
690,772,-1
764,508,-4
653,773,-1
387,926,-1
397,962,-3
728,641,-2
776,694,-1
317,493,-6
317,677,-4
491,891,-1
695,238,-3
238,771,-2
307,945,-1
298,990,-2
542,799,-2
674,460,-4
483,475,-3
508,694,-5
508,717,-4
508,991,-4
504,851,-3
371,962,-1
697,946,-2
697,984,-2
511,963,-1
687,495,-3
495,703,-3
549,475,-3
951,968,-1
865,936,-2
475,926,-3
811,888,-1
593,622,-3
799,861,-3
