Node1,Node2,Forman-Ricci Curvature
1077,4496,-114
1077,4538,-94
1077,4695,-95
1077,4700,-100
1077,4702,-107
1077,4779,-103
1077,4850,-97
1109,200,-105
1109,203,-107
1109,246,-99
1109,279,-100
1109,309,-83
1109,388,-94
1109,447,-99
1109,611,-88
1109,845,-98
1109,1036,-96
1109,1060,-90
1109,1215,-85
1109,1365,-92
1109,1621,-104
1109,1833,-101
1109,1847,-116
1109,1916,-99
1109,1938,-94
1109,1996,-99
1109,2004,-100
1109,2062,-90
1109,2163,-92
1109,2223,-101
1109,2870,-98
1109,2916,-100
1109,2926,-97
1109,3059,-110
1109,3084,-100
1109,3169,-93
1109,3208,-94
1109,3221,-106
1109,3422,-106
1109,3479,-97
1109,3555,-105
1109,3570,-95
1109,3642,-97
1109,3691,-86
1109,3858,-103
1109,3941,-99
1109,3970,-88
1109,3997,-107
1109,4203,-100
1109,4249,-90
1109,4285,-92
1109,4315,-102
1109,4475,-94
1109,4626,-99
1109,4704,-100
1109,4754,-103
1109,4768,-113
1124,119,-88
1124,203,-108
1124,288,-98
1124,296,-96
1124,345,-103
1124,396,-107
1124,493,-95
1124,509,-95
1124,548,-98
1124,749,-103
1124,938,-91
1124,1049,-94
1124,1240,-98
1124,1311,-96
1124,1356,-89
1124,1361,-99
1124,1436,-105
1124,1510,-84
1124,1532,-104
1124,1577,-88
1124,1832,-101
1124,1838,-90
1124,1857,-103
1124,2061,-90
1124,2085,-96
1124,2101,-105
1124,2162,-107
1124,2292,-94
1124,2482,-101
1124,2643,-104
1124,2706,-97
1124,2712,-111
1124,2991,-122
1124,2992,-99
1124,3039,-94
1124,3458,-108
1124,3748,-115
1124,3789,-100
1124,4020,-99
1124,4086,-101
1124,4106,-109
1124,4179,-98
1124,4493,-104
1124,4506,-92
1124,4529,-95
1124,4595,-84
1124,4610,-111
1124,4743,-106
1124,4775,-108
1124,4794,-108
1124,4984,-102
1149,62,-98
1149,112,-101
1149,135,-123
1149,310,-108
1149,442,-105
1149,488,-104
1149,528,-99
1149,634,-108
1149,691,-115
1149,957,-111
1149,1122,-112
1149,1188,-103
1149,1191,-103
1149,1192,-101
1149,1234,-108
1149,1256,-114
1149,1448,-99
1149,1476,-94
1149,1539,-102
1149,1603,-101
1149,1668,-101
1149,1702,-104
1149,1734,-104
1149,1963,-104
1149,1965,-112
1149,1979,-109
1149,2073,-116
1149,2188,-108
1149,2230,-95
1149,2339,-109
1149,2453,-105
1149,2464,-93
1149,2467,-103
1149,2474,-106
1149,2547,-107
1149,2616,-99
1149,2862,-102
1149,3317,-102
1149,3334,-98
1149,3391,-113
1149,3401,-111
1149,3692,-104
1149,3733,-98
1149,3772,-107
1149,3809,-107
1149,3839,-110
1149,3870,-105
1149,4008,-108
1149,4144,-96
1149,4151,-111
1149,4473,-97
1149,4499,-103
1149,4648,-101
1149,4688,-107
1149,4735,-101
1149,4750,-102
1149,4845,-95
1295,114,-107
1295,517,-108
1295,610,-98
1295,787,-103
1295,805,-110
1295,840,-99
1295,850,-110
1295,977,-98
1295,1005,-111
1295,1159,-112
1295,1361,-100
1295,1447,-102
1295,1485,-103
1295,1496,-101
1295,1521,-103
1295,1572,-97
1295,1595,-101
1295,1780,-94
1295,1808,-99
1295,1964,-86
1295,2020,-93
1295,2277,-98
1295,2822,-99
1295,2972,-97
1295,2992,-100
1295,3042,-103
1295,3109,-96
1295,3193,-92
1295,3258,-99
1295,3311,-118
1295,3315,-95
1295,3324,-101
1295,3906,-107
1295,3909,-103
1295,3964,-92
1295,3986,-97
1295,4004,-84
1295,4012,-104
1295,4202,-105
1295,4207,-86
1295,4258,-93
1295,4357,-102
1295,4408,-91
1295,4632,-90
1295,4634,-87
1295,4671,-108
1295,4703,-101
1295,4763,-100
1295,4815,-106
1295,4839,-107
1295,4887,-103
1295,4912,-100
1587,144,-103
1587,157,-102
1587,193,-92
1587,529,-105
1587,535,-105
1587,581,-92
1587,598,-92
1587,685,-91
1587,736,-94
1587,776,-105
1587,1008,-116
1587,1170,-95
1587,1274,-97
1587,1275,-97
1587,1535,-103
1587,1560,-94
1587,1870,-107
1587,1890,-99
1587,1899,-99
1587,1919,-88
1587,1943,-100
1587,1993,-98
1587,2014,-86
1587,2021,-99
1587,2068,-100
1587,2160,-111
1587,2299,-106
1587,2316,-83
1587,2439,-98
1587,2463,-92
1587,2717,-96
1587,2877,-96
1587,3014,-92
1587,3063,-92
1587,3473,-108
1587,3490,-93
1587,3693,-102
1587,3785,-91
1587,3787,-102
1587,4023,-103
1587,4049,-104
1587,4179,-97
1587,4215,-95
1587,4309,-98
1587,4505,-95
1587,4526,-90
1587,4557,-92
1587,4569,-94
1587,4661,-83
1587,4796,-104
1621,41,-104
1621,95,-97
1621,125,-93
1621,137,-103
1621,139,-103
1621,199,-106
1621,206,-112
1621,242,-114
1621,275,-105
1621,470,-94
1621,549,-122
1621,593,-108
1621,662,-98
1621,663,-90
1621,728,-102
1621,934,-89
1621,939,-100
1621,958,-105
1621,974,-120
1621,990,-97
1621,1002,-109
1621,1153,-98
1621,1190,-107
1621,1192,-100
1621,1245,-104
1621,1252,-124
1621,1299,-99
1621,1335,-102
1621,1376,-109
1621,1526,-92
1621,1796,-112
1621,1949,-96
1621,2067,-113
1621,2418,-110
1621,2434,-108
1621,2505,-105
1621,2530,-107
1621,2531,-90
1621,2998,-126
1621,3069,-104
1621,3276,-111
1621,3385,-101
1621,3548,-111
1621,3848,-104
1621,3903,-106
1621,3983,-105
1621,4116,-109
1621,4288,-110
1621,4315,-108
1621,4471,-103
1621,4512,-106
1621,4535,-115
1621,4631,-100
1621,4688,-106
1621,4867,-105
1636,8,-92
1636,59,-91
1636,164,-98
1636,258,-92
1636,327,-102
1636,335,-97
1636,531,-92
1636,544,-98
1636,614,-104
1636,625,-99
1636,631,-97
1636,792,-102
1636,829,-94
1636,850,-107
1636,905,-87
1636,935,-102
1636,1008,-115
1636,1160,-105
1636,1233,-91
1636,1265,-108
1636,1348,-103
1636,1476,-86
1636,1570,-102
1636,1691,-86
1636,1920,-98
1636,2173,-91
1636,2186,-98
1636,2213,-97
1636,2239,-93
1636,2561,-101
1636,2712,-109
1636,2726,-104
1636,2840,-101
1636,3207,-102
1636,3229,-96
1636,3273,-99
1636,3348,-97
1636,3568,-103
1636,3608,-90
1636,3643,-95
1636,3660,-93
1636,3808,-97
1636,3977,-118
1636,4275,-98
1636,4401,-92
1636,4643,-101
1636,4759,-98
1636,4797,-89
1636,4861,-96
1684,2,-103
1684,3,-106
1684,24,-101
1684,39,-106
1684,190,-105
1684,245,-109
1684,342,-99
1684,355,-116
1684,393,-104
1684,403,-108
1684,554,-106
1684,621,-110
1684,697,-108
1684,735,-96
1684,773,-100
1684,871,-115
1684,884,-114
1684,908,-93
1684,1040,-104
1684,1069,-97
1684,1127,-109
1684,1392,-100
1684,1423,-101
1684,1694,-93
1684,1737,-109
1684,1819,-98
1684,1940,-113
1684,2054,-95
1684,2103,-108
1684,2156,-91
1684,2182,-103
1684,2237,-96
1684,2259,-113
1684,2400,-104
1684,2653,-106
1684,2784,-101
1684,2982,-111
1684,3049,-104
1684,3053,-87
1684,3058,-99
1684,3234,-110
1684,3316,-91
1684,3320,-114
1684,3554,-113
1684,3641,-107
1684,3754,-102
1684,4145,-106
1684,4152,-103
1684,4193,-110
1684,4323,-105
1684,4485,-111
1684,4547,-108
1684,4663,-105
1684,4784,-105
1684,4872,-95
1684,4969,-98
1741,111,-95
1741,163,-95
1741,250,-94
1741,259,-97
1741,341,-108
1741,374,-105
1741,416,-93
1741,830,-107
1741,836,-102
1741,845,-98
1741,920,-101
1741,1004,-110
1741,1014,-101
1741,1031,-93
1741,1105,-90
1741,1264,-105
1741,1279,-104
1741,1399,-100
1741,1400,-95
1741,1423,-95
1741,1491,-96
1741,1528,-99
1741,1597,-103
1741,1708,-101
1741,1935,-97
1741,1951,-89
1741,2058,-97
1741,2104,-94
1741,2106,-97
1741,2127,-104
1741,2168,-90
1741,2329,-94
1741,2566,-91
1741,2626,-89
1741,2835,-93
1741,3010,-90
1741,3053,-81
1741,3139,-97
1741,3264,-110
1741,3398,-98
1741,3469,-97
1741,3543,-96
1741,3661,-117
1741,3685,-96
1741,4316,-106
1741,4365,-102
1741,4497,-103
1741,4563,-89
1741,4729,-97
1741,4921,-116
2083,21,-76
2083,92,-85
2083,272,-86
2083,315,-91
2083,344,-93
2083,716,-96
2083,743,-84
2083,754,-78
2083,794,-86
2083,925,-94
2083,977,-87
2083,1004,-101
2083,1090,-92
2083,1130,-81
2083,1168,-91
2083,1426,-78
2083,1988,-75
2083,2074,-89
2083,2226,-92
2083,2412,-90
2083,2502,-96
2083,2560,-89
2083,2565,-90
2083,2809,-85
2083,2948,-87
2083,2957,-86
2083,3007,-83
2083,3162,-87
2083,3503,-86
2083,3561,-101
2083,3740,-88
2083,4292,-96
2083,4486,-81
2083,4506,-82
2083,4613,-104
2083,4726,-82
2083,4745,-81
2083,4790,-88
2083,4871,-83
2083,4942,-91
2083,4953,-93
2084,418,-99
2084,466,-94
2084,1076,-100
2084,1090,-102
2084,1374,-101
2084,1449,-91
2084,1483,-94
2084,1485,-102
2084,1602,-93
2084,1617,-111
2084,1620,-96
2084,1648,-100
2084,1830,-109
2084,1842,-103
2084,1871,-103
2084,1918,-91
2084,2044,-99
2084,2065,-96
2084,2124,-100
2084,2143,-105
2084,2457,-104
2084,2478,-100
2084,2600,-90
2084,2743,-105
2084,2846,-84
2084,2955,-101
2084,3262,-85
2084,3328,-101
2084,3415,-98
2084,3467,-96
2084,3474,-88
2084,3475,-99
2084,3529,-100
2084,3668,-105
2084,3771,-83
2084,3845,-106
2084,3932,-107
2084,3997,-108
2084,4172,-96
2084,4271,-104
2084,4302,-101
2084,4385,-101
2084,4518,-99
2084,4545,-108
2084,4631,-95
2084,4775,-108
2084,4855,-97
2084,4916,-104
2084,4950,-101
2084,4966,-96
2084,4991,-104
2112,52,-91
2112,144,-112
2112,149,-97
2112,157,-111
2112,165,-114
2112,174,-108
2112,200,-114
2112,220,-111
2112,221,-91
2112,224,-99
2112,323,-114
2112,484,-104
2112,573,-94
2112,694,-122
2112,700,-107
2112,725,-102
2112,758,-119
2112,793,-111
2112,904,-107
2112,961,-105
2112,1045,-110
2112,1094,-110
2112,1137,-111
2112,1197,-102
2112,1229,-106
2112,1285,-101
2112,1679,-105
2112,1831,-98
2112,1843,-109
2112,2028,-112
2112,2249,-111
2112,2456,-119
2112,2475,-104
2112,2491,-100
2112,2646,-102
2112,2973,-103
2112,2999,-106
2112,3039,-102
2112,3222,-98
2112,3297,-123
2112,3344,-116
2112,3425,-101
2112,3457,-102
2112,3464,-109
2112,3472,-112
2112,3528,-115
2112,3597,-111
2112,3745,-113
2112,3765,-108
2112,3786,-114
2112,3877,-97
2112,4187,-105
2112,4215,-104
2112,4222,-107
2112,4286,-102
2112,4319,-105
2112,4647,-101
2112,4789,-112
2112,4899,-114
2249,166,-108
2249,175,-104
2249,185,-105
2249,360,-105
2249,571,-95
2249,664,-114
2249,724,-100
2249,773,-98
2249,821,-114
2249,994,-109
2249,1096,-94
2249,1179,-102
2249,1197,-97
2249,1350,-105
2249,1491,-100
2249,1504,-95
2249,1578,-94
2249,1649,-108
2249,1716,-90
2249,1803,-102
2249,1896,-95
2249,1950,-106
2249,1985,-105
2249,1996,-103
2249,2284,-91
2249,2320,-97
2249,2426,-102
2249,2432,-96
2249,2724,-100
2249,2744,-109
2249,2851,-99
2249,2874,-115
2249,3029,-107
2249,3076,-104
2249,3414,-99
2249,3596,-102
2249,3597,-106
2249,3620,-96
2249,3689,-98
2249,3779,-104
2249,3872,-104
2249,3917,-103
2249,4073,-108
2249,4193,-108
2249,4270,-110
2249,4292,-109
2249,4315,-106
2249,4395,-92
2249,4496,-112
2249,4523,-89
2249,4598,-92
2249,4688,-104
2249,4939,-103
2443,14,-99
2443,90,-111
2443,130,-115
2443,154,-111
2443,301,-114
2443,362,-109
2443,449,-101
2443,656,-100
2443,673,-103
2443,787,-108
2443,980,-100
2443,984,-104
2443,1037,-97
2443,1079,-96
2443,1289,-106
2443,1330,-113
2443,1358,-95
2443,1671,-112
2443,1672,-110
2443,1675,-109
2443,1738,-109
2443,1873,-106
2443,2064,-102
2443,2203,-109
2443,2269,-102
2443,2342,-110
2443,2360,-106
2443,2437,-114
2443,2540,-99
2443,2573,-107
2443,2630,-110
2443,2692,-106
2443,2705,-98
2443,2709,-103
2443,2738,-104
2443,3061,-100
2443,3095,-107
2443,3173,-119
2443,3276,-112
2443,3359,-104
2443,3475,-105
2443,3580,-108
2443,3610,-107
2443,3771,-89
2443,3809,-107
2443,4037,-115
2443,4085,-118
2443,4132,-100
2443,4278,-104
2443,4302,-107
2443,4347,-115
2443,4464,-114
2443,4509,-108
2443,4639,-106
2443,4647,-99
2443,4930,-105
2443,4984,-108
2634,51,-108
2634,74,-111
2634,85,-108
2634,101,-102
2634,145,-110
2634,191,-109
2634,195,-117
2634,234,-111
2634,530,-116
2634,680,-97
2634,721,-110
2634,814,-101
2634,961,-106
2634,992,-114
2634,1011,-108
2634,1243,-107
2634,1280,-107
2634,1570,-113
2634,1824,-120
2634,1932,-109
2634,2057,-101
2634,2060,-108
2634,2079,-99
2634,2135,-105
2634,2202,-99
2634,2453,-108
2634,2463,-102
2634,2532,-111
2634,2655,-99
2634,2733,-110
2634,2835,-103
2634,2955,-110
2634,2969,-121
2634,3017,-109
2634,3124,-107
2634,3217,-126
2634,3440,-102
2634,3479,-107
2634,3483,-107
2634,3580,-111
2634,3680,-103
2634,3740,-107
2634,4078,-118
2634,4085,-121
2634,4116,-113
2634,4212,-103
2634,4331,-110
2634,4378,-99
2634,4431,-98
2634,4469,-92
2634,4476,-106
2634,4514,-98
2634,4522,-108
2634,4554,-99
2634,4678,-89
2634,4697,-95
2634,4759,-109
2634,4921,-126
2634,4948,-110
2634,4968,-111
2823,131,-97
2823,226,-98
2823,306,-82
2823,549,-107
2823,598,-83
2823,670,-93
2823,869,-82
2823,967,-84
2823,982,-102
2823,987,-96
2823,1106,-94
2823,1121,-89
2823,1259,-82
2823,1292,-93
2823,1302,-81
2823,1476,-78
2823,1567,-95
2823,1640,-75
2823,1711,-95
2823,1836,-93
2823,2072,-86
2823,2123,-92
2823,2213,-89
2823,2448,-78
2823,2472,-90
2823,2584,-92
2823,3271,-98
2823,3344,-98
2823,3794,-82
2823,3849,-87
2823,3873,-88
2823,3878,-91
2823,3980,-83
2823,4018,-76
2823,4032,-89
2823,4111,-84
2823,4238,-93
2823,4332,-90
2823,4380,-103
2823,4589,-89
2823,4802,-96
2836,126,-87
2836,251,-90
2836,583,-83
2836,607,-86
2836,630,-78
2836,962,-93
2836,1059,-91
2836,1288,-82
2836,1349,-83
2836,1522,-100
2836,1609,-92
2836,1625,-89
2836,1829,-82
2836,1841,-92
2836,1928,-86
2836,2207,-97
2836,2294,-90
2836,2441,-95
2836,2570,-93
2836,2579,-90
2836,2593,-94
2836,2736,-87
2836,2835,-83
2836,2929,-78
2836,3005,-87
2836,3093,-72
2836,3132,-96
2836,3192,-89
2836,3220,-85
2836,3246,-89
2836,3402,-92
2836,3531,-88
2836,3632,-93
2836,4007,-96
2836,4025,-93
2836,4362,-89
2836,4622,-75
2836,4628,-93
2836,4709,-86
2836,4857,-88
2837,142,-100
2837,162,-98
2837,337,-83
2837,350,-108
2837,434,-89
2837,565,-98
2837,665,-85
2837,772,-86
2837,780,-106
2837,928,-99
2837,937,-103
2837,1042,-98
2837,1131,-81
2837,1262,-89
2837,1323,-91
2837,1339,-85
2837,1489,-91
2837,1686,-93
2837,1817,-96
2837,1825,-90
2837,1862,-96
2837,1892,-91
2837,1923,-85
2837,1982,-93
2837,2002,-82
2837,2014,-81
2837,2100,-86
2837,2186,-94
2837,2209,-94
2837,2266,-93
2837,2493,-104
2837,2500,-90
2837,2765,-107
2837,3001,-103
2837,3249,-103
2837,3264,-105
2837,3268,-98
2837,3549,-93
2837,3832,-85
2837,4240,-100
2837,4329,-104
2837,4401,-88
2837,4406,-100
2837,4505,-90
2837,4889,-94
2858,549,-111
2858,557,-80
2858,875,-91
2858,1007,-87
2858,1033,-89
2858,1088,-102
2858,1133,-96
2858,1308,-88
2858,1350,-96
2858,1433,-99
2858,1454,-92
2858,1491,-91
2858,1688,-78
2858,1823,-86
2858,1934,-83
2858,2011,-88
2858,2048,-104
2858,2258,-93
2858,2266,-93
2858,2356,-93
2858,2388,-103
2858,2464,-81
2858,2512,-93
2858,2545,-88
2858,2587,-93
2858,2616,-87
2858,2628,-98
2858,2976,-90
2858,3173,-107
2858,3181,-95
2858,3186,-94
2858,3272,-95
2858,3431,-94
2858,3582,-98
2858,3669,-94
2858,3780,-99
2858,3833,-102
2858,3916,-81
2858,3979,-82
2858,4084,-96
2858,4114,-96
2858,4145,-95
2858,4419,-96
2858,4508,-101
2858,4641,-97
2894,140,-93
2894,272,-86
2894,317,-93
2894,488,-88
2894,522,-98
2894,572,-92
2894,992,-95
2894,1138,-85
2894,1175,-85
2894,1467,-85
2894,1677,-83
2894,1907,-88
2894,2171,-84
2894,2227,-93
2894,2283,-85
2894,2379,-80
2894,2380,-96
2894,2666,-85
2894,2770,-98
2894,2875,-97
2894,3042,-92
2894,3301,-88
2894,3344,-98
2894,3452,-86
2894,3796,-97
2894,3827,-79
2894,4052,-91
2894,4157,-78
2894,4375,-92
2894,4419,-92
2894,4427,-88
2894,4433,-103
2894,4521,-93
2894,4540,-83
2894,4543,-81
2894,4580,-96
2894,4609,-92
2894,4618,-81
2894,4658,-85
2894,4721,-113
2894,4745,-81
3112,60,-99
3112,170,-85
3112,220,-102
3112,285,-97
3112,379,-97
3112,456,-105
3112,522,-107
3112,727,-96
3112,758,-110
3112,817,-110
3112,847,-103
3112,849,-104
3112,959,-104
3112,1071,-102
3112,1113,-102
3112,1275,-97
3112,1278,-91
3112,1510,-83
3112,1515,-95
3112,1671,-105
3112,1842,-102
3112,1859,-99
3112,2260,-104
3112,2297,-94
3112,2319,-89
3112,2417,-87
3112,2627,-114
3112,2689,-101
3112,2695,-90
3112,2906,-101
3112,3218,-97
3112,3280,-99
3112,3320,-108
3112,3555,-105
3112,3598,-88
3112,3715,-96
3112,3768,-113
3112,3822,-99
3112,4114,-101
3112,4129,-94
3112,4199,-97
3112,4342,-95
3112,4468,-101
3112,4581,-102
3112,4626,-99
3112,4700,-94
3112,4797,-90
3112,4917,-103
3112,4936,-101
3112,4987,-99
3308,262,-77
3308,330,-84
3308,674,-95
3308,783,-93
3308,797,-85
3308,867,-90
3308,908,-72
3308,942,-84
3308,1236,-98
3308,1257,-80
3308,1332,-83
3308,1399,-85
3308,1405,-88
3308,1411,-86
3308,1878,-88
3308,2144,-76
3308,2320,-78
3308,2561,-87
3308,2829,-83
3308,3047,-81
3308,3115,-75
3308,3175,-82
3308,3218,-82
3308,3349,-87
3308,3370,-87
3308,3373,-76
3308,3591,-84
3308,3693,-87
3308,3926,-75
3308,3979,-72
3308,4055,-77
3308,4126,-75
3308,4269,-83
3308,4484,-89
3308,4580,-90
3404,131,-106
3404,142,-105
3404,215,-93
3404,282,-98
3404,311,-104
3404,345,-102
3404,372,-103
3404,429,-88
3404,589,-110
3404,597,-116
3404,612,-86
3404,646,-95
3404,929,-95
3404,1046,-99
3404,1272,-95
3404,1299,-93
3404,1537,-113
3404,1608,-94
3404,1657,-95
3404,1687,-102
3404,1689,-93
3404,1734,-97
3404,1850,-94
3404,1918,-90
3404,1937,-103
3404,2028,-103
3404,2073,-109
3404,2162,-106
3404,2186,-99
3404,2277,-96
3404,2417,-87
3404,2519,-96
3404,2536,-107
3404,2585,-91
3404,2748,-97
3404,2760,-93
3404,2762,-91
3404,2778,-85
