Node1,Node2,Bakry-Émery Curvature
1,1606,-14.5
1,1743,-13.0
1,2000,-14.5
1,2452,-13.0
1,2669,-14.0
1,2828,-14.0
1,3317,-13.0
1,3475,-13.0
1,3870,-13.0
1,3979,-13.0
1,4243,-13.0
1,4365,-13.0
1,4620,-13.0
1,4722,-13.0
1,4998,-13.0
2,15,-83.0
2,18,-59.0
2,22,-35.5
2,23,-35.0
2,35,-39.5
2,69,-40.0
2,93,-27.0
2,157,-28.5
2,261,-29.0
2,286,-30.0
2,300,-25.0
2,373,-32.5
2,375,-28.5
2,385,-28.5
2,390,-29.0
2,467,-27.5
2,497,-26.0
2,629,-25.5
2,746,-27.0
2,840,-26.0
2,908,-26.0
2,932,-25.5
2,950,-28.5
2,988,-27.5
2,1149,-28.0
2,1283,-27.5
2,1382,-28.0
2,1540,-26.0
2,1586,-26.0
2,1599,-25.0
2,1722,-25.0
2,1727,-26.0
2,2148,-24.5
2,2328,-24.5
2,2355,-24.5
2,2621,-25.5
2,2660,-24.5
2,2935,-26.0
2,2940,-24.5
2,3098,-25.5
2,3241,-25.5
2,3526,-25.0
2,3545,-26.0
2,3640,-24.5
2,3737,-24.5
2,3835,-25.0
2,3843,-24.5
2,3850,-24.5
2,3911,-24.5
2,4623,-24.5
3,5,-271.5
3,6,-210.0
3,8,-257.5
3,10,-182.5
3,11,-156.5
3,13,-194.5
3,14,-201.5
3,17,-181.5
3,19,-204.0
3,20,-173.5
3,23,-155.0
3,24,-208.0
3,26,-195.0
3,28,-149.0
3,29,-205.5
3,38,-159.0
3,41,-163.0
3,43,-170.5
3,45,-185.0
3,46,-163.0
3,50,-151.5
3,54,-150.5
3,55,-154.0
3,59,-160.5
3,63,-162.5
3,68,-153.0
3,70,-163.0
3,73,-152.0
3,74,-166.5
3,75,-152.5
3,77,-158.5
3,84,-155.0
3,86,-150.5
3,87,-156.0
3,91,-162.5
3,93,-147.0
3,102,-155.5
3,103,-158.0
3,110,-149.0
3,117,-153.0
3,123,-150.5
3,125,-154.5
3,135,-156.0
3,138,-152.5
3,139,-153.0
3,151,-148.5
3,152,-148.0
3,172,-171.0
3,179,-154.5
3,182,-151.5
3,210,-153.5
3,211,-158.5
3,216,-152.5
3,221,-164.0
3,223,-147.5
3,229,-153.0
3,232,-145.0
3,234,-149.5
3,239,-151.0
3,245,-151.0
3,257,-147.0
3,259,-148.0
3,262,-155.0
3,266,-153.0
3,269,-150.0
3,288,-147.5
3,297,-150.0
3,320,-149.5
3,327,-148.0
3,336,-146.5
3,337,-149.0
3,339,-148.5
3,343,-150.0
3,351,-151.0
3,356,-151.0
3,357,-153.5
3,368,-153.0
3,371,-152.5
3,394,-148.5
3,401,-148.0
3,451,-148.5
3,469,-151.5
3,480,-146.0
3,485,-152.0
3,492,-146.0
3,495,-149.0
3,513,-152.5
3,522,-147.0
3,535,-145.5
3,548,-148.5
3,555,-145.5
3,569,-148.0
3,589,-148.0
3,597,-146.5
3,615,-145.0
3,631,-147.5
3,638,-147.5
3,640,-145.5
3,659,-148.5
3,662,-149.0
3,676,-153.0
3,679,-150.5
3,681,-150.0
3,682,-146.0
3,691,-150.0
3,717,-146.0
3,728,-151.5
3,730,-147.5
3,747,-145.0
3,749,-150.0
3,761,-145.5
3,768,-146.5
3,772,-147.5
3,777,-148.0
3,779,-145.5
3,797,-149.5
3,816,-146.0
3,819,-147.0
3,827,-146.0
3,829,-145.5
3,837,-146.5
3,861,-145.5
3,866,-149.5
3,888,-146.5
3,897,-148.5
3,902,-148.0
3,934,-148.0
3,936,-144.5
3,945,-146.5
3,980,-146.0
3,982,-147.5
3,984,-147.0
3,985,-145.5
3,1002,-146.5
3,1009,-146.5
3,1013,-147.5
3,1044,-145.0
3,1046,-148.5
3,1055,-146.5
3,1091,-145.0
3,1128,-146.5
3,1143,-146.5
3,1158,-145.0
3,1230,-145.0
3,1257,-147.5
3,1313,-147.0
3,1363,-148.0
3,1370,-147.0
3,1377,-145.0
3,1388,-147.5
3,1395,-145.0
3,1407,-146.0
3,1431,-144.5
3,1443,-146.0
3,1449,-146.5
3,1462,-146.0
3,1467,-149.5
3,1473,-146.0
3,1497,-147.0
3,1522,-145.5
3,1549,-146.5
3,1578,-145.0
3,1591,-146.0
3,1599,-145.0
3,1634,-147.0
3,1638,-145.0
3,1691,-146.5
3,1753,-145.5
3,1763,-146.5
3,1773,-144.5
3,1782,-144.5
3,1846,-146.5
3,1852,-144.5
3,1860,-146.0
3,1876,-147.5
3,1878,-147.0
3,1879,-145.0
3,1904,-144.5
3,1934,-145.0
3,2004,-145.0
3,2035,-146.0
3,2055,-145.0
3,2079,-145.5
3,2147,-147.0
3,2170,-145.5
3,2191,-145.5
3,2203,-144.5
3,2219,-146.0
3,2229,-146.0
3,2257,-145.0
3,2288,-146.5
3,2328,-144.5
3,2354,-145.0
3,2399,-145.0
3,2427,-145.5
3,2430,-144.5
3,2441,-144.5
3,2442,-146.0
3,2458,-145.0
3,2471,-144.5
3,2484,-144.5
3,2498,-146.5
3,2501,-145.0
3,2505,-144.5
3,2525,-145.0
3,2562,-145.0
3,2566,-144.5
3,2621,-145.5
3,2663,-146.0
3,2697,-145.5
3,2711,-145.0
3,2712,-146.0
3,2740,-146.5
3,2793,-145.0
3,2799,-145.5
3,2814,-145.0
3,2858,-145.0
3,2875,-145.0
3,2880,-145.0
3,2892,-144.5
3,2894,-145.0
3,2896,-146.0
3,2915,-145.0
3,2944,-144.5
3,2952,-144.5
3,2996,-144.5
3,3034,-146.5
3,3061,-145.5
3,3087,-145.0
3,3113,-144.5
3,3129,-145.0
3,3165,-144.5
3,3174,-144.5
3,3191,-145.0
3,3213,-144.5
3,3259,-145.0
3,3262,-144.5
3,3270,-146.0
3,3288,-144.5
3,3309,-144.5
3,3320,-145.0
3,3323,-145.5
3,3338,-145.5
3,3373,-144.5
3,3466,-145.5
3,3503,-145.0
3,3504,-144.5
3,3561,-145.5
3,3596,-144.5
3,3603,-146.0
3,3659,-145.5
3,3681,-144.5
3,3708,-144.5
3,3711,-145.0
3,3714,-145.0
3,3720,-145.0
3,3733,-146.0
3,3736,-146.0
3,3756,-145.5
3,3799,-145.0
3,3836,-144.5
3,3843,-144.5
3,3905,-144.5
3,4020,-144.5
3,4138,-144.5
3,4146,-144.5
3,4168,-144.5
3,4189,-144.5
3,4203,-144.5
3,4334,-145.0
3,4357,-145.0
3,4366,-144.5
3,4393,-144.5
3,4435,-144.5
3,4457,-144.5
3,4472,-145.0
3,4493,-144.5
3,4502,-144.5
3,4528,-144.5
3,4588,-145.0
3,4636,-144.5
3,4724,-144.5
3,4740,-144.5
3,4788,-144.5
3,4794,-144.5
3,4808,-144.5
3,4809,-144.5
3,4958,-144.5
3,4963,-144.5
3,4964,-144.5
4,5,-168.0
4,7,-135.0
4,8,-154.0
4,21,-107.5
4,24,-104.5
4,33,-69.0
4,36,-84.0
4,39,-56.5
4,46,-59.5
4,48,-58.5
4,72,-55.0
4,83,-53.0
4,94,-47.5
4,108,-49.0
4,154,-47.5
4,203,-48.0
4,210,-50.0
4,214,-49.5
4,237,-50.0
4,253,-43.5
4,272,-46.5
4,287,-44.0
4,336,-43.0
4,355,-48.5
4,378,-46.0
4,391,-50.0
4,444,-47.5
4,479,-43.5
4,526,-43.0
4,528,-47.0
4,560,-41.5
4,575,-44.0
4,634,-46.5
4,677,-43.0
4,683,-44.0
4,686,-44.5
4,695,-43.0
4,741,-43.0
4,782,-45.0
4,819,-43.5
4,879,-46.5
4,883,-43.0
4,947,-43.0
4,954,-43.0
4,1065,-47.5
4,1110,-42.5
4,1132,-43.5
4,1280,-43.5
4,1294,-42.5
4,1441,-44.5
4,1508,-43.0
4,1512,-43.5
4,1564,-42.0
4,1585,-44.5
4,1724,-41.0
4,1906,-42.0
4,2006,-41.5
4,2024,-41.5
4,2224,-42.5
4,2330,-42.0
4,2345,-41.0
4,2543,-44.5
4,2646,-41.5
4,2969,-42.0
4,3072,-42.0
4,3179,-42.0
4,3471,-41.0
4,3482,-41.5
4,3524,-41.0
4,3784,-42.0
4,3848,-41.5
4,3945,-42.0
4,3974,-41.0
4,4034,-41.5
4,4324,-41.0
4,4361,-41.0
4,4405,-41.0
4,4518,-41.0
4,4595,-41.0
4,4687,-41.0
4,4745,-41.0
4,4777,-41.0
4,4810,-41.0
5,6,-193.5
5,7,-222.0
5,8,-241.0
5,9,-184.0
5,10,-166.0
5,11,-140.0
5,12,-169.5
5,13,-178.0
5,14,-185.0
5,17,-165.0
5,19,-187.5
5,22,-139.0
5,24,-191.5
5,25,-157.5
5,31,-159.0
5,32,-168.5
5,34,-165.5
5,35,-143.0
5,36,-171.0
5,44,-151.5
5,45,-168.5
5,47,-147.5
5,48,-145.5
5,51,-134.5
5,52,-149.0
5,56,-140.0
5,58,-137.0
5,62,-150.0
5,63,-146.0
5,64,-179.5
5,66,-144.0
5,76,-145.0
5,88,-135.5
5,90,-141.5
5,102,-139.0
5,103,-141.5
5,106,-144.0
5,115,-142.0
5,116,-135.5
5,122,-130.5
5,128,-134.0
5,131,-134.5
5,143,-131.5
5,146,-128.0
5,151,-132.0
5,152,-131.5
5,153,-130.5
5,155,-137.5
5,159,-143.0
5,162,-130.5
5,182,-135.0
5,215,-136.5
5,217,-130.0
5,228,-133.0
5,238,-134.5
5,269,-133.5
5,279,-137.5
5,281,-130.5
5,283,-139.5
5,285,-142.5
5,292,-136.0
5,293,-139.5
5,299,-132.5
5,314,-134.5
5,328,-131.0
5,338,-130.5
5,341,-134.5
5,350,-131.5
5,358,-136.5
5,361,-138.5
5,366,-137.0
5,367,-133.5
5,388,-140.0
5,402,-131.5
5,425,-132.0
5,426,-134.5
5,433,-128.5
5,443,-130.5
5,452,-136.0
5,475,-133.5
5,501,-132.0
5,507,-134.5
5,523,-138.0
5,528,-134.0
5,532,-131.5
5,555,-129.0
5,577,-130.0
5,601,-129.5
5,619,-129.5
5,623,-129.5
5,647,-129.0
5,648,-132.5
5,660,-130.5
5,691,-133.5
5,708,-132.0
5,709,-131.5
5,721,-130.0
5,736,-131.5
5,743,-132.0
5,765,-131.5
5,770,-130.5
5,807,-129.5
5,831,-129.0
5,841,-131.0
5,853,-129.5
5,854,-128.5
5,857,-133.0
5,861,-129.0
5,881,-132.0
5,882,-130.0
5,894,-128.5
5,901,-131.0
5,907,-132.5
5,920,-131.0
5,959,-129.0
5,962,-129.0
5,985,-129.0
5,1021,-132.0
5,1053,-130.5
5,1057,-129.0
5,1088,-128.5
5,1089,-130.0
5,1099,-132.0
5,1109,-128.0
5,1152,-131.5
5,1163,-130.0
5,1166,-130.5
5,1188,-129.5
5,1196,-129.0
5,1215,-129.5
5,1244,-129.5
5,1258,-128.0
5,1263,-129.0
5,1264,-131.0
5,1269,-132.5
5,1288,-131.0
5,1332,-130.0
5,1345,-130.0
5,1361,-129.0
5,1390,-130.5
5,1410,-131.0
5,1444,-129.5
5,1446,-128.0
5,1448,-131.0
5,1465,-129.0
5,1574,-132.0
5,1619,-128.0
5,1632,-128.5
5,1651,-130.0
5,1674,-129.5
5,1709,-129.5
5,1737,-132.5
5,1765,-128.5
5,1778,-130.0
5,1793,-130.5
5,1828,-128.5
5,1855,-128.0
5,1862,-128.5
5,1935,-130.0
5,1978,-129.5
5,2119,-129.0
5,2138,-128.0
5,2159,-130.0
5,2175,-129.5
5,2202,-128.5
5,2216,-128.5
5,2226,-128.5
5,2253,-128.0
5,2296,-129.0
5,2299,-130.5
5,2310,-129.5
5,2327,-128.5
5,2331,-128.0
5,2388,-129.0
5,2400,-128.0
5,2412,-129.5
5,2418,-130.0
5,2509,-129.0
5,2536,-128.5
5,2545,-128.0
5,2586,-129.5
5,2634,-128.5
5,2658,-129.5
5,2660,-128.0
5,2670,-130.0
5,2677,-129.0
5,2697,-129.0
5,2751,-128.5
5,2766,-128.5
5,2794,-128.5
5,2837,-128.0
5,2843,-129.5
5,2876,-129.0
5,2877,-129.5
5,2902,-129.0
5,2905,-128.0
5,2931,-128.5
5,2948,-128.5
5,2970,-129.0
5,3022,-128.5
5,3026,-128.5
5,3047,-128.5
5,3078,-130.0
5,3093,-128.0
5,3165,-128.0
5,3182,-129.0
5,3201,-128.5
5,3227,-128.0
5,3272,-128.5
5,3308,-128.5
5,3316,-128.0
5,3327,-128.0
5,3334,-128.0
5,3346,-129.0
5,3348,-128.0
5,3384,-128.5
5,3397,-128.0
5,3407,-128.5
5,3467,-128.0
5,3474,-128.5
5,3525,-128.5
5,3581,-128.0
5,3650,-128.0
5,3693,-128.0
5,3826,-128.0
5,3970,-128.0
5,3984,-128.0
5,4039,-128.5
5,4040,-129.0
5,4048,-128.0
5,4080,-128.0
5,4081,-129.0
5,4085,-128.0
5,4158,-128.0
5,4165,-128.5
5,4182,-129.0
5,4184,-128.0
5,4199,-129.0
5,4264,-128.0
5,4275,-128.0
5,4572,-128.0
5,4583,-128.0
5,4599,-128.0
5,4628,-128.0
5,4634,-128.0
5,4719,-128.0
5,4734,-128.0
5,4740,-128.0
5,4769,-128.0
5,4865,-128.0
5,4890,-128.0
5,4914,-128.0
5,4945,-128.0
5,4982,-128.0
6,7,-160.5
6,9,-122.5
6,14,-123.5
6,16,-76.0
6,21,-133.0
6,22,-77.5
6,26,-117.0
6,28,-71.0
6,32,-107.0
6,38,-81.0
6,60,-86.0
6,61,-82.0
6,94,-73.0
6,97,-83.0
6,100,-112.0
6,105,-74.5
6,109,-69.0
6,115,-80.5
6,118,-69.5
6,129,-79.5
6,141,-79.5
6,175,-71.5
6,182,-73.5
6,190,-74.0
6,201,-75.0
6,202,-76.5
6,208,-79.0
6,245,-73.0
6,253,-69.0
6,260,-72.5
6,271,-76.5
6,289,-75.0
6,314,-73.0
6,358,-75.0
6,362,-75.0
6,429,-77.5
6,458,-74.0
6,509,-71.0
6,603,-70.5
6,622,-69.5
6,627,-69.5
6,643,-69.5
6,644,-69.5
6,702,-74.0
6,821,-71.5
6,868,-70.0
6,945,-68.5
6,964,-67.0
6,983,-73.5
6,994,-68.5
6,998,-71.5
6,1000,-70.5
6,1038,-67.0
6,1090,-71.0
6,1111,-66.5
6,1115,-68.5
6,1119,-67.5
6,1191,-66.5
6,1199,-69.5
6,1209,-67.0
6,1509,-67.5
6,1510,-69.0
6,1514,-67.0
6,1566,-68.0
6,1589,-68.5
6,1724,-66.5
6,1788,-67.0
6,1849,-69.0
6,1884,-67.0
6,1958,-67.0
6,2016,-67.0
6,2022,-67.0
6,2053,-67.5
6,2068,-66.5
6,2136,-70.5
6,2155,-67.0
6,2157,-66.5
6,2191,-67.5
6,2223,-67.0
6,2251,-67.0
6,2268,-66.5
6,2282,-66.5
6,2303,-67.5
6,2329,-66.5
6,2352,-68.5
6,2424,-67.5
6,2435,-66.5
6,2473,-66.5
6,2601,-67.5
6,2620,-66.5
6,2627,-67.5
6,2671,-66.5
6,2689,-67.0
6,2789,-67.0
6,2828,-67.5
6,2860,-67.5
6,2942,-67.5
6,2960,-67.0
6,2963,-69.5
6,3128,-68.0
6,3219,-66.5
6,3257,-67.0
6,3323,-67.5
6,3400,-67.0
6,3415,-67.0
6,3458,-67.0
6,3709,-66.5
6,3726,-67.0
6,3796,-66.5
6,3797,-66.5
6,3862,-67.0
6,3950,-66.5
6,4028,-66.5
6,4136,-67.5
6,4155,-66.5
6,4166,-66.5
6,4224,-66.5
6,4230,-67.0
6,4338,-66.5
6,4378,-66.5
6,4400,-66.5
6,4413,-66.5
6,4474,-66.5
6,4555,-66.5
6,4584,-66.5
6,4598,-66.5
6,4672,-66.5
6,4698,-66.5
6,4777,-66.5
6,4795,-66.5
6,4949,-66.5
7,8,-208.0
7,9,-151.0
7,10,-133.0
7,13,-145.0
7,15,-153.5
7,16,-104.5
7,21,-161.5
7,30,-119.5
7,31,-126.0
7,37,-130.0
7,43,-121.0
7,44,-118.5
7,48,-112.5
7,50,-102.0
7,53,-104.5
7,56,-107.0
7,57,-113.0
7,71,-134.5
7,72,-109.0
7,85,-100.0
7,94,-101.5
7,121,-107.0
7,126,-110.0
7,133,-98.5
7,136,-99.0
7,137,-102.0
7,142,-98.5
7,150,-99.0
7,159,-110.0
7,160,-105.5
7,163,-101.5
7,166,-102.5
7,174,-103.5
7,193,-101.5
7,228,-100.0
7,232,-95.5
7,233,-111.0
7,235,-98.0
7,241,-99.0
7,247,-105.5
7,248,-103.5
7,270,-104.0
7,273,-98.5
7,304,-99.5
7,309,-99.0
7,329,-102.5
7,342,-104.5
7,351,-101.5
7,354,-100.5
7,378,-100.0
7,382,-98.0
7,390,-99.5
7,396,-103.0
7,397,-100.0
7,415,-101.0
7,427,-97.5
7,431,-100.5
7,436,-100.0
7,438,-98.5
7,447,-102.5
7,472,-100.0
7,500,-99.0
7,506,-97.5
7,516,-96.0
7,549,-98.0
7,567,-97.5
7,587,-98.0
7,604,-97.0
7,608,-102.5
7,609,-98.5
7,610,-95.0
7,620,-101.0
7,645,-101.5
7,653,-96.5
7,689,-96.0
7,696,-98.5
7,717,-96.5
7,733,-96.5
7,735,-95.0
7,772,-98.0
7,806,-99.0
7,811,-97.5
7,822,-97.5
7,825,-96.0
7,833,-96.5
7,849,-96.0
7,863,-100.0
7,864,-97.5
7,884,-97.0
7,906,-97.5
7,950,-99.0
7,966,-97.0
7,969,-97.5
7,974,-98.5
7,979,-102.5
7,1040,-99.0
7,1046,-99.0
7,1067,-97.0
7,1069,-99.0
7,1152,-98.5
7,1186,-95.5
7,1205,-97.5
7,1211,-97.0
7,1239,-96.0
7,1298,-99.5
7,1321,-95.0
7,1338,-95.5
7,1472,-97.0
7,1496,-97.5
7,1511,-98.5
7,1517,-95.5
7,1518,-97.0
7,1566,-96.5
7,1576,-99.0
7,1601,-96.0
7,1612,-97.0
7,1679,-98.0
7,1815,-97.5
7,1930,-95.0
7,1955,-95.5
7,1964,-96.5
7,1982,-96.5
7,1996,-98.5
7,2011,-96.5
7,2097,-97.0
7,2130,-95.0
7,2145,-95.5
7,2149,-97.5
7,2225,-98.5
7,2231,-96.5
7,2257,-95.5
7,2274,-95.0
7,2344,-95.0
7,2404,-95.5
7,2452,-95.0
7,2549,-95.0
7,2560,-96.5
7,2589,-95.0
7,2615,-95.0
7,2671,-95.0
7,2718,-95.5
7,2719,-95.5
7,2818,-95.0
7,2831,-95.5
7,2832,-97.5
7,2851,-95.5
7,2937,-95.5
7,2997,-95.0
7,3040,-95.5
7,3107,-95.0
7,3149,-95.0
7,3187,-96.0
7,3204,-95.5
7,3304,-97.5
7,3455,-95.5
7,3486,-96.5
7,3514,-95.0
7,3518,-96.0
7,3548,-95.5
7,3624,-95.5
7,3690,-95.0
7,3745,-95.0
7,3756,-96.0
7,3812,-95.5
7,3860,-95.0
7,3866,-96.0
7,3879,-95.0
7,4050,-95.0
7,4119,-95.0
7,4223,-95.0
7,4253,-95.5
7,4254,-95.0
7,4287,-95.0
7,4325,-95.0
7,4362,-95.0
7,4409,-95.5
7,4497,-95.0
7,4513,-95.0
7,4574,-95.0
7,4601,-95.0
7,4605,-95.0
7,4645,-95.0
7,4655,-95.0
7,4700,-95.0
7,4713,-95.0
7,4765,-95.0
7,4856,-95.5
7,4938,-95.0
11,10,-51.0
11,134,-17.5
11,149,-19.0
11,153,-15.5
11,168,-22.5
11,176,-17.5
11,250,-23.0
11,553,-20.5
11,631,-16.0
11,677,-15.0
11,691,-18.5
11,1389,-14.0
11,1669,-13.5
11,1704,-14.5
11,1712,-13.0
11,1781,-14.0
11,1807,-16.0
11,1955,-13.5
11,1997,-15.0
11,2026,-14.5
11,2595,-14.0
11,2953,-13.5
11,3311,-14.0
11,3961,-13.0
11,4017,-13.0
12,10,-80.5
12,25,-72.0
12,32,-83.0
12,56,-54.5
12,58,-51.5
12,72,-56.5
12,87,-54.0
12,92,-57.0
12,112,-57.0
12,113,-46.5
12,126,-57.5
12,128,-48.5
12,205,-47.5
12,218,-46.0
12,228,-47.5
12,229,-51.0
12,254,-45.5
12,255,-51.5
12,260,-48.5
12,269,-48.0
12,296,-52.0
12,302,-49.5
12,402,-46.0
12,451,-46.5
12,455,-44.0
12,527,-45.0
12,568,-46.0
12,570,-49.0
12,618,-44.5
12,627,-45.5
12,635,-45.0
12,714,-45.5
12,968,-46.5
12,1001,-44.0
12,1040,-46.5
12,1062,-47.5
12,1072,-43.5
12,1089,-44.5
12,1117,-46.0
12,1177,-43.5
12,1321,-42.5
12,1372,-44.0
12,1443,-44.0
12,1459,-44.5
12,1470,-44.0
12,1524,-44.5
12,1561,-48.0
12,1648,-44.5
12,1673,-43.5
12,1755,-45.5
12,1768,-43.0
12,1810,-45.0
12,1816,-44.0
12,1842,-43.0
12,1843,-44.5
12,1950,-43.0
12,1980,-44.5
12,1983,-43.0
12,2162,-43.0
12,2351,-43.5
12,2353,-42.5
12,2383,-43.0
12,2500,-43.0
12,2655,-43.5
12,2698,-43.0
12,2882,-44.0
12,2933,-43.0
12,3203,-43.0
12,3344,-43.5
12,3382,-43.5
12,3464,-42.5
12,3694,-43.0
12,3767,-44.0
12,3806,-43.0
12,3868,-43.0
12,3897,-42.5
12,4116,-42.5
12,4123,-42.5
12,4259,-43.5
12,4386,-42.5
12,4565,-42.5
12,4709,-42.5
12,4767,-43.0
12,4814,-43.0
13,19,-110.5
13,42,-77.0
13,47,-70.5
13,73,-58.5
13,80,-61.0
13,81,-60.5
13,88,-58.5
13,104,-63.5
13,108,-59.0
13,127,-63.0
13,132,-64.5
13,142,-54.5
13,158,-56.0
13,169,-61.5
13,180,-56.5
13,188,-72.0
13,254,-54.0
13,286,-56.5
13,306,-57.5
13,367,-56.5
13,420,-58.0
13,439,-52.0
13,470,-57.0
13,501,-55.0
13,534,-54.0
13,536,-60.5
13,537,-54.0
13,544,-51.5
13,547,-53.0
13,590,-55.0
13,629,-52.0
13,659,-55.0
13,763,-52.0
13,808,-53.5
13,829,-52.0
13,830,-55.5
13,877,-55.5
13,898,-52.5
13,915,-55.0
13,948,-54.0
13,972,-52.0
13,1191,-51.0
13,1248,-54.5
13,1266,-51.5
13,1286,-55.5
13,1291,-51.0
13,1380,-51.0
13,1413,-51.5
13,1465,-52.0
13,1635,-52.5
13,1785,-52.0
13,1791,-52.0
13,1819,-52.0
13,1822,-51.0
13,1879,-51.5
13,1896,-51.0
13,1930,-51.0
13,1932,-52.0
13,1937,-51.5
13,1995,-51.0
13,2072,-51.0
13,2096,-52.5
13,2259,-52.0
13,2279,-51.0
13,2295,-51.0
13,2328,-51.0
13,2348,-52.5
13,2349,-53.5
13,2432,-52.5
13,2457,-53.0
13,2462,-53.0
13,2905,-51.0
13,2975,-52.0
13,3037,-51.5
13,3060,-51.0
13,3110,-51.5
13,3147,-52.0
13,3232,-51.5
13,3371,-52.0
13,3374,-51.5
13,3647,-51.0
13,3773,-51.5
13,3785,-51.0
13,3802,-51.5
13,3837,-51.0
13,4113,-51.5
13,4148,-51.5
13,4193,-51.0
13,4524,-51.5
13,4545,-51.5
13,4553,-51.0
13,4562,-51.0
13,4569,-51.0
13,4614,-51.0
13,4629,-51.5
13,4708,-51.0
13,4729,-51.0
13,4779,-51.5
13,4954,-51.0
13,4979,-51.0
14,15,-116.5
14,25,-87.5
14,40,-77.0
14,45,-98.5
14,46,-76.5
14,48,-75.5
14,50,-65.0
14,52,-79.0
14,56,-70.0
14,61,-73.5
14,74,-80.0
14,76,-75.0
14,78,-74.0
14,107,-67.0
14,122,-60.5
14,123,-64.0
14,124,-70.0
14,134,-62.5
14,145,-61.0
14,169,-68.5
14,172,-84.5
14,175,-63.0
14,191,-81.0
14,196,-66.5
14,224,-59.5
14,241,-62.0
14,255,-67.0
14,279,-67.5
14,280,-71.5
14,312,-66.0
14,347,-68.0
14,358,-66.5
14,385,-62.0
14,396,-66.0
14,415,-64.0
14,457,-60.5
14,488,-59.0
14,492,-59.5
14,508,-60.5
14,524,-63.0
14,640,-59.0
14,668,-64.0
14,679,-64.0
14,750,-61.0
14,780,-63.5
14,791,-58.0
14,805,-62.0
14,816,-59.5
14,832,-64.5
14,842,-61.5
14,888,-60.0
14,899,-61.5
14,926,-61.5
14,966,-60.0
14,984,-60.5
14,1016,-60.0
14,1067,-60.0
14,1068,-59.0
14,1123,-61.5
