Node1,Node2,Ollivier-Ricci Curvature
1172,4188,0.0
1172,4260,0.0
1172,4284,0.0
1172,4371,0.0
1172,4465,0.0
1172,4477,0.0
1172,4510,0.0
1172,4517,0.0
1172,4746,0.0
1172,4786,0.0
1172,4873,0.0
1172,4894,0.0
1233,14,0.0
1233,160,0.0
1233,237,0.0
1233,593,0.0
1233,664,0.0
1233,695,0.0
1233,878,0.0
1233,883,0.0
1233,1155,0.0
1233,1164,0.0
1233,1298,0.0
1233,1363,0.0
1233,1536,0.0
1233,1794,0.0
1233,1896,0.0
1233,2046,0.0
1233,2292,0.0
1233,2346,0.0
1233,2593,0.0
1233,2652,0.0
1233,2727,0.0
1233,2801,0.0
1233,2916,0.0
1233,2924,0.0
1233,2942,0.0
1233,3103,0.0
1233,3181,0.0
1233,3201,0.0
1233,3560,0.0
1233,3634,0.0
1233,4013,0.0
1233,4031,0.0
1233,4287,0.0
1233,4452,0.0
1233,4597,0.0
1233,4761,0.0
1233,4797,0.0
1233,4840,0.0
1233,4903,0.0
1233,4946,0.0
1307,73,0.0
1307,108,0.0
1307,182,0.0
1307,506,0.0
1307,646,0.0
1307,655,0.0
1307,661,0.0
1307,666,0.0
1307,710,0.0
1307,749,0.0
1307,763,0.0
1307,774,0.0
1307,844,0.0
1307,921,0.0
1307,1021,0.0
1307,1124,0.0
1307,1227,0.0
1307,1265,0.0
1307,1412,0.0
1307,1441,0.0
1307,1484,0.0
1307,1520,0.0
1307,1571,0.0
1307,1575,0.0
1307,1723,0.0
1307,1784,0.0
1307,1807,0.0
1307,1863,0.0
1307,2035,0.0
1307,2086,0.0
1307,2147,0.0
1307,2159,0.0
1307,2445,0.0
1307,2530,0.0
1307,2680,0.0
1307,2870,0.0
1307,2913,0.0
1307,3151,0.0
1307,3181,0.0
1307,3457,0.0
1307,3469,0.0
1307,3876,0.0
1307,4009,0.0
1307,4112,0.0
1307,4130,0.0
1307,4199,0.0
1307,4200,0.0
1307,4267,0.0
1307,4385,0.0
1307,4409,0.0
1307,4488,0.0
1307,4500,0.0
1307,4567,0.0
1307,4600,0.0
1307,4630,0.0
1307,4633,0.0
1307,4659,0.0
1307,4674,0.0
1382,7,0.0
1382,146,0.0
1382,165,0.0
1382,494,0.0
1382,498,0.0
1382,565,0.0
1382,724,0.0
1382,742,0.0
1382,805,0.0
1382,857,0.0
1382,871,0.0
1382,1100,0.0
1382,1304,0.0
1382,1420,0.0
1382,1424,0.0
1382,1451,0.0
1382,1506,0.0
1382,1527,0.0
1382,1651,0.0
1382,2199,0.0
1382,2350,0.0
1382,2363,0.0
1382,2469,0.0
1382,2521,0.0
1382,2618,0.0
1382,2681,0.0
1382,2897,0.0
1382,3046,0.0
1382,3089,0.0
1382,3333,0.0
1382,3361,0.0
1382,3469,0.0
1382,3476,0.0
1382,3530,0.0
1382,3542,0.0
1382,3585,0.0
1382,3729,0.0
1382,3756,0.0
1382,3836,0.0
1382,3871,0.0
1382,3936,0.0
1382,4017,0.0
1382,4182,0.0
1382,4432,0.0
1382,4582,0.0
1382,4643,0.0
1382,4652,0.0
1382,4718,0.0
1382,4747,0.0
1382,4777,0.0
1382,4952,0.0
1523,4,0.0
1523,93,0.0
1523,164,0.0
1523,195,0.0
1523,368,0.0
1523,495,0.0
1523,638,0.0
1523,1145,0.0
1523,1347,0.0
1523,1361,0.0
1523,1497,0.0
1523,1619,0.0
1523,1713,0.0
1523,1720,0.0
1523,1881,0.0
1523,1927,0.0
1523,1933,0.0
1523,2023,0.0
1523,2060,0.0
1523,2154,0.0
1523,2213,0.0
1523,2224,0.0
1523,2267,0.0
1523,2342,0.0
1523,2346,0.0
1523,2368,0.0
1523,2475,0.0
1523,2478,0.0
1523,2595,0.0
1523,2675,0.0
1523,2875,0.0
1523,3113,0.0
1523,3195,0.0
1523,3362,0.0
1523,3494,0.0
1523,3699,0.0
1523,3701,0.0
1523,3740,0.0
1523,3780,0.0
1523,3846,0.0
1523,3850,0.0
1523,4106,0.0
1523,4170,0.0
1523,4235,0.0
1523,4285,0.0
1523,4304,0.0
1523,4634,0.0
1523,4816,0.0
1523,4823,0.0
1523,4967,0.0
1523,4987,0.0
1562,252,0.0
1562,272,0.0
1562,287,0.0
1562,431,0.0
1562,508,0.0
1562,611,0.0
1562,689,0.0
1562,735,0.0
1562,780,0.0
1562,786,0.0
1562,906,0.0
1562,1114,0.0
1562,1117,0.0
1562,1154,0.0
1562,1256,0.0
1562,1336,0.0
1562,1867,0.0
1562,1889,0.0
1562,1991,0.0
1562,2135,0.0
1562,2174,0.0
1562,2321,0.0
1562,2413,0.0
1562,2486,0.0
1562,2499,0.0
1562,2549,0.0
1562,2721,0.0
1562,2762,0.0
1562,2981,0.0
1562,2997,0.0
1562,3197,0.0
1562,3254,0.0
1562,3408,0.0
1562,3596,0.0
1562,3601,0.0
1562,3636,0.0
1562,3638,0.0
1562,3712,0.0
1562,3737,0.0
1562,3772,0.0
1562,3857,0.0
1562,3860,0.0
1562,3942,0.0
1562,4105,0.0
1562,4107,0.0
1562,4371,0.0
1562,4473,0.0
1627,116,0.0
1627,164,0.0
1627,331,0.0
1627,451,0.0
1627,626,0.0
1627,641,0.0
1627,678,0.0
1627,762,0.0
1627,900,0.0
1627,979,0.0
1627,1191,0.0
1627,1277,0.0
1627,1354,0.0
1627,1361,0.0
1627,1539,0.0
1627,1736,0.0
1627,1756,0.0
1627,2148,0.0
1627,2169,0.0
1627,2183,0.0
1627,2336,0.0
1627,2425,0.0
1627,2467,0.0
1627,2636,0.0
1627,2787,0.0
1627,2801,0.0
1627,3019,0.0
1627,3131,0.0
1627,3149,0.0
1627,3175,0.0
1627,3328,0.0
1627,3679,0.0
1627,3838,0.0
1627,4069,0.0
1627,4451,0.0
1627,4584,0.0
1627,4589,0.0
1627,4609,0.0
1627,4629,0.0
1627,4674,0.0
1627,4724,0.0
1627,4862,0.0
1987,32,0.0
1987,128,0.0
1987,144,0.0
1987,221,0.0
1987,330,0.0
1987,349,0.0
1987,359,0.0
1987,439,0.0
1987,620,0.0
1987,714,0.0
1987,884,0.0
1987,975,0.0
1987,1058,0.0
1987,1128,0.0
1987,1136,0.0
1987,1545,0.0
1987,1690,0.0
1987,1716,0.0
1987,1819,0.0
1987,2002,0.0
1987,2244,0.0
1987,2312,0.0
1987,2662,0.0
1987,2686,0.0
1987,2745,0.0
1987,2953,0.0
1987,3076,0.0
1987,3119,0.0
1987,3139,0.0
1987,3280,0.0
1987,3290,0.0
1987,3495,0.0
1987,3500,0.0
1987,3790,0.0
1987,3823,0.0
1987,4175,0.0
1987,4323,0.0
1987,4327,0.0
1987,4435,0.0
1987,4437,0.0
1987,4489,0.0
1987,4641,0.0
1987,4683,0.0
1987,4727,0.0
1987,4745,0.0
1987,4927,0.0
1987,4931,0.0
1987,4945,0.0
2083,523,0.0
2083,727,0.0
2083,823,0.0
2083,847,0.0
2083,1047,0.0
2083,1115,0.0
2083,1242,0.0
2083,1257,0.0
2083,1652,0.0
2083,1806,0.0
2083,2101,0.0
2083,2108,0.0
2083,2164,0.0
2083,2179,0.0
2083,2213,0.0
2083,2297,0.0
2083,2476,0.0
2083,2537,0.0
2083,2653,0.0
2083,2659,0.0
2083,2785,0.0
2083,2787,0.0
2083,2990,0.0
2083,3303,0.0
2083,3349,0.0
2083,3816,0.0
2083,3902,0.0
2083,4024,0.0
2083,4216,0.0
2083,4489,0.0
2083,4514,0.0
2083,4567,0.0
2083,4664,0.0
2083,4950,0.0
2209,48,0.0
2209,108,0.0
2209,151,0.0
2209,190,0.0
2209,312,0.0
2209,390,0.0
2209,455,0.0
2209,648,0.0
2209,688,0.0
2209,710,0.0
2209,790,0.0
2209,824,0.0
2209,860,0.0
2209,948,0.0
2209,990,0.0
2209,1021,0.0
2209,1398,0.0
2209,1447,0.0
2209,1458,0.0
2209,1464,0.0
2209,1541,0.0
2209,1621,0.0
2209,1644,0.0
2209,2082,0.0
2209,2097,0.0
2209,2285,0.0
2209,2464,0.0
2209,2577,0.0
2209,2692,0.0
2209,2757,0.0
2209,3031,0.0
2209,3042,0.0
2209,3046,0.0
2209,3166,0.0
2209,3362,0.0
2209,3365,0.0
2209,3404,0.0
2209,3448,0.0
2209,3608,0.0
2209,3619,0.0
2209,3647,0.0
2209,3792,0.0
2209,3823,0.0
2209,3884,0.0
2209,4284,0.0
2209,4349,0.0
2209,4365,0.0
2209,4498,0.0
2209,4521,0.0
2209,4534,0.0
2209,4762,0.0
2209,4821,0.0
2209,4846,0.0
2209,4920,0.0
2338,20,0.0
2338,45,0.0
2338,110,0.0
2338,387,0.0
2338,407,0.0
2338,422,0.0
2338,519,0.0
2338,538,0.0
2338,564,0.0
2338,575,0.0
2338,694,0.0
2338,728,0.0
2338,766,0.0
2338,1179,0.0
2338,1229,0.0
2338,1251,0.0
2338,1284,0.0
2338,1306,0.0
2338,1316,0.0
2338,1558,0.0
2338,1641,0.0
2338,2002,0.0
2338,2033,0.0
2338,2223,0.0
2338,2372,0.0
2338,2584,0.0
2338,2715,0.0
2338,2806,0.0
2338,2887,0.0
2338,2914,0.0
2338,3259,0.0
2338,3266,0.0
2338,3638,0.0
2338,3688,0.0
2338,3836,0.0
2338,4038,0.0
2338,4131,0.0
2338,4256,0.0
2338,4321,0.0
2338,4458,0.0
2338,4466,0.0
2338,4572,0.0
2338,4587,0.0
2338,4620,0.0
2338,4663,0.0
2338,4688,0.0
2338,4738,0.0
2338,4884,0.0
2338,4889,0.0
2338,4909,0.0
2338,4937,0.0
2338,4972,0.0
2338,4980,0.0
2399,33,0.0
2399,215,0.0
2399,341,0.0
2399,362,0.0
2399,523,0.0
2399,618,0.0
2399,633,0.0
2399,834,0.0
2399,847,0.0
2399,913,0.0
2399,942,0.0
2399,962,0.0
2399,974,0.0
2399,983,0.0
2399,1113,0.0
2399,1165,0.0
2399,1176,0.0
2399,1203,0.0
2399,1257,0.0
2399,1377,0.0
2399,1383,0.0
2399,1604,0.0
2399,1606,0.0
2399,1623,0.0
2399,1670,0.0
2399,1820,0.0
2399,1888,0.0
2399,1971,0.0
2399,1974,0.0
2399,2103,0.0
2399,2130,0.0
2399,2517,0.0
2399,2538,0.0
2399,2690,0.0
2399,3045,0.0
2399,3070,0.0
2399,3272,0.0
2399,3446,0.0
2399,3663,0.0
2399,3726,0.0
2399,3729,0.0
2399,3760,0.0
2399,3889,0.0
2399,3908,0.0
2399,4005,0.0
2399,4125,0.0
2399,4232,0.0
2399,4285,0.0
2399,4637,0.0
2399,4648,0.0
2399,4748,0.0
2399,4786,0.0
2399,4873,0.0
2413,71,0.0
2413,143,0.0
2413,168,0.0
2413,582,0.0
2413,800,0.0
2413,1112,0.0
2413,1163,0.0
2413,1244,0.0
2413,1508,0.0
2413,1558,0.0
2413,1582,0.0
2413,1584,0.0
2413,1659,0.0
2413,1690,0.0
2413,1700,0.0
2413,2129,0.0
2413,2418,0.0
2413,2588,0.0
2413,2595,0.0
2413,2755,0.0
2413,3036,0.0
2413,3053,0.0
2413,3097,0.0
2413,3162,0.0
2413,3316,0.0
2413,3480,0.0
2413,3531,0.0
2413,3733,0.0
2413,3765,0.0
2413,4001,0.0
2413,4173,0.0
2413,4359,0.0
2413,4448,0.0
2413,4476,0.0
2413,4519,0.0
2413,4718,0.0
2413,4737,0.0
2413,4854,0.0
2457,21,0.0
2457,75,0.0
2457,155,0.0
2457,367,0.0
2457,564,0.0
2457,717,0.0
2457,871,0.0
2457,959,0.0
2457,999,0.0
2457,1178,0.0
2457,1437,0.0
2457,1640,0.0
2457,1731,0.0
2457,1743,0.0
2457,1774,0.0
2457,1882,0.0
2457,1939,0.0
2457,2046,0.0
2457,2063,0.0
2457,2104,0.0
2457,2210,0.0
2457,2296,0.0
2457,2385,0.0
2457,2419,0.0
2457,2514,0.0
2457,2570,0.0
2457,2602,0.0
2457,2869,0.0
2457,2888,0.0
2457,2944,0.0
2457,3176,0.0
2457,3189,0.0
2457,3278,0.0
2457,3570,0.0
2457,3579,0.0
2457,3745,0.0
2457,3754,0.0
2457,3760,0.0
2457,3776,0.0
2457,4060,0.0
2457,4066,0.0
2457,4208,0.0
2457,4289,0.0
2457,4519,0.0
2457,4703,0.0
2457,4762,0.0
2457,4790,0.0
2457,4815,0.0
2457,4901,0.0
2482,89,0.0
2482,138,0.0
2482,193,0.0
2482,531,0.0
2482,761,0.0
2482,825,0.0
2482,903,0.0
2482,972,0.0
2482,1033,0.0
2482,1213,0.0
2482,1244,0.0
2482,1695,0.0
2482,1775,0.0
2482,1849,0.0
2482,1921,0.0
2482,1935,0.0
2482,2089,0.0
2482,2227,0.0
2482,2477,0.0
2482,2589,0.0
2482,2636,0.0
2482,2655,0.0
2482,2793,0.0
2482,3167,0.0
2482,3376,0.0
2482,3409,0.0
2482,3463,0.0
2482,3589,0.0
2482,3645,0.0
2482,3720,0.0
2482,3722,0.0
2482,3733,0.0
2482,3828,0.0
2482,3857,0.0
2482,4031,0.0
2482,4041,0.0
2482,4047,0.0
2482,4253,0.0
2482,4389,0.0
2482,4484,0.0
2482,4485,0.0
2482,4675,0.0
2482,4747,0.0
2482,4853,0.0
2482,4970,0.0
2482,4998,0.0
2555,87,0.0
2555,147,0.0
2555,175,0.0
2555,383,0.0
2555,409,0.0
2555,432,0.0
2555,501,0.0
2555,725,0.0
2555,736,0.0
2555,777,0.0
2555,801,0.0
2555,846,0.0
2555,847,0.0
2555,927,0.0
2555,1074,0.0
2555,1088,0.0
2555,1196,0.0
2555,1519,0.0
2555,1634,0.0
2555,1677,0.0
2555,1794,0.0
2555,1902,0.0
2555,1944,0.0
2555,2022,0.0
2555,2037,0.0
2555,2200,0.0
2555,2233,0.0
2555,2491,0.0
2555,2594,0.0
2555,2810,0.0
2555,2946,0.0
2555,3144,0.0
2555,3291,0.0
2555,3390,0.0
2555,3441,0.0
2555,3700,0.0
2555,3724,0.0
2555,3809,0.0
2555,3930,0.0
2555,4067,0.0
2555,4125,0.0
2555,4145,0.0
2555,4159,0.0
2555,4182,0.0
2555,4198,0.0
2555,4293,0.0
2555,4524,0.0
2555,4806,0.0
2555,4838,0.0
2555,4906,0.0
2555,4968,0.0
2555,4969,0.0
2555,4995,0.0
2619,110,0.0
2619,247,0.0
2619,497,0.0
2619,574,0.0
2619,614,0.0
2619,686,0.0
2619,772,0.0
2619,812,0.0
2619,877,0.0
2619,1194,0.0
2619,1275,0.0
2619,1385,0.0
2619,1412,0.0
2619,1640,0.0
2619,1662,0.0
2619,1670,0.0
2619,1808,0.0
2619,1950,0.0
2619,1973,0.0
2619,1974,0.0
2619,2196,0.0
2619,2241,0.0
2619,2506,0.0
2619,2705,0.0
2619,2764,0.0
2619,2913,0.0
2619,2939,0.0
2619,3112,0.0
2619,3204,0.0
2619,3290,0.0
2619,3318,0.0
2619,3377,0.0
2619,3470,0.0
2619,3545,0.0
2619,3583,0.0
2619,3626,0.0
2619,3634,0.0
2619,3674,0.0
2619,3884,0.0
2619,3968,0.0
2619,4255,0.0
2619,4306,0.0
2619,4446,0.0
2619,4730,0.0
2619,4794,0.0
2619,4807,0.0
2619,4908,0.0
2639,203,0.0
2639,298,0.0
2639,312,0.0
2639,376,0.0
2639,550,0.0
2639,625,0.0
2639,645,0.0
2639,683,0.0
2639,725,0.0
2639,740,0.0
2639,875,0.0
2639,918,0.0
2639,973,0.0
2639,1051,0.0
2639,1089,0.0
2639,1133,0.0
2639,1219,0.0
2639,1256,0.0
2639,1316,0.0
2639,1319,0.0
2639,1399,0.0
2639,1522,0.0
2639,1622,0.0
2639,1646,0.0
2639,1722,0.0
2639,1786,0.0
2639,1857,0.0
2639,2224,0.0
2639,2254,0.0
2639,2304,0.0
2639,2324,0.0
2639,2473,0.0
2639,2478,0.0
2639,2533,0.0
2639,2613,0.0
2639,2625,0.0
2639,2832,0.0
2639,2897,0.0
2639,3010,0.0
2639,3088,0.0
2639,3105,0.0
2639,3135,0.0
2639,3234,0.0
2639,3235,0.0
2639,3325,0.0
2639,3350,0.0
2639,3358,0.0
2639,3673,0.0
2639,3718,0.0
2639,4088,0.0
2639,4284,0.0
2639,4325,0.0
2639,4421,0.0
2639,4449,0.0
2639,4642,0.0
2639,4677,0.0
2639,4701,0.0
2639,4704,0.0
2853,12,0.0
2853,102,0.0
2853,205,0.0
2853,248,0.0
2853,444,0.0
2853,715,0.0
2853,743,0.0
2853,799,0.0
2853,983,0.0
2853,1170,0.0
2853,1296,0.0
2853,1313,0.0
2853,1367,0.0
2853,1417,0.0
2853,1568,0.0
2853,1601,0.0
2853,1669,0.0
2853,1816,0.0
2853,1887,0.0
2853,1934,0.0
2853,1968,0.0
2853,2152,0.0
2853,2155,0.0
2853,2554,0.0
2853,2611,0.0
2853,2638,0.0
2853,2754,0.0
2853,2765,0.0
2853,2933,0.0
2853,3085,0.0
2853,3101,0.0
2853,3107,0.0
2853,3246,0.0
2853,3567,0.0
2853,3583,0.0
2853,3634,0.0
2853,3793,0.0
2853,3823,0.0
2853,3954,0.0
2853,4057,0.0
2853,4271,0.0
2853,4478,0.0
2853,4504,0.0
2853,4522,0.0
2853,4579,0.0
2853,4580,0.0
2853,4669,0.0
2853,4774,0.0
2853,4810,0.0
2853,4929,0.0
2853,4935,0.0
2853,4981,0.0
2853,4990,0.0
2870,30,0.0
2870,35,0.0
2870,181,0.0
2870,293,0.0
2870,304,0.0
2870,535,0.0
2870,567,0.0
2870,818,0.0
2870,953,0.0
2870,1029,0.0
2870,1052,0.0
2870,1073,0.0
2870,1105,0.0
2870,1108,0.0
2870,1243,0.0
2870,1265,0.0
2870,1295,0.0
2870,1477,0.0
2870,1529,0.0
2870,1531,0.0
2870,1719,0.0
2870,1904,0.0
2870,2019,0.0
2870,2054,0.0
2870,2247,0.0
2870,2259,0.0
2870,2336,0.0
2870,2594,0.0
2870,2595,0.0
2870,2827,0.0
2870,2883,0.0
2870,2891,0.0
2870,2970,0.0
2870,3014,0.0
2870,3083,0.0
2870,3147,0.0
2870,3149,0.0
2870,3160,0.0
2870,3470,0.0
2870,3555,0.0
2870,3656,0.0
2870,3661,0.0
2870,3773,0.0
2870,3783,0.0
2870,3892,0.0
2870,3896,0.0
2870,3923,0.0
2870,3984,0.0
2870,4096,0.0
2870,4108,0.0
2870,4256,0.0
2870,4488,0.0
2870,4632,0.0
2870,4668,0.0
2870,4675,0.0
2870,4852,0.0
2870,4956,0.0
3079,76,0.0
3079,80,0.0
3079,161,0.0
3079,196,0.0
3079,437,0.0
3079,468,0.0
3079,667,0.0
3079,703,0.0
3079,747,0.0
3079,915,0.0
3079,929,0.0
3079,941,0.0
3079,1025,0.0
3079,1054,0.0
3079,1392,0.0
3079,1610,0.0
3079,1649,0.0
3079,1722,0.0
3079,1748,0.0
3079,1862,0.0
3079,1984,0.0
3079,2031,0.0
3079,2054,0.0
3079,2096,0.0
3079,2135,0.0
3079,2145,0.0
3079,2284,0.0
3079,2297,0.0
3079,2604,0.0
3079,2636,0.0
3079,2654,0.0
3079,2770,0.0
3079,3095,0.0
3079,3137,0.0
3079,3407,0.0
3079,3569,0.0
3079,3597,0.0
3079,3721,0.0
3079,3810,0.0
3079,3849,0.0
3079,3947,0.0
3079,3996,0.0
3079,4216,0.0
3079,4269,0.0
3079,4497,0.0
3079,4655,0.0
3079,4874,0.0
3079,4934,0.0
3545,51,0.0
3545,196,0.0
3545,290,0.0
3545,308,0.0
3545,313,0.0
3545,461,0.0
3545,483,0.0
3545,641,0.0
3545,878,0.0
3545,899,0.0
3545,926,0.0
3545,943,0.0
3545,1213,0.0
3545,1379,0.0
3545,1473,0.0
3545,1515,0.0
3545,1604,0.0
3545,1659,0.0
3545,1927,0.0
3545,2054,0.0
3545,2091,0.0
3545,2105,0.0
3545,2113,0.0
3545,2145,0.0
